targetname,datetime_str,datetime_jd,M1,M2,k1,k2,phasecoeff,solar_presence,lunar_presence,RA,DEC,RA_app,DEC_app,RA_rate,DEC_rate,AZ,EL,AZ_rate,EL_rate,sat_X,sat_Y,sat_PANG,siderealtime,airmass,magextinct,Tmag,Nmag,illumination,illum_defect,sat_sep,sat_vis,ang_width,PDObsLon,PDObsLat,PDSunLon,PDSunLat,SubSol_ang,SubSol_dist,NPole_ang,NPole_dist,EclLon,EclLat,r,r_rate,delta,delta_rate,lighttime,vel_sun,vel_obs,elong,elongFlag,alpha,lunar_elong,lunar_illum,sat_alpha,sunTargetPA,velocityPA,OrbPlaneAng,constellation,TDB-UT,ObsEclLon,ObsEclLat,NPole_RA,NPole_DEC,GlxLon,GlxLat,solartime,earth_lighttime,RA_3sigma,DEC_3sigma,SMAA_3sigma,SMIA_3sigma,Theta_3sigma,Area_3sigma,RSS_3sigma,r_3sigma,r_rate_3sigma,SBand_3sigma,XBand_3sigma,DoppDelay_3sigma,true_anom,hour_angle,alpha_true,PABLon,PABLat
Garradd (C/2006 L1),2008-Nov-04 05:54:54.308,2454774.746461898,8.7,14.1,21.75,5.0,0.03,,,328.95260071,27.536715517,329.05574842,27.582975843,-6.66275,-16.7163,,,,,379208.958,155079.483,66.259,,999,,32.506,23.117,99.66549,,410261.0,*,,,,,,264.42,0.0,,,350.368441,34.815241,7.848804737804,13.4995583,7.39366632885955,34.7323844,61.4912478,14.9745057,43.8714943,113.9614,/T,6.6297,62.0,32.0685,59.5038,84.42,37.128,-3.96561,Peg,65.182543,342.8933006,37.3093117,,,81.749363,-20.960541,,0.0,1.863,1.269,2.226,0.354,33.672,2.4779649,2.254,16221.8836,0.0003927,2.64,9.59,0.108221,129.0733,,6.6313,346.6273,36.1211
Garradd (C/2006 L1),2008-Nov-05 05:54:54.308,2454775.746461898,8.7,14.1,21.75,5.0,0.03,,,328.903827668,27.425715662,329.006954878,27.471950885,-6.30221,-16.5936,,,,,375040.033,155775.509,66.396,,999,,32.522,23.126,99.66219,,407354.9,*,,,,,,263.62,0.0,,,350.336003,34.809277,7.856598964939,13.494318,7.41379876565315,34.9863725,61.65868417,14.9669954,43.8952097,113.1541,/T,6.6624,53.0,41.2361,60.279,83.629,37.2,-3.91251,Peg,65.182558,342.7843835,37.2275476,,,81.635888,-21.015136,,0.0,1.863,1.274,2.229,0.354,33.786,2.4764657,2.257,16235.8233,0.0003926,2.7,9.83,0.108314,129.1008,,6.664,346.5553,36.0784
Garradd (C/2006 L1),2008-Nov-06 05:54:54.308,2454776.746461898,8.7,14.1,21.75,5.0,0.03,,,328.857803377,27.315547748,328.960901955,27.361753414,-5.94349,-16.4664,,,,,370877.342,156458.717,66.511,,999,,32.537,23.135,99.659,,404434.8,*,,,,,,262.85,0.0,,,350.303634,34.803317,7.864390161493,13.4890849,7.43407547579093,35.2320119,61.82732043,14.9594992,43.915861,112.343,/T,6.6939,45.0,50.893,61.0592,82.851,37.277,-3.85844,Peg,65.182573,342.6788182,37.1454445,,,81.524822,-21.070582,,0.0,1.862,1.278,2.231,0.353,33.899,2.4747502,2.259,16250.154,0.0003925,2.77,10.07,0.108409,129.1281,,6.6955,346.485,36.0355
Garradd (C/2006 L1),2008-Nov-07 05:54:54.308,2454777.746461898,8.7,14.1,21.75,5.0,0.03,,,328.814507647,27.206241158,328.917569356,27.252413499,-5.58675,-16.3349,,,,,366721.503,157128.811,66.606,,999,,32.552,23.144,99.65591,,401501.8,*,,,,,,262.08,0.0,,,350.271334,34.79736,7.872178331858,13.4838591,7.45449163533815,35.4692977,61.99711645,14.9520168,43.9335224,111.5283,/T,6.7241,38.5,60.7528,61.8442,82.087,37.361,-3.80343,Peg,65.182589,342.5765969,37.0630393,,,81.416177,-21.126855,,0.0,1.862,1.283,2.233,0.352,34.011,2.4728236,2.261,16264.8819,0.0003924,2.84,10.31,0.108508,129.1554,,6.7257,346.4163,35.9924
Garradd (C/2006 L1),2008-Nov-08 05:54:54.308,2454778.746461898,8.7,14.1,21.75,5.0,0.03,,,328.773919235,27.097824042,328.876937398,27.143960795,-5.23214,-16.1992,,,,,362573.11,157785.499,66.68,,999,,32.567,23.153,99.65295,,398556.7,*,,,,,,261.33,0.0,,,350.239102,34.791406,7.879963480422,13.4786404,7.47504242378375,35.6982475,62.16803215,14.9445483,43.948285,110.7102,/T,6.7531,34.8,70.4689,62.6339,81.334,37.45,-3.74751,Peg,65.182604,342.4777117,36.9803682,,,81.309964,-21.183936,,0.0,1.861,1.287,2.235,0.352,34.122,2.4706911,2.263,16280.013,0.0003924,2.91,10.57,0.108609,129.1827,,6.7546,346.3492,35.9492
Garradd (C/2006 L1),2008-Nov-09 05:54:54.308,2454779.746461898,8.7,14.1,21.75,5.0,0.03,,,328.736015931,26.990323275,328.838987393,27.036424508,-4.87981,-16.0596,,,,,358432.73,158428.493,66.735,,999,,32.583,23.162,99.65011,,395600.2,*,,,,,,260.59,0.0,,,350.206938,34.785456,7.887745611558,13.473429,7.49572303885348,35.9189078,62.34002758,14.9370937,43.9602616,109.8889,/T,6.7808,35.2,79.6161,63.4279,80.594,37.545,-3.69069,Peg,65.182621,342.3821552,36.8974666,,,81.206191,-21.241802,,0.0,1.86,1.291,2.237,0.351,34.232,2.468358,2.264,16295.5528,0.0003923,2.98,10.82,0.108712,129.2099,,6.7823,346.2838,35.9057
Garradd (C/2006 L1),2008-Nov-10 05:54:54.308,2454780.746461898,8.7,14.1,21.75,5.0,0.03,,,328.700774701,26.883764433,328.803701769,26.929833165,-4.52987,-15.9163,,,,,354300.902,159057.511,66.77,,999,,32.598,23.171,99.64739,,392633.2,*,,,,,,259.86,0.0,,,350.174843,34.779509,7.895524729634,13.4682247,7.51652871443548,36.1313579,62.51306311,14.9296529,43.9695867,109.0648,/T,6.8072,40.0,87.6845,64.2262,79.865,37.645,-3.63302,Peg,65.182637,342.2899209,36.814369,,,81.104867,-21.300432,,0.0,1.859,1.296,2.239,0.351,34.34,2.4658294,2.266,16311.5065,0.0003922,3.05,11.08,0.108819,129.2371,,6.8086,346.2201,35.8622
Garradd (C/2006 L1),2008-Nov-11 05:54:54.308,2454781.746461898,8.7,14.1,21.75,5.0,0.03,,,328.66817189,26.778171798,328.771063527,26.824214048,-4.18242,-15.7694,,,,,350178.13,159672.277,66.785,,999,,32.613,23.18,99.6448,,389656.4,*,,,,,,259.14,0.0,,,350.142815,34.773565,7.903300839004,13.4630275,7.53745473978087,36.3357093,62.68709955,14.9222258,43.9764108,108.2379,/T,6.8323,48.1,94.1029,65.0285,79.147,37.751,-3.57451,Peg,65.182654,342.2010029,36.7311089,,,81.005996,-21.359804,,0.0,1.858,1.3,2.24,0.35,34.448,2.4631107,2.267,16327.879,0.0003922,3.12,11.35,0.108928,129.2641,,6.8336,346.158,35.8185
Garradd (C/2006 L1),2008-Nov-12 05:54:54.308,2454782.746461898,8.7,14.1,21.75,5.0,0.03,,,328.638183501,26.673568416,328.741054812,26.719592304,-3.83749,-15.6192,,,,,346064.884,160272.518,66.782,,999,,32.629,23.189,99.64234,,386670.4,*,,,,,,258.43,0.0,,,350.110855,34.767625,7.911073944011,13.4578375,7.55849647578287,36.532096,62.86209833,14.9148124,43.9808839,107.4084,/T,6.8559,58.5,98.3016,65.8347,78.439,37.863,-3.51519,Peg,65.182671,342.1153947,36.6477187,,,80.909586,-21.419898,,0.0,1.857,1.304,2.242,0.349,34.555,2.460207,2.269,16344.6752,0.0003921,3.2,11.62,0.10904,129.2912,,6.8572,346.0975,35.7747
Garradd (C/2006 L1),2008-Nov-13 05:54:54.308,2454783.746461898,8.7,14.1,21.75,5.0,0.03,,,328.610785514,26.569976244,328.713654788,26.615990017,-3.49508,-15.4657,,,,,341961.606,160857.956,66.761,,999,,32.644,23.198,99.64002,,383676.0,*,,,,,,257.74,0.0,,,350.078963,34.761688,7.918844048988,13.4526547,7.57964936212043,36.7206524,63.03802152,14.9074128,43.9831298,106.5767,/T,6.8782,70.2,99.8133,66.6447,77.742,37.981,-3.45509,Peg,65.182689,342.033086,36.5642297,,,80.81564,-21.480693,,0.0,1.855,1.307,2.243,0.349,34.662,2.4571234,2.27,16361.8994,0.0003921,3.27,11.89,0.109155,129.3182,,6.8794,346.0387,35.7308
Garradd (C/2006 L1),2008-Nov-14 05:54:54.308,2454784.746461898,8.7,14.1,21.75,5.0,0.03,,,328.585954201,26.467416382,328.68883792,26.513425892,-3.15517,-15.3091,,,,,337868.721,161428.298,66.721,,999,,32.659,23.207,99.63784,,380673.6,*,,,,,,257.05,0.0,,,350.047137,34.755754,7.926611158254,13.447479,7.60090890919446,36.9014837,63.21483179,14.9000267,43.9832173,105.7427,/T,6.8991,82.6,98.3857,67.4582,77.054,38.103,-3.39423,Peg,65.182707,341.9540609,36.4806725,,,80.724163,-21.54217,,0.0,1.854,1.311,2.244,0.348,34.767,2.4538649,2.271,16379.556,0.000392,3.35,12.17,0.109273,129.3451,,6.9003,345.9815,35.6868
Garradd (C/2006 L1),2008-Nov-15 05:54:54.308,2454785.746461898,8.7,14.1,21.75,5.0,0.03,,,328.563666327,26.365909341,328.666574043,26.411916061,-2.8177,-15.1495,,,,,333786.648,161983.238,66.663,,999,,32.675,23.216,99.6358,,377663.9,*,,,,,,256.37,0.0,,,350.015379,34.749824,7.93437527612,13.4423103,7.62227067257595,37.0746372,63.39249216,14.8926543,43.981139,104.9066,/T,6.9186,95.2,94.0595,68.2752,76.375,38.231,-3.33264,Peg,65.182726,341.8782967,36.3970767,,,80.635159,-21.604308,,0.0,1.852,1.315,2.245,0.347,34.871,2.4504366,2.271,16397.6494,0.000392,3.43,12.45,0.109393,129.372,,6.9197,345.9259,35.6427
Garradd (C/2006 L1),2008-Nov-16 05:54:54.308,2454786.746461898,8.7,14.1,21.75,5.0,0.03,,,328.5438992,26.265475308,328.646830711,26.311475892,-2.48262,-14.9868,,,,,329715.814,162522.454,66.589,,999,,32.69,23.224,99.63391,,374647.4,*,,,,,,255.7,0.0,,,349.983687,34.743897,7.942136406889,13.4371488,7.64373021425415,37.2400868,63.57096572,14.8852954,43.9768094,104.0687,/T,6.9366,107.6,87.1735,69.0955,75.706,38.365,-3.27034,Peg,65.182745,341.8057664,36.3134713,,,80.548632,-21.667089,,0.0,1.851,1.318,2.245,0.347,34.974,2.4468432,2.272,16416.1838,0.000392,3.5,12.73,0.109517,129.3988,,6.9377,345.8719,35.5986
Garradd (C/2006 L1),2008-Nov-17 05:54:54.308,2454787.746461898,8.7,14.1,21.75,5.0,0.03,,,328.526630527,26.166134317,328.62957666,26.212121929,-2.14991,-14.8212,,,,,325656.656,163045.617,66.497,,999,,32.706,23.233,99.63216,,371624.8,*,,,,,,255.04,0.0,,,349.952061,34.737973,7.949894554857,13.4319944,7.66528306056764,37.3977374,63.75021528,14.87795,43.9700819,103.2291,/T,6.9532,119.3,78.2914,69.9189,75.044,38.503,-3.20735,Peg,65.182764,341.7364424,36.2298851,,,80.464587,-21.730492,,0.0,1.849,1.321,2.246,0.346,35.076,2.4430895,2.273,16435.1635,0.000392,3.58,13.02,0.109644,129.4256,,6.9542,345.8196,35.5545
Garradd (C/2006 L1),2008-Nov-18 05:54:54.308,2454788.746461898,8.7,14.1,21.75,5.0,0.03,,,328.511838158,26.067906317,328.61478441,26.113872943,-1.81959,-14.6526,,,,,321609.621,163552.4,66.388,,999,,32.721,23.242,99.63057,,368596.4,*,,,,,,254.38,0.0,,,349.920502,34.732053,7.957649724315,13.426847,7.6869246675035,37.5474446,63.93020303,14.8706181,43.9607778,102.3879,/T,6.9684,130.0,68.0871,70.7454,74.391,38.647,-3.14369,Peg,65.182784,341.6703005,36.1463466,,,80.383029,-21.794499,,0.0,1.847,1.325,2.247,0.346,35.178,2.4391804,2.273,16454.5927,0.0003919,3.66,13.31,0.109773,129.4523,,6.9693,345.7688,35.5103
Garradd (C/2006 L1),2008-Nov-19 05:54:54.308,2454789.746461898,8.7,14.1,21.75,5.0,0.03,,,328.499499777,25.970811118,328.602430895,26.016749816,-1.49174,-14.481,,,,,317575.155,164042.483,66.263,,999,,32.736,23.25,99.62913,,365562.9,*,,,,,,253.74,0.0,,,349.889009,34.726137,7.965401919551,13.4217066,7.70865039981498,37.6890412,64.11089044,14.8632996,43.9487153,101.5453,/T,6.982,138.8,57.236,71.5747,73.745,38.796,-3.0794,Peg,65.182804,341.6073213,36.0628841,,,80.303963,-21.859089,,0.0,1.845,1.328,2.247,0.345,35.278,2.4351207,2.273,16474.4755,0.000392,3.74,13.61,0.109906,129.479,,6.9829,345.7197,35.4661
Garradd (C/2006 L1),2008-Nov-20 05:54:54.308,2454790.746461898,8.7,14.1,21.75,5.0,0.03,,,328.48959264,25.874868286,328.592496391,25.920774646,-1.16644,-14.3065,,,,,313553.706,164515.556,66.121,,999,,32.751,23.259,99.62784,,362524.8,*,,,,,,253.1,0.0,,,349.857582,34.720223,7.973151144848,13.4165733,7.73045552448288,37.8223589,64.29223813,14.8559945,43.9337292,100.7013,/T,6.9942,144.8,46.3434,72.4067,73.107,38.949,-3.0145,Peg,65.182825,341.5474895,35.979526,,,80.227392,-21.924242,,0.0,1.843,1.331,2.247,0.344,35.378,2.4309151,2.273,16494.8158,0.000392,3.83,13.9,0.110042,129.5056,,6.995,345.6721,35.4219
Garradd (C/2006 L1),2008-Nov-21 05:54:54.308,2454791.746461898,8.7,14.1,21.75,5.0,0.03,,,328.48209338,25.780097005,328.58496271,25.825969659,-0.84381,-14.1291,,,,,309545.713,164971.316,65.964,,999,,32.767,23.268,99.62672,,359482.6,*,,,,,,252.47,0.0,,,349.82622,34.714314,7.980897404488,13.4114471,7.75233521496295,37.9472438,64.47420597,14.8487028,43.9156804,99.8563,/T,7.0048,146.6,35.9152,73.2414,72.475,39.108,-2.949,Peg,65.182846,341.4907922,35.8963002,,,80.153321,-21.989937,,0.0,1.841,1.334,2.247,0.344,35.476,2.4265686,2.273,16515.6175,0.000392,3.91,14.2,0.11018,129.5322,,7.0055,345.6262,35.3777
Garradd (C/2006 L1),2008-Nov-22 05:54:54.308,2454792.746461898,8.7,14.1,21.75,5.0,0.03,,,328.476977883,25.686515948,328.579811516,25.732356328,-0.52396,-13.949,,,,,305551.604,165409.466,65.791,,999,,32.782,23.276,99.62575,,356436.8,*,,,,,,251.84,0.0,,,349.794923,34.708407,7.988640702747,13.4063278,7.77428456156146,38.0635627,64.65675312,14.8414244,43.8944581,99.0102,/T,7.014,144.1,26.3567,74.0786,71.851,39.271,-2.88294,Peg,65.182867,341.4372165,35.8132346,,,80.081752,-22.056154,,0.0,1.839,1.337,2.247,0.343,35.574,2.4220859,2.273,16536.8838,0.000392,3.99,14.51,0.110322,129.5587,,7.0146,345.5818,35.3336
Garradd (C/2006 L1),2008-Nov-23 05:54:54.308,2454793.746461898,8.7,14.1,21.75,5.0,0.03,,,328.474221233,25.594143171,328.57702308,25.639954809,-0.20705,-13.7663,,,,,301571.795,165829.712,65.603,,999,,32.797,23.285,99.62494,,353387.9,*,,,,,,251.22,0.0,,,349.763692,34.702505,7.996381043896,13.4012156,7.79629858423347,38.171205,64.83983816,14.8341593,43.8699769,98.1633,/T,7.0216,138.2,17.9858,74.9181,71.232,39.438,-2.81635,Peg,65.182889,341.3867486,35.7303567,,,80.012687,-22.122871,,0.0,1.836,1.34,2.247,0.342,35.671,2.4174719,2.273,16558.6181,0.000392,4.08,14.81,0.110467,129.5852,,7.0222,345.539,35.2895
Garradd (C/2006 L1),2008-Nov-24 05:54:54.308,2454794.746461898,8.7,14.1,21.75,5.0,0.03,,,328.473797688,25.502996027,328.576575528,25.548783642,0.10682,-13.581,,,,,297606.69,166231.763,65.4,,999,,32.813,23.293,99.6243,,350336.5,*,,,,,,250.61,0.0,,,349.732526,34.696605,8.004118432203,13.3961103,7.81837224568643,38.2700829,65.02341921,14.8269074,43.8421739,97.3157,/T,7.0277,130.2,11.0478,75.7599,70.619,39.611,-2.74924,Peg,65.182911,341.339372,35.6476936,,,79.946126,-22.190065,,0.0,1.834,1.342,2.247,0.342,35.766,2.4127316,2.273,16580.8232,0.0003921,4.16,15.12,0.110615,129.6116,,7.0282,345.4978,35.2455
Garradd (C/2006 L1),2008-Nov-25 05:54:54.308,2454795.746461898,8.7,14.1,21.75,5.0,0.03,,,328.475680685,25.413091096,328.578444481,25.458859654,0.417501,-13.3933,,,,,293656.672,166615.331,65.182,,999,,32.828,23.301,99.62382,,347283.0,*,,,,,,250.0,0.0,,,349.701424,34.69071,8.011852871929,13.391012,7.84050046398608,38.3601296,65.20745399,14.8196687,43.8110055,96.4675,/T,7.0323,121.2,5.7249,76.6038,70.012,39.787,-2.68164,Peg,65.182934,341.2950673,35.565272,,,79.882069,-22.257715,,0.0,1.832,1.345,2.246,0.341,35.861,2.4078698,2.272,16603.5017,0.0003921,4.25,15.43,0.110767,129.6379,,7.0327,345.4581,35.2015
Garradd (C/2006 L1),2008-Nov-26 05:54:54.308,2454796.746461898,8.7,14.1,21.75,5.0,0.03,,,328.479842865,25.324444139,328.582602991,25.370198003,0.724873,-13.2032,,,,,289722.111,166980.128,64.95,,999,,32.843,23.31,99.6235,,344227.9,*,,,,,,249.4,0.0,,,349.670387,34.684817,8.019584367327,13.3859207,7.86267812460741,38.4412988,65.39189997,14.8124432,43.7764456,95.6189,/T,7.0353,111.5,2.1414,77.4496,69.411,39.968,-2.61358,Peg,65.182957,341.2538117,35.483118,,,79.820514,-22.325798,,0.0,1.829,1.347,2.246,0.341,35.955,2.4028915,2.272,16626.6558,0.0003922,4.33,15.75,0.110921,129.6643,,7.0357,345.42,35.1576
Garradd (C/2006 L1),2008-Nov-27 05:54:54.308,2454797.746461898,8.7,14.1,21.75,5.0,0.03,,,328.486256095,25.237070048,328.58902172,25.282812327,1.028814,-13.011,,,,,285803.357,167325.872,64.703,,999,,32.858,23.318,99.62335,,341171.7,*,,,,,,248.81,0.0,,,349.639413,34.678929,8.027312922645,13.3808363,7.88490009211041,38.5135643,65.57671443,14.8052308,43.738484,94.7699,/T,7.0368,101.6,0.3656,78.2973,68.814,40.153,-2.54508,Peg,65.182981,341.2155792,35.4012571,,,79.761458,-22.394292,,0.0,1.826,1.35,2.245,0.34,36.048,2.3978015,2.271,16650.2876,0.0003923,4.42,16.06,0.111079,129.6905,,7.0371,345.3834,35.1138
Garradd (C/2006 L1),2008-Nov-28 05:54:54.308,2454798.746461898,8.7,14.1,21.75,5.0,0.03,,,328.494891518,25.150982821,328.597669318,25.196714957,1.329209,-12.8168,,,,,281900.737,167652.281,64.442,,999,,32.874,23.326,99.62336,,338114.8,*,,,,,,248.21,0.0,,,349.608504,34.673043,8.035038542124,13.3757589,7.9071612215418,38.5769193,65.7618546,14.7980315,43.6971253,93.9208,/T,7.0368,91.6,0.4106,79.1467,68.222,40.342,-2.47617,Peg,65.183004,341.1803406,35.3197143,,,79.704897,-22.463174,,0.0,1.824,1.352,2.245,0.339,36.14,2.3926046,2.27,16674.3985,0.0003923,4.51,16.37,0.11124,129.7167,,7.037,345.3483,35.0701
Garradd (C/2006 L1),2008-Nov-29 05:54:54.308,2454799.746461898,8.7,14.1,21.75,5.0,0.03,,,328.505719596,25.066195529,328.608512928,25.111917164,1.625948,-12.6207,,,,,278014.56,167959.08,64.168,,999,,32.889,23.334,99.62353,,335057.6,*,,,,,,247.63,0.0,,,349.577659,34.667162,8.042761229996,13.3706884,7.92945636947084,38.6313756,65.94727769,14.7908452,43.652388,93.0716,/T,7.0352,81.6,2.2379,79.9977,67.634,40.534,-2.40688,Peg,65.183028,341.1480643,35.2385139,,,79.650826,-22.532422,,0.0,1.821,1.354,2.244,0.339,36.232,2.3873057,2.269,16698.9899,0.0003924,4.59,16.69,0.111404,129.7429,,7.0354,345.3148,35.0266
Garradd (C/2006 L1),2008-Nov-30 05:54:54.308,2454800.746461898,8.7,14.1,21.75,5.0,0.03,,,328.518710171,24.982720309,328.621518791,25.028429426,1.918933,-12.4229,,,,,274145.109,168246.0,63.88,,999,,32.904,23.342,99.62387,,332000.7,*,,,,,,247.04,0.0,,,349.546877,34.661284,8.050480990486,13.3656248,7.95178040442161,38.6769626,66.13294103,14.7836719,43.6043024,92.2224,/T,7.0321,71.7,5.7633,80.8501,67.05,40.731,-2.33723,Peg,65.183053,341.1187171,35.1576795,,,79.599239,-22.602013,,0.0,1.818,1.356,2.243,0.338,36.322,2.3819096,2.268,16724.0629,0.0003925,4.68,17.01,0.111571,129.769,,7.0323,345.2828,34.9832
Garradd (C/2006 L1),2008-Dec-01 05:54:54.308,2454801.746461898,8.7,14.1,21.75,5.0,0.03,,,328.53383253,24.900568356,328.636652814,24.946261641,2.208071,-12.2234,,,,,270292.64,168512.778,63.579,,999,,32.919,23.35,99.62437,,328944.3,*,,,,,,246.46,0.0,,,349.516159,34.655409,8.058197827808,13.3605681,7.97412821646079,38.7137254,66.31880212,14.7765116,43.5529091,91.3734,/T,7.0275,62.1,10.8645,81.7039,66.47,40.931,-2.26724,Peg,65.183077,341.0922643,35.077234,,,79.550127,-22.671924,,0.0,1.815,1.358,2.242,0.337,36.412,2.3764209,2.267,16749.618,0.0003926,4.77,17.33,0.111741,129.795,,7.0276,345.2523,34.9399
Garradd (C/2006 L1),2008-Dec-02 05:54:54.308,2454802.746461898,8.7,14.1,21.75,5.0,0.03,,,328.551055462,24.819749925,328.65388108,24.865423296,2.49328,-12.0225,,,,,266457.385,168759.161,63.265,,999,,32.934,23.358,99.62503,,325889.0,*,,,,,,245.89,0.0,,,349.485504,34.649538,8.065911746169,13.3555182,7.99649472585821,38.7417231,66.5048187,14.7693642,43.4982577,90.5247,/T,7.0214,52.9,17.3898,82.5589,65.894,41.134,-2.19695,Peg,65.183102,341.0686709,34.9971996,,,79.503483,-22.742132,,0.0,1.812,1.36,2.241,0.337,36.5,2.3708444,2.266,16775.6556,0.0003927,4.86,17.65,0.111915,129.821,,7.0214,345.2232,34.8968
Garradd (C/2006 L1),2008-Dec-03 05:54:54.308,2454803.746461898,8.7,14.1,21.75,5.0,0.03,,,328.570347324,24.740274336,328.673170256,24.785923572,2.774485,-11.8202,,,,,262639.544,168984.907,62.938,,999,,32.949,23.366,99.62585,,322835.0,*,,,,,,245.31,0.0,,,349.454911,34.643671,8.073622749765,13.3504753,8.01887489101439,38.7610285,66.69094886,14.7622297,43.4404059,89.6764,/T,7.0138,44.4,25.1623,83.4149,65.321,41.34,-2.12637,Peg,65.183127,341.0479021,34.9175976,,,79.459296,-22.812615,,0.0,1.809,1.362,2.239,0.336,36.588,2.3651846,2.264,16802.1758,0.0003928,4.94,17.96,0.112092,129.847,,7.0137,345.1956,34.8538
Garradd (C/2006 L1),2008-Dec-04 05:54:54.308,2454804.746461898,8.7,14.1,21.75,5.0,0.03,,,328.591676095,24.66214998,328.694487909,24.707771407,3.051619,-11.6168,,,,,258839.29,169189.783,62.599,,999,,32.964,23.374,99.62683,,319782.8,*,,,,,,244.74,0.0,,,349.424382,34.637807,8.081330842783,13.3454392,8.04126371616408,38.7717279,66.87715104,14.755108,43.3794207,88.8286,/T,7.0047,37.4,33.9804,84.272,64.751,41.55,-2.05553,Peg,65.183152,341.0299233,34.8384487,,,79.417556,-22.883351,,0.0,1.806,1.363,2.238,0.336,36.675,2.359446,2.263,16829.1785,0.000393,5.03,18.28,0.112272,129.8729,,7.0045,345.1695,34.8111
Garradd (C/2006 L1),2008-Dec-05 05:54:54.308,2454805.746461898,8.7,14.1,21.75,5.0,0.03,,,328.615009431,24.585384323,328.717802781,24.630975515,3.324622,-11.4123,,,,,255056.761,169373.569,62.247,,999,,32.979,23.382,99.62796,,316732.8,*,,,,,,244.18,0.0,,,349.393915,34.631947,8.0890360294,13.3404099,8.06365625962568,38.7739226,67.06338415,14.7479992,43.3153803,87.9813,/T,6.9941,32.9,43.6088,85.13,64.183,41.762,-1.98446,Peg,65.183178,341.0147013,34.7597727,,,79.37825,-22.954317,,0.0,1.803,1.365,2.236,0.335,36.761,2.3536332,2.261,16856.6631,0.0003931,5.12,18.6,0.112456,129.8988,,6.9938,345.1448,34.7685
Garradd (C/2006 L1),2008-Dec-06 05:54:54.308,2454806.746461898,8.7,14.1,21.75,5.0,0.03,,,328.640314725,24.509983907,328.743084985,24.555544361,3.593444,-11.2069,,,,,251292.064,169536.058,61.883,,999,,32.994,23.39,99.62925,,313685.2,*,,,,,,243.61,0.0,,,349.36351,34.626091,8.096738313782,13.3353875,8.08604764347401,38.7677326,67.24960761,14.7409031,43.2483782,87.1348,/T,6.982,32.3,53.7627,85.9887,63.618,41.977,-1.91317,Peg,65.183203,341.0022038,34.6815887,,,79.341367,-23.025491,,0.0,1.8,1.367,2.235,0.334,36.846,2.3477505,2.26,16884.6288,0.0003932,5.21,18.92,0.112642,129.9246,,6.9817,345.1215,34.7261
Garradd (C/2006 L1),2008-Dec-07 05:54:54.308,2454807.746461898,8.7,14.1,21.75,5.0,0.03,,,328.667559182,24.435954347,328.770306102,24.481486026,3.858049,-11.0007,,,,,247545.268,169677.057,61.507,,999,,33.009,23.397,99.6307,,310640.5,*,,,,,,243.05,0.0,,,349.333167,34.620238,8.104437700083,13.3303719,8.10843306533098,38.7533004,67.43578148,14.7338198,43.178528,86.289,/T,6.9684,36.2,64.0852,86.8481,63.055,42.195,-1.8417,Peg,65.183229,340.9924002,34.6039148,,,79.306892,-23.096852,,0.0,1.796,1.368,2.233,0.334,36.93,2.3418021,2.258,16913.0747,0.0003934,5.29,19.24,0.112832,129.9503,,6.9681,345.0997,34.684
Garradd (C/2006 L1),2008-Dec-08 05:54:54.308,2454808.746461898,8.7,14.1,21.75,5.0,0.03,,,328.696709924,24.36330034,328.799438987,24.408807926,4.118417,-10.7939,,,,,243816.403,169796.386,61.12,,999,,33.024,23.405,99.63229,,307598.8,*,,,,,,242.49,0.0,,,349.302887,34.614388,8.112134192446,13.3253631,8.13080781230817,38.7307937,67.62186658,14.7267491,43.1059666,85.4441,/T,6.9534,43.7,74.1252,87.7081,62.493,42.415,-1.77006,Peg,65.183255,340.9852617,34.5267684,,,79.274812,-23.168379,,0.0,1.793,1.369,2.232,0.333,37.014,2.3357922,2.256,16941.9995,0.0003935,5.38,19.56,0.113025,129.976,,6.953,345.0792,34.642
Garradd (C/2006 L1),2008-Dec-09 05:54:54.308,2454809.746461898,8.7,14.1,21.75,5.0,0.03,,,328.727734144,24.292025691,328.830457018,24.337516251,4.374554,-10.5866,,,,,240105.458,169893.878,60.721,,999,,33.039,23.412,99.63403,,304560.7,*,,,,,,241.93,0.0,,,349.272667,34.608543,8.119827795002,13.3203611,8.15316727578681,38.7004051,67.80782457,14.7196912,43.0308544,84.6002,/T,6.937,53.5,83.3278,88.5685,61.933,42.637,-1.69828,Peg,65.183281,340.9807601,34.450166,,,79.24511,-23.240049,,0.0,1.79,1.371,2.23,0.333,37.096,2.3297248,2.254,16971.4018,0.0003937,5.47,19.87,0.113221,130.0017,,6.9365,345.0601,34.6003
Garradd (C/2006 L1),2008-Dec-10 05:54:54.308,2454810.746461898,8.7,14.1,21.75,5.0,0.03,,,328.760599321,24.222133386,328.863332625,24.267615205,4.6265,-10.3789,,,,,236412.379,169969.377,60.311,,999,,33.054,23.42,99.63592,,301526.2,*,,,,,,241.37,0.0,,,349.24251,34.602701,8.127518511869,13.3153659,8.17550696367176,38.6623433,67.99361809,14.7126458,42.9533656,83.7573,/T,6.9191,65.0,91.0543,89.4293,61.374,42.862,-1.62638,Peg,65.183308,340.9788667,34.374123,,,79.217772,-23.311843,,0.0,1.786,1.372,2.228,0.332,37.178,2.3236039,2.252,17001.2799,0.0003939,5.55,20.19,0.11342,130.0273,,6.9186,345.0424,34.5589
