targetname,datetime_str,datetime_jd,M1,solar_presence,k1,lunar_presence,RA,DEC,RA_app,DEC_app,RA_rate,DEC_rate,AZ,EL,AZ_rate,EL_rate,sat_X,sat_Y,sat_PANG,siderealtime,airmass,magextinct,Tmag,Nmag,illumination,illum_defect,sat_sep,sat_vis,ang_width,PDObsLon,PDObsLat,PDSunLon,PDSunLat,SubSol_ang,SubSol_dist,NPole_ang,NPole_dist,EclLon,EclLat,r,r_rate,delta,delta_rate,lighttime,vel_sun,vel_obs,elong,elongFlag,alpha,lunar_elong,lunar_illum,sat_alpha,sunTargetPA,velocityPA,OrbPlaneAng,constellation,TDB-UT,ObsEclLon,ObsEclLat,NPole_RA,NPole_DEC,GlxLon,GlxLat,solartime,earth_lighttime,RA_3sigma,DEC_3sigma,SMAA_3sigma,SMIA_3sigma,Theta_3sigma,Area_3sigma,RSS_3sigma,r_3sigma,r_rate_3sigma,SBand_3sigma,XBand_3sigma,DoppDelay_3sigma,true_anom,hour_angle,alpha_true,PABLon,PABLat
Grauer (C/2009 U5),2010-Jan-05 11:26:14.870,2455201.976560995,11.8,,4.5,,136.852390112,20.921599534,137.005312958,20.87843275,-7.90671,10.3419,,,,,-496190.3,156500.221,272.449,,999,,18.998,,99.85649,,545291.6,*,,,,,,99.16,0.0,,,128.797895,3.616377,6.205324039049,-2.2620557,5.3235483869617,-15.3519138,44.27460187,16.9066558,20.7521043,151.4699,/L,4.3471,37.4,71.4321,24.0431,279.118,262.106,1.26968,Cnc,66.184036,133.2549991,4.2172579,,,207.061785,38.877698,,0.0,0.285,0.26,0.286,0.259,12.317,0.2323654,0.386,19341.9775,0.000708,11.2,40.69,0.129036,344.6171,,4.3421,130.9494,3.9186
Grauer (C/2009 U5),2010-Jan-06 11:26:14.870,2455202.976560995,11.8,,4.5,,136.794951842,20.990736202,136.948022592,20.947594129,-8.16687,10.40992,,,,,-500448.65,156326.493,272.459,,999,,18.994,,99.86617,,549143.3,*,,,,,,98.69,0.0,,,128.878903,3.654471,6.204021234144,-2.2492161,5.3148184688559,-14.8779549,44.20199735,16.9084377,20.544971,152.5398,/L,4.198,51.4,60.7097,23.1225,278.642,262.081,1.19378,Cnc,66.184065,133.1834452,4.267809,,,206.95571,38.848917,,0.0,0.284,0.26,0.285,0.258,15.546,0.2316951,0.385,19287.5838,0.0007074,11.19,40.67,0.128673,344.7066,,4.193,130.9541,3.9627
Grauer (C/2009 U5),2010-Jan-07 11:26:14.870,2455203.976560995,11.8,,4.5,,136.735652596,21.060311395,136.88887339,21.017190631,-8.42017,10.47389,,,,,-504738.29,156127.638,272.508,,999,,18.991,,99.87561,,552995.0,*,,,,,,98.17,0.0,,,128.959952,3.692574,6.202725850306,-2.2363656,5.30636396819327,-14.3981867,44.13168342,16.91021,20.3406066,153.6097,/L,4.0474,65.0,49.776,22.2034,278.128,262.056,1.11718,Cnc,66.184094,133.1101323,4.3183017,,,206.848475,38.818585,,0.0,0.282,0.261,0.285,0.258,18.809,0.2311642,0.385,19233.253,0.0007068,11.18,40.65,0.12831,344.7961,,4.0423,130.9579,4.0069
Grauer (C/2009 U5),2010-Jan-08 11:26:14.870,2455204.976560995,11.8,,4.5,,136.674540818,21.13029771,136.827920098,21.087194789,-8.66622,10.53368,,,,,-509058.59,155903.775,272.6,,999,,18.987,,99.88479,,556845.6,*,,,,,,97.62,0.0,,,129.041042,3.730685,6.201437893799,-2.2235043,5.29818820203659,-13.9127501,44.06368764,16.9119727,20.1390744,154.6793,/L,3.8954,78.2,39.1618,21.286,277.573,262.03,1.03993,Cnc,66.184123,133.0351192,4.3687251,,,206.74014,38.786736,,0.0,0.281,0.262,0.285,0.258,22.053,0.2307829,0.384,19178.9833,0.0007062,11.18,40.63,0.127948,344.8857,,3.8903,130.9609,4.051
Grauer (C/2009 U5),2010-Jan-09 11:26:14.870,2455205.976560995,11.8,,4.5,,136.611667584,21.200666829,136.765217028,21.157579477,-8.90468,10.58915,,,,,-513408.85,155655.041,272.742,,999,,18.983,,99.89369,,560694.1,*,,,,,,97.02,0.0,,,129.122172,3.768804,6.200157370863,-2.2106322,5.29029439208738,-13.4218323,43.99803683,16.9137258,19.9404713,155.7484,/L,3.7421,91.2,29.2953,20.3705,276.97,262.003,0.96205,Cnc,66.184152,132.9584642,4.4190681,,,206.630763,38.753407,,0.0,0.28,0.263,0.284,0.258,25.227,0.2305617,0.384,19124.7732,0.0007056,11.17,40.61,0.127587,344.9752,,3.7369,130.9631,4.095
Grauer (C/2009 U5),2010-Jan-10 11:26:14.870,2455206.976560995,11.8,,4.5,,136.547086498,21.271389616,136.700818023,21.22831749,-9.13522,10.64019,,,,,-517788.33,155381.591,272.939,,999,,18.98,,99.9023,,564538.8,*,,,,,,96.36,0.0,,,129.203343,3.806931,6.19888428771,-2.1977494,5.28268564129781,-12.9256556,43.93475678,16.9154692,19.744921,156.8163,/L,3.5876,103.9,20.5145,19.4573,276.314,261.975,0.88359,Cnc,66.184181,132.8802251,4.4693196,,,206.520409,38.718635,,0.0,0.279,0.264,0.285,0.258,28.289,0.2305109,0.384,19070.6211,0.000705,11.17,40.59,0.127225,345.0649,,3.5824,130.9645,4.139
Grauer (C/2009 U5),2010-Jan-11 11:26:14.870,2455207.976560995,11.8,,4.5,,136.480853557,21.342436199,136.634776895,21.299381153,-9.35751,10.68669,,,,,-522196.18,155083.59,273.199,,999,,18.976,,99.9106,,568378.3,*,,,,,,95.65,0.0,,,129.284554,3.845066,6.197618650523,-2.1848559,5.27536491629753,-12.4244687,43.87387216,16.9172029,19.5525686,157.8829,/L,3.432,116.3,13.0829,18.5466,275.596,261.946,0.80457,Cnc,66.184211,132.8004597,4.5194681,,,206.40914,38.682462,,0.0,0.278,0.265,0.285,0.258,31.211,0.2306406,0.384,19016.5255,0.0007044,11.16,40.58,0.126865,345.1545,,3.4268,130.9652,4.183
Grauer (C/2009 U5),2010-Jan-12 11:26:14.870,2455208.976560995,11.8,,4.5,,136.413027019,21.413776068,136.567148005,21.370742024,-9.57127,10.72857,,,,,-526631.53,154761.214,273.531,,999,,18.973,,99.91858,,572210.6,*,,,,,,94.86,0.0,,,129.365806,3.883209,6.196360465457,-2.1719518,5.26833503393914,-11.9185407,43.81540641,16.918927,19.3635756,158.9474,/L,3.2755,128.5,7.2013,17.6389,274.809,261.916,0.72503,Cnc,66.18424,132.7192266,4.5695022,,,206.297022,38.644931,,0.0,0.277,0.267,0.285,0.258,33.976,0.2309607,0.384,18962.4849,0.0007038,11.16,40.56,0.126504,345.2442,,3.2702,130.9652,4.227
Grauer (C/2009 U5),2010-Jan-13 11:26:14.870,2455209.976560995,11.8,,4.5,,136.343667258,21.485378157,136.497986939,21.442370682,-9.77622,10.76575,,,,,-531093.47,154414.645,273.947,,999,,18.97,,99.92622,,576033.4,*,,,,,,94.0,0.0,,,129.447097,3.921359,6.195109738635,-2.159037,5.2615986505953,-11.4081577,43.75938162,16.9206414,19.1781174,160.0093,/L,3.1182,140.6,3.0143,16.7347,273.94,261.885,0.64501,Cnc,66.184269,132.6365856,4.6194105,,,206.184122,38.606085,,0.0,0.276,0.268,0.286,0.258,36.578,0.2314808,0.385,18908.4981,0.0007032,11.16,40.54,0.126144,345.3339,,3.1129,130.9645,4.2708
Grauer (C/2009 U5),2010-Jan-14 11:26:14.870,2455210.976560995,11.8,,4.5,,136.272836621,21.557210932,136.427351144,21.514236615,-9.97211,10.79816,,,,,-535581.0,154044.073,274.459,,999,,18.967,,99.93352,,579844.0,*,,,,,,93.04,0.0,,,129.528429,3.959517,6.193866476151,-2.1461118,5.25515825344214,-10.8936191,43.70581847,16.9223462,18.9963814,161.0678,/L,2.9603,152.4,0.6121,15.8346,272.977,261.853,0.56455,Cnc,66.184298,132.5525986,4.6691816,,,206.070506,38.565971,,0.0,0.276,0.27,0.286,0.258,39.022,0.2322099,0.386,18854.5637,0.0007025,11.15,40.53,0.125784,345.4237,,2.955,130.9631,4.3147
Grauer (C/2009 U5),2010-Jan-15 11:26:14.870,2455211.976560995,11.8,,4.5,,136.20059928,21.62924248,136.35530048,21.586308202,-10.1587,10.82576,,,,,-540093.1,153649.691,275.084,,999,,18.964,,99.94045,,583639.0,*,,,,,,91.97,0.0,,,129.609801,3.997682,6.192630684065,-2.133176,5.24901615348176,-10.375235,43.65473618,16.9240412,18.818565,162.122,/L,2.802,163.8,0.0306,14.9394,271.905,261.821,0.48368,Cnc,66.184327,132.4673299,4.7188041,,,205.956244,38.524637,,0.0,0.275,0.271,0.287,0.258,41.316,0.2331563,0.386,18800.6807,0.0007019,11.15,40.51,0.125425,345.5135,,2.7967,130.9611,4.3584
Grauer (C/2009 U5),2010-Jan-16 11:26:14.870,2455212.976560995,11.8,,4.5,,136.127021071,21.701440593,136.281897665,21.65855279,-10.3358,10.8485,,,,,-544628.72,153231.699,275.841,,999,,18.961,,99.94701,,587414.6,*,,,,,,90.77,0.0,,,129.691212,4.035855,6.191402368404,-2.1202299,5.24317448033186,-9.8533229,43.60615247,16.9257265,18.6448748,163.1707,/L,2.6435,172.7,1.2534,14.0499,270.702,261.788,0.40245,Cnc,66.184355,132.3808463,4.7682666,,,205.841403,38.48213,,0.0,0.275,0.273,0.288,0.259,43.477,0.2343277,0.387,18746.848,0.0007013,11.14,40.5,0.125066,345.6033,,2.6382,130.9586,4.4021
Grauer (C/2009 U5),2010-Jan-17 11:26:14.870,2455213.976560995,11.8,,4.5,,136.052169339,21.773772853,136.207208479,21.730936875,-10.5032,10.86636,,,,,-549186.75,152790.301,276.756,,999,,18.958,,99.95318,,591165.7,*,,,,,,89.42,0.0,,,129.772663,4.074034,6.190181535165,-2.1072733,5.23763517881899,-9.3282047,43.5600835,16.9274022,18.4755242,164.2127,/L,2.4851,168.8,4.215,13.1672,269.345,261.754,0.32089,Cnc,66.184384,132.2932179,4.817558,,,205.726053,38.438503,,0.0,0.274,0.275,0.289,0.26,45.521,0.2357308,0.388,18693.0648,0.0007007,11.14,40.49,0.124707,345.6932,,2.4798,130.9555,4.4457
Grauer (C/2009 U5),2010-Jan-18 11:26:14.870,2455214.976560995,11.8,,4.5,,135.976112777,21.846206712,136.131301759,21.803426347,-10.6608,10.87932,,,,,-553766.05,152325.707,277.859,,999,,18.956,,99.95895,,594886.0,*,,,,,,87.89,0.0,,,129.854154,4.11222,6.188968190307,-2.0943065,5.23240000723273,-8.8002042,43.51654391,16.929068,18.3107321,165.2461,/L,2.3271,158.0,8.8089,12.293,267.802,261.719,0.23905,Cnc,66.184413,132.2045174,4.8666672,,,205.610262,38.393806,,0.0,0.274,0.277,0.29,0.26,47.466,0.2373713,0.39,18639.3301,0.0007001,11.14,40.47,0.124348,345.7831,,2.3218,130.9519,4.4892
Grauer (C/2009 U5),2010-Jan-19 11:26:14.870,2455215.976560995,11.8,,4.5,,135.898921272,21.918709572,136.054249194,21.875986774,-10.8084,10.88738,,,,,-558365.44,151838.136,279.191,,999,,18.953,,99.96432,,598567.6,*,,,,,,86.13,0.0,,,129.935685,4.150412,6.187762339758,-2.0813294,5.22747053685883,-8.2696449,43.47554675,16.9307242,18.1507209,166.2688,/L,2.17,146.5,14.8946,11.4289,266.034,261.683,0.15696,Cnc,66.184441,132.1148199,4.9155831,,,205.494102,38.348092,,0.0,0.275,0.279,0.291,0.262,49.329,0.2392541,0.391,18585.6434,0.0006994,11.13,40.46,0.12399,345.8731,,2.1647,130.9478,4.5326
Grauer (C/2009 U5),2010-Jan-20 11:26:14.870,2455216.976560995,11.8,,4.5,,135.820665751,21.991248859,135.976124963,21.948583689,-10.9459,10.89056,,,,,-562983.72,151327.812,280.801,,999,,18.951,,99.96927,,602200.1,*,,,,,,84.1,0.0,,,130.017255,4.188611,6.186563989411,-2.068342,5.22284815224927,-7.7368498,43.43710355,16.9323706,17.9957161,167.2778,/L,2.0142,134.6,22.3043,10.5776,263.989,261.647,0.07467,Cnc,66.184469,132.0242029,4.9642951,,,205.37764,38.301415,,0.0,0.275,0.281,0.292,0.263,51.13,0.2413828,0.393,18532.0042,0.0006988,11.13,40.45,0.123632,345.963,,2.009,130.9433,4.576
Grauer (C/2009 U5),2010-Jan-21 11:26:14.870,2455217.976560995,11.8,,4.5,,135.741418039,22.063792092,135.897005251,22.021182884,-11.0732,10.88887,,,,,-567619.65,150794.968,282.756,,999,,18.949,,99.97379,,605770.1,*,,,,,,81.73,0.0,,,130.098864,4.226816,6.185373145123,-2.0553446,5.21853405170878,-7.2021411,43.40122427,16.9340072,17.8459463,168.2695,/L,1.8604,122.6,30.8439,9.7422,261.604,261.61,-0.00778,Cnc,66.184497,131.9327451,5.0127927,,,205.260945,38.253829,,0.0,0.275,0.283,0.294,0.264,52.887,0.2437599,0.395,18478.412,0.0006982,11.13,40.43,0.123275,346.0531,,1.8553,130.9384,4.6192
Grauer (C/2009 U5),2010-Jan-22 11:26:14.870,2455218.976560995,11.8,,4.5,,135.661250696,22.136306957,135.816967683,22.093750693,-11.1902,10.88233,,,,,-572271.95,150239.846,285.141,,999,,18.947,,99.97788,,609259.1,*,,,,,,78.93,0.0,,,130.180513,4.265027,6.184189812719,-2.042337,5.21452924774172,-6.6658398,43.36791733,16.935634,17.7016444,169.2387,/L,1.7095,110.2,40.2882,8.927,258.791,261.572,-0.09036,Cnc,66.184525,131.8405263,5.0610653,,,205.144088,38.20539,,0.0,0.276,0.286,0.295,0.266,54.618,0.2463867,0.397,18424.8666,0.0006975,11.12,40.42,0.122917,346.1431,,1.7045,130.9331,4.6624
Grauer (C/2009 U5),2010-Jan-23 11:26:14.870,2455219.976560995,11.8,,4.5,,135.580236844,22.208761392,135.736090616,22.166254301,-11.2969,10.87101,,,,,-576939.34,149662.699,288.066,,999,,18.945,,99.98152,,612642.6,*,,,,,,75.61,0.0,,,130.2622,4.303244,6.183013997988,-2.0293194,5.21083456773477,-6.1282656,43.33718962,16.937251,17.5630507,170.1785,/L,1.5626,97.6,50.3667,8.1382,255.44,261.534,-0.17302,Cnc,66.184553,131.7476267,5.1091031,,,205.027135,38.156154,,0.0,0.277,0.288,0.297,0.268,56.341,0.2492634,0.399,18371.3679,0.0006969,11.12,40.41,0.122561,346.2332,,1.5577,130.9275,4.7054
Grauer (C/2009 U5),2010-Jan-24 11:26:14.870,2455220.976560995,11.8,,4.5,,135.498449964,22.281123664,135.654452147,22.238662078,-11.3932,10.85494,,,,,-581620.5,149063.787,291.676,,999,,18.943,,99.98472,,615886.4,*,,,,,,71.61,0.0,,,130.343927,4.341467,6.181845706684,-2.0162919,5.20745065594693,-5.5897322,43.30904648,16.9388583,17.4304156,171.0796,/L,1.4212,84.6,60.7427,7.3841,251.407,261.495,-0.25572,Cnc,66.18458,131.6541254,5.1568961,,,204.910154,38.106177,,0.0,0.278,0.29,0.298,0.269,58.077,0.2523888,0.402,18317.9159,0.0006962,11.11,40.39,0.122204,346.3233,,1.4166,130.9217,4.7483
Grauer (C/2009 U5),2010-Jan-25 11:26:14.870,2455221.976560995,11.8,,4.5,,135.415963647,22.353362472,135.57212881,22.310943914,-11.4793,10.83421,,,,,-586314.11,148443.384,296.153,,999,,18.942,,99.98746,,618943.1,*,,,,,,66.76,0.0,,,130.425693,4.379695,6.180684944525,-2.0032544,5.20437797887063,-5.0505395,43.28349181,16.9404557,17.3040028,171.9286,/L,1.2876,71.2,70.9902,6.6762,246.509,261.456,-0.33843,Cnc,66.184607,131.5600998,5.2044348,,,204.793211,38.055516,,0.0,0.279,0.293,0.3,0.272,59.845,0.2557608,0.404,18264.5108,0.0006956,11.11,40.38,0.121848,346.4134,,1.2832,130.9155,4.7911
Grauer (C/2009 U5),2010-Jan-26 11:26:14.870,2455222.976560995,11.8,,4.5,,135.332851319,22.425447039,135.489193962,22.383071403,-11.5551,10.8089,,,,,-591018.82,147801.772,301.717,,999,,18.94,,99.98974,,621746.6,*,,,,,,60.83,0.0,,,130.507498,4.417928,6.179531717196,-1.990207,5.20161683696415,-4.5109597,43.26052809,16.9420432,17.1840889,172.7074,/L,1.1646,57.3,80.5793,6.0308,240.526,261.416,-0.4211,Cnc,66.184634,131.4656235,5.2517101,,,204.676373,38.004228,,0.0,0.28,0.295,0.301,0.274,61.668,0.2593761,0.407,18211.1529,0.0006949,11.11,40.37,0.121492,346.5036,,1.1606,130.9092,4.8338
Grauer (C/2009 U5),2010-Jan-27 11:26:14.870,2455223.976560995,11.8,,4.5,,135.24918596,22.497347196,135.405716313,22.455017694,-11.6207,10.77911,,,,,-595733.3,147139.239,308.599,,999,,18.939,,99.99156,,624207.1,*,,,,,,53.61,0.0,,,130.589341,4.456167,6.178386030348,-1.9771499,5.19916738602396,-3.9712182,43.24015663,16.9436209,17.0709575,173.3909,/L,1.0563,43.0,88.8859,5.4697,233.226,261.375,-0.50369,Cnc,66.18466,131.3707658,5.2987129,,,204.559702,37.952368,,0.0,0.282,0.298,0.303,0.277,63.57,0.2632304,0.41,18157.8426,0.0006943,11.1,40.35,0.121136,346.5938,,1.0528,130.9027,4.8764
Grauer (C/2009 U5),2010-Jan-28 11:26:14.870,2455224.976560995,11.8,,4.5,,135.165039876,22.569033414,135.321759514,22.526756741,-11.6763,10.74493,,,,,-600456.22,146456.074,316.976,,999,,18.937,,99.99291,,626208.0,*,,,,,,44.9,0.0,,,130.671224,4.494411,6.177247889595,-1.964083,5.19702967006447,-3.4314737,43.22237779,16.9451888,16.9648848,173.9467,/L,0.9677,28.4,95.2448,5.0212,224.435,261.334,-0.58616,Cnc,66.184687,131.2755908,5.3454347,,,204.443261,37.899994,,0.0,0.284,0.301,0.305,0.279,65.578,0.2673183,0.413,18104.5807,0.0006936,11.1,40.34,0.120781,346.6841,,0.965,130.8961,4.9188
Grauer (C/2009 U5),2010-Jan-29 11:26:14.870,2455225.976560995,11.8,,4.5,,135.080484634,22.640476781,135.237383862,22.598261982,-11.722,10.70644,,,,,-605186.24,145752.556,326.826,,999,,18.936,,99.99379,,627613.5,*,,,,,,34.72,0.0,,,130.753145,4.532659,6.176117300518,-1.9510065,5.19520366362527,-2.8918076,43.20719135,16.9467467,16.866117,174.3371,/L,0.9051,14.2,99.0524,4.7172,214.177,261.292,-0.66849,Cnc,66.184713,131.1801602,5.3918672,,,204.327111,37.847161,,0.0,0.286,0.303,0.307,0.282,67.726,0.2716336,0.417,18051.3676,0.000693,11.1,40.33,0.120426,346.7744,,0.9033,130.8893,4.9611
Grauer (C/2009 U5),2010-Jan-30 11:26:14.870,2455226.976560995,11.8,,4.5,,134.995591217,22.711648874,135.15265029,22.669504987,-11.7578,10.66371,,,,,-609922.06,145028.949,337.771,,999,,18.935,,99.99419,,628295.9,*,,,,,,23.44,0.0,,,130.835104,4.570912,6.174994268663,-1.9379203,5.19368931549951,-2.352231,43.1945969,16.9482948,16.7748448,174.5266,/L,0.874,7.84,99.8987,4.5863,202.834,261.25,-0.75062,Cnc,66.184739,131.0845366,5.438002,,,204.211312,37.793924,,0.0,0.288,0.306,0.308,0.285,70.047,0.2761693,0.42,17998.2045,0.0006923,11.09,40.31,0.120071,346.8647,,0.8733,130.8825,5.0033
Grauer (C/2009 U5),2010-Jan-31 11:26:14.870,2455227.976560995,11.8,,4.5,,134.910430425,22.782521567,135.067624967,22.740454923,-11.7838,10.61677,,,,,-614662.38,144285.498,349.047,,999,,18.934,,99.99412,,628181.0,*,,,,,,11.79,0.0,,,130.917101,4.60917,6.173878799545,-1.9248246,5.19248658115509,-1.8127165,43.18459407,16.9498329,16.6911865,174.4947,/L,0.878,19.8,97.6767,4.6431,191.174,261.208,-0.83252,Cnc,66.184764,130.9887879,5.4838312,,,204.095922,37.740338,,0.0,0.29,0.309,0.31,0.288,72.581,0.2809177,0.423,17945.0921,0.0006917,11.09,40.3,0.119717,346.955,,0.8785,130.8757,5.0454
Grauer (C/2009 U5),2010-Feb-01 11:26:14.870,2455228.976560995,11.8,,4.5,,134.825073437,22.853066815,134.98238178,22.811079348,-11.7999,10.5656,,,,,-619405.86,143522.44,359.751,,999,,18.934,,99.99358,,627282.5,*,,,,,,0.69,0.0,,,130.999137,4.647432,6.17277089864,-1.9117193,5.19159543207694,-1.2732442,43.17718261,16.9513611,16.6151873,174.2451,/L,0.9166,34.3,92.6153,4.8807,180.1,261.165,-0.91416,Cnc,66.184789,130.8929894,5.5293465,,,203.981001,37.686458,,0.0,0.293,0.311,0.313,0.291,75.371,0.2858701,0.427,17892.0316,0.000691,11.08,40.28,0.119363,347.0454,,0.9182,130.8689,5.0873
Grauer (C/2009 U5),2010-Feb-02 11:26:14.870,2455229.976560995,11.8,,4.5,,134.739592363,22.923256485,134.897001284,22.881345846,-11.806,10.51019,,,,,616739.623,142740.02,9.217,,999,,18.933,,99.99256,,625695.5,*,,,,,,350.81,0.0,,,131.081211,4.685698,6.171670571395,-1.8986047,5.19101583828337,-0.733845,43.17236227,16.9528794,16.5468371,173.8043,/T,0.9857,48.9,85.2166,5.2747,170.274,261.122,-0.9955,Cnc,66.184815,130.7972218,5.57454,,,203.866607,37.632343,,0.0,0.295,0.314,0.315,0.294,78.457,0.2910176,0.431,17839.0244,0.0006904,11.08,40.27,0.119009,347.1358,,0.9882,130.8621,5.129
Grauer (C/2009 U5),2010-Feb-03 11:26:14.870,2455230.976560995,11.8,,4.5,,134.654060621,22.993062277,134.811567159,22.951223455,-11.8018,10.45051,,,,,613886.71,141938.501,17.184,,999,,18.933,,99.99107,,623554.7,*,,,,,,342.42,0.0,,,131.163324,4.723968,6.17057782322,-1.8854806,5.19074773079979,-0.194625,43.17013249,16.9543877,16.4860975,173.2096,/T,1.0795,63.1,76.1321,5.793,161.953,261.079,-1.07649,Cnc,66.18484,130.7015679,5.6194035,,,203.752797,37.578047,,0.0,0.298,0.317,0.317,0.298,81.875,0.2963505,0.435,17786.0717,0.0006897,11.07,40.25,0.118656,347.2263,,1.0827,130.8554,5.1706
Grauer (C/2009 U5),2010-Feb-04 11:26:14.870,2455231.976560995,11.8,,4.5,,134.568553079,23.06245575,134.726162663,23.020683192,-11.7872,10.38656,,,,,611032.75,141118.172,23.706,,999,,18.932,,99.98911,,620992.2,*,,,,,,335.49,0.0,,,131.245474,4.762242,6.16949265949,-1.8723472,5.19079095696773,0.3442336,43.17049199,16.955886,16.4329255,172.4978,/T,1.192,76.9,66.0349,6.4054,155.081,261.035,-1.15711,Cnc,66.184864,130.6061095,5.663929,,,203.639632,37.523631,,0.0,0.301,0.319,0.319,0.301,85.641,0.3018586,0.439,17733.1751,0.0006891,11.07,40.23,0.118303,347.3168,,1.1957,130.8488,5.212
Grauer (C/2009 U5),2010-Feb-05 11:26:14.870,2455232.976560995,11.8,,4.5,,134.483145971,23.131408417,134.64086869,23.089697751,-11.762,10.31832,,,,,608176.86,140279.338,28.986,,999,,18.932,,99.98668,,618117.1,*,,,,,,329.8,0.0,,,131.327662,4.800519,6.168415085547,-1.8592045,5.19114524030623,0.8824874,43.17343848,16.9573743,16.3872886,171.6992,/T,1.3183,90.3,55.5326,7.0874,149.453,260.991,-1.23731,Cnc,66.184889,130.5109254,5.7081086,,,203.527171,37.469153,,0.0,0.304,0.322,0.322,0.304,89.738,0.3075314,0.443,17680.3363,0.0006884,11.06,40.21,0.117951,347.4073,,1.3224,130.8423,5.2533
Grauer (C/2009 U5),2010-Feb-06 11:26:14.870,2455233.976560995,11.8,,4.5,,134.397916685,23.199891881,134.555763462,23.158240864,-11.7262,10.24583,,,,,605318.198,139422.323,33.257,,999,,18.932,,99.98379,,615012.3,*,,,,,,325.14,0.0,,,131.409887,4.8388,6.167345106695,-1.8460526,5.19181015106351,1.4198524,43.17896837,16.9588526,16.3491683,170.8367,/T,1.4547,103.3,45.1294,7.8208,144.837,260.947,-1.31705,Cnc,66.184913,130.4160917,5.7519348,,,203.415472,37.414675,,0.0,0.307,0.325,0.325,0.307,-85.894,0.3133579,0.447,17627.557,0.0006878,11.06,40.19,0.117598,347.4978,,1.4591,130.8361,5.2945
Grauer (C/2009 U5),2010-Feb-07 11:26:14.870,2455234.976560995,11.8,,4.5,,134.312943485,23.26787796,134.470923143,23.226286727,-11.6796,10.16912,,,,,602455.955,138547.456,36.73,,999,,18.932,,99.98043,,611737.5,*,,,,,,321.29,0.0,,,131.492151,4.877084,6.166282728205,-1.8328916,5.19278508805612,1.9560215,43.18707667,16.9603209,16.3185577,169.9271,/T,1.5983,115.8,35.2259,8.5923,141.023,260.903,-1.39629,Cnc,66.184938,130.3216824,5.7954001,,,203.304593,37.360258,,0.0,0.31,0.327,0.328,0.31,-81.366,0.3193271,0.451,17574.8391,0.0006871,11.05,40.17,0.117247,347.5884,,1.603,130.83,5.3354
Grauer (C/2009 U5),2010-Feb-08 11:26:14.870,2455235.976560995,11.8,,4.5,,134.228305242,23.335338812,134.386422695,23.293809627,-11.6221,10.08826,,,,,599589.362,137655.074,39.573,,999,,18.932,,99.97662,,608336.1,*,,,,,,318.08,0.0,,,131.574452,4.915371,6.165227955312,-1.8197215,5.19406926926733,2.4906772,43.19775688,16.9617792,16.2954557,168.9823,/T,1.7473,128.1,26.1379,9.3924,137.841,260.858,-1.475,Cnc,66.184962,130.2277704,5.8384974,,,203.194594,37.305964,,0.0,0.314,0.33,0.331,0.313,-76.823,0.3254274,0.456,17522.1848,0.0006864,11.05,40.15,0.116895,347.679,,1.7521,130.8243,5.3762
Grauer (C/2009 U5),2010-Feb-09 11:26:14.870,2455236.976560995,11.8,,4.5,,134.144081191,23.402247025,134.302336591,23.360783773,-11.5539,10.00331,,,,,596717.688,136745.517,41.923,,999,,18.933,,99.97236,,604839.1,*,,,,,,315.37,0.0,,,131.65679,4.953661,6.164180793215,-1.8065424,5.19566172792266,3.023498,43.21100096,16.9632274,16.279861,168.0109,/T,1.9002,140.1,18.119,10.2142,135.159,260.814,-1.55313,Cnc,66.184985,130.1344282,5.8812201,,,203.085531,37.251855,,0.0,0.317,0.333,0.334,0.316,-72.418,0.3316474,0.46,17469.5961,0.0006858,11.04,40.13,0.116545,347.7696,,1.9051,130.8188,5.4168
Grauer (C/2009 U5),2010-Feb-10 11:26:14.870,2455237.976560995,11.8,,4.5,,134.060350714,23.468575704,134.218739373,23.427183247,-11.4748,9.914367,,,,,593840.235,135819.125,43.88,,999,,18.933,,99.96766,,601269.0,*,,,,,,313.07,0.0,,,131.739166,4.991954,6.163141247077,-1.7933542,5.19756131134822,3.5541618,43.22679931,16.9646656,16.2717671,167.0192,/T,2.0558,151.8,11.3781,11.0528,132.872,260.769,-1.63065,Cnc,66.185009,130.0417282,5.9235617,,,202.97746,37.197995,,0.0,0.321,0.335,0.338,0.318,-68.274,0.3379755,0.464,17417.0753,0.0006851,11.04,40.11,0.116194,347.8603,,2.0608,130.8137,5.4573
Grauer (C/2009 U5),2010-Feb-11 11:26:14.870,2455238.976560995,11.8,,4.5,,133.977193152,23.534298539,134.135706043,23.492982028,-11.3849,9.821511,,,,,590956.344,134876.238,45.525,,999,,18.934,,99.96252,,597642.7,*,,,,,,311.08,0.0,,,131.821578,5.030249,6.162109322027,-1.7801572,5.19976668092982,4.082347,43.24514081,16.9660936,16.2711601,166.0119,/T,2.2134,163.0,6.0899,11.9046,130.903,260.725,-1.70752,Cnc,66.185032,129.9497431,5.9655162,,,202.870437,37.144446,,0.0,0.325,0.338,0.342,0.321,-64.469,0.3443999,0.469,17364.6248,0.0006845,11.03,40.08,0.115844,347.951,,2.2185,130.809,5.4975
