targetname,datetime_str,datetime_jd,M1,M2,k1,k2,phasecoeff,solar_presence,lunar_presence,RA,DEC,RA_app,DEC_app,RA_rate,DEC_rate,AZ,EL,AZ_rate,EL_rate,sat_X,sat_Y,sat_PANG,siderealtime,airmass,magextinct,Tmag,Nmag,illumination,illum_defect,sat_sep,sat_vis,ang_width,PDObsLon,PDObsLat,PDSunLon,PDSunLat,SubSol_ang,SubSol_dist,NPole_ang,NPole_dist,EclLon,EclLat,r,r_rate,delta,delta_rate,lighttime,vel_sun,vel_obs,elong,elongFlag,alpha,lunar_elong,lunar_illum,sat_alpha,sunTargetPA,velocityPA,OrbPlaneAng,constellation,TDB-UT,ObsEclLon,ObsEclLat,NPole_RA,NPole_DEC,GlxLon,GlxLat,solartime,earth_lighttime,RA_3sigma,DEC_3sigma,SMAA_3sigma,SMIA_3sigma,Theta_3sigma,Area_3sigma,RSS_3sigma,r_3sigma,r_rate_3sigma,SBand_3sigma,XBand_3sigma,DoppDelay_3sigma,true_anom,hour_angle,alpha_true,PABLon,PABLat
Lemmon (C/2023 H5),2010-Jun-14 05:29:54.289,2455361.729100567,8.4,11.2,8.0,5.0,0.03,,,125.882936655,-62.132661278,125.919753729,-62.170992506,3.759686,3.373255,,,,,143733.751,-307542.25,161.257,,999,,27.701,26.103,99.97239,,331811.6,*,,,,,,320.63,0.0,,,187.627326,-73.737099,30.54877073659,-7.0672276,30.4934782499167,0.9168407,253.60652538,7.6261831,31.0443807,92.1699,/T,1.904,85.4,4.1454,85.9668,140.668,211.098,-1.8388,Car,66.184596,181.0233856,-74.1027623,,,276.625065,-13.915619,,0.0,0.926,1.14,1.459,0.168,51.054,0.7691982,1.469,42489.3127,0.000137,1.61,5.84,0.283458,224.2005,,1.9041,184.2883,-73.9439
Lemmon (C/2023 H5),2010-Jun-15 05:29:54.289,2455362.729100567,8.4,11.2,8.0,5.0,0.03,,,125.936787483,-62.110324651,125.973652959,-62.148640094,3.807466,3.312808,,,,,140426.153,-307628.88,161.601,,999,,27.701,26.103,99.97237,,330869.6,*,,,,,,321.51,0.0,,,187.621904,-73.734391,30.54468897109,-7.067618,30.4940179972276,0.951785,253.61101432,7.6266949,31.0200802,91.9082,/T,1.9048,80.5,10.0957,86.2279,141.541,211.074,-1.83139,Car,66.18457,181.0021166,-74.0696092,,,276.619484,-13.882392,,0.0,0.925,1.14,1.458,0.168,51.11,0.7682463,1.467,42494.7815,0.000137,1.59,5.79,0.283495,224.2039,,1.9048,184.272,-73.9261
Lemmon (C/2023 H5),2010-Jun-16 05:29:54.289,2455363.729100567,8.4,11.2,8.0,5.0,0.03,,,125.991273759,-62.088392703,126.02818156,-62.126686191,3.854169,3.251673,,,,,137128.568,-307692.26,161.951,,999,,27.7,26.103,99.97235,,329924.1,*,,,,,,322.38,0.0,,,187.616483,-73.731682,30.54060698053,-7.0680085,30.494577186129,0.984168,253.61566495,7.6272069,30.9951859,91.6456,/T,1.9055,76.0,18.2853,86.4899,142.414,211.05,-1.82345,Car,66.184544,180.9828732,-74.0363925,,,276.614459,-13.84911,,0.0,0.923,1.139,1.457,0.168,51.167,0.7672818,1.466,42500.1742,0.0001371,1.58,5.73,0.283531,224.2072,,1.9055,184.2567,-73.9083
Lemmon (C/2023 H5),2010-Jun-17 05:29:54.289,2455364.729100567,8.4,11.2,8.0,5.0,0.03,,,126.046379937,-62.066869861,126.083328043,-62.105138253,3.899789,3.189903,,,,,133840.884,-307732.38,162.305,,999,,27.7,26.102,99.97233,,328975.5,*,,,,,,323.25,0.0,,,187.611062,-73.728972,30.53652476483,-7.0683991,30.4951543470025,1.0140268,253.62046505,7.627719,30.9698319,91.3821,/T,1.9061,72.5,28.1913,86.753,143.285,211.028,-1.81499,Car,66.184517,180.9656438,-74.0031221,,,276.60999,-13.815783,,0.0,0.921,1.139,1.455,0.168,51.225,0.7663051,1.465,42505.4862,0.0001371,1.56,5.67,0.283566,224.2106,,1.9062,184.2424,-73.8904
Lemmon (C/2023 H5),2010-Jun-18 05:29:54.289,2455365.729100567,8.4,11.2,8.0,5.0,0.03,,,126.102090539,-62.045760225,126.139081867,-62.084004091,3.944331,3.127545,,,,,130562.948,-307749.22,162.664,,999,,27.699,26.102,99.97231,,328023.9,*,,,,,,324.12,0.0,,,187.605641,-73.726262,30.53244232392,-7.0687898,30.4957480369033,1.0414153,253.62540262,7.6282312,30.9441765,91.1178,/T,1.9067,70.0,39.1836,87.0168,144.154,211.006,-1.80603,Car,66.18449,180.9504205,-73.9698077,,,276.606078,-13.78242,,0.0,0.919,1.139,1.454,0.168,51.284,0.7653164,1.464,42510.7131,0.0001371,1.54,5.61,0.283601,224.214,,1.9068,184.2291,-73.8725
Lemmon (C/2023 H5),2010-Jun-19 05:29:54.289,2455366.729100567,8.4,11.2,8.0,5.0,0.03,,,126.15839028,-62.025067605,126.195432035,-62.063290769,3.987807,3.064637,,,,,127294.564,-307742.78,163.028,,999,,27.699,26.102,99.9723,,327069.6,*,,,,,,324.99,0.0,,,187.600221,-73.72355,30.52835965773,-7.0691805,30.496356847164,1.0663969,253.63046594,7.6287435,30.9183846,90.8527,/T,1.9073,68.8,50.6013,87.2815,145.023,210.984,-1.79655,Car,66.184463,180.9371981,-73.9364585,,,276.602722,-13.749029,,0.0,0.917,1.139,1.453,0.167,51.344,0.7643162,1.462,42515.8506,0.0001371,1.53,5.55,0.283635,224.2174,,1.9073,184.2168,-73.8546
Lemmon (C/2023 H5),2010-Jun-20 05:29:54.289,2455367.729100567,8.4,11.2,8.0,5.0,0.03,,,126.215264154,-62.004795566,126.252366049,-62.043003803,4.030237,3.001213,,,,,124035.5,-307713.08,163.397,,999,,27.698,26.102,99.97228,,326112.9,*,,,,,,325.86,0.0,,,187.594801,-73.720837,30.52427676618,-7.0695713,30.4969794065141,1.0890368,253.63564361,7.6292559,30.8926131,90.5869,/T,1.9078,69.0,61.8122,87.5469,145.89,210.963,-1.78656,Car,66.184436,180.9259716,-73.9030837,,,276.599921,-13.71562,,0.0,0.915,1.139,1.451,0.167,51.406,0.7633048,1.461,42520.8944,0.0001372,1.51,5.49,0.283669,224.2208,,1.9078,184.2055,-73.8366
Lemmon (C/2023 H5),2010-Jun-21 05:29:54.289,2455368.729100567,8.4,11.2,8.0,5.0,0.03,,,126.272697483,-61.984947486,126.309869533,-62.023146897,4.071639,2.937296,,,,,120785.497,-307660.14,163.77,,999,,27.698,26.102,99.97227,,325153.9,*,,,,,,326.72,0.0,,,187.589381,-73.718124,30.5201936492,-7.0699622,30.4976143803834,1.109396,253.64092452,7.6297685,30.8670015,90.3205,/T,1.9082,70.4,72.2522,87.8129,146.757,210.943,-1.77607,Car,66.184409,180.9167341,-73.8696922,,,276.597674,-13.682201,,0.0,0.913,1.139,1.45,0.167,51.468,0.7622825,1.46,42525.8406,0.0001372,1.49,5.42,0.283702,224.2242,,1.9083,184.1951,-73.8186
Lemmon (C/2023 H5),2010-Jun-22 05:29:54.289,2455369.729100567,8.4,11.2,8.0,5.0,0.03,,,126.330675933,-61.965526604,126.367926405,-62.003722103,4.112035,2.872903,,,,,117544.276,-307583.98,164.147,,999,,27.698,26.101,99.97226,,324193.0,*,,,,,,327.59,0.0,,,187.583962,-73.71541,30.51611030672,-7.0703531,30.4982604674116,1.1275279,253.64629787,7.6302811,30.8416657,90.0536,/T,1.9087,72.9,81.447,88.0796,147.622,210.923,-1.76509,Car,66.184381,180.9094762,-73.8362926,,,276.59598,-13.64878,,0.0,0.911,1.139,1.449,0.167,51.532,0.7612497,1.458,42530.6852,0.0001372,1.47,5.35,0.283734,224.2276,,1.9087,184.1858,-73.8006
Lemmon (C/2023 H5),2010-Jun-23 05:29:54.289,2455370.729100567,8.4,11.2,8.0,5.0,0.03,,,126.3891855,-61.946536069,126.426519497,-61.984730328,4.151443,2.808043,,,,,114311.55,-307484.63,164.528,,999,,27.697,26.101,99.97225,,323230.3,*,,,,,,328.45,0.0,,,187.578542,-73.712695,30.51202673866,-7.0707441,30.4989163941016,1.1434753,253.65175304,7.6307939,30.8166955,89.7862,/T,1.909,76.3,89.0236,88.3468,148.486,210.904,-1.7536,Car,66.184354,180.9041847,-73.8028934,,,276.594839,-13.615366,,0.0,0.909,1.139,1.448,0.167,51.597,0.7602068,1.457,42535.4243,0.0001372,1.45,5.28,0.283766,224.2309,,1.909,184.1774,-73.7825
Lemmon (C/2023 H5),2010-Jun-24 05:29:54.289,2455371.729100567,8.4,11.2,8.0,5.0,0.03,,,126.448212474,-61.927978982,126.485631358,-61.966171981,4.189878,2.742722,,,,,111087.027,-307362.11,164.914,,999,,27.697,26.101,99.97224,,322266.0,*,,,,,,329.32,0.0,,,187.573123,-73.709979,30.50794294495,-7.0711352,30.499580908331,1.1572692,253.65727964,7.6313068,30.7921533,89.5183,/T,1.9093,80.3,94.7163,88.6144,149.35,210.886,-1.74163,Car,66.184326,180.9008434,-73.7695029,,,276.594249,-13.581967,,0.0,0.907,1.139,1.446,0.167,51.663,0.759154,1.456,42540.054,0.0001373,1.43,5.21,0.283797,224.2343,,1.9093,184.17,-73.7645
Lemmon (C/2023 H5),2010-Jun-25 05:29:54.289,2455372.729100567,8.4,11.2,8.0,5.0,0.03,,,126.507743397,-61.909858419,126.54524503,-61.948047616,4.227353,2.67694,,,,,107870.416,-307216.47,165.303,,999,,27.696,26.101,99.97223,,321300.5,*,,,,,,330.18,0.0,,,187.567705,-73.707262,30.50385892551,-7.0715264,30.500252772279,1.1689282,253.66286736,7.6318198,30.7680749,89.2501,/T,1.9096,84.7,98.3686,88.8824,150.212,210.868,-1.72917,Car,66.184298,180.8994339,-73.7361291,,,276.59421,-13.54859,,0.0,0.905,1.139,1.445,0.167,51.73,0.7580918,1.455,42544.5707,0.0001373,1.41,5.13,0.283827,224.2377,,1.9096,184.1636,-73.7464
Lemmon (C/2023 H5),2010-Jun-26 05:29:54.289,2455373.729100567,8.4,11.2,8.0,5.0,0.03,,,126.567765,-61.892177462,126.60534466,-61.930358442,4.263875,2.610697,,,,,104661.426,-307047.75,165.695,,999,,27.696,26.1,99.97223,,320333.8,*,,,,,,331.04,0.0,,,187.562286,-73.704544,30.49977468026,-7.0719177,30.5009307552761,1.1784586,253.66850597,7.632333,30.7444715,88.9816,/T,1.9098,89.3,99.9298,89.1508,151.074,210.85,-1.71622,Car,66.18427,180.8999369,-73.7027801,,,276.59472,-13.515245,,0.0,0.902,1.139,1.444,0.167,51.798,0.7570204,1.453,42548.9706,0.0001373,1.39,5.05,0.283856,224.2411,,1.9098,184.1582,-73.7284
Lemmon (C/2023 H5),2010-Jun-27 05:29:54.289,2455374.729100567,8.4,11.2,8.0,5.0,0.03,,,126.628264139,-61.87493921,126.665915801,-61.913106602,4.299447,2.543989,,,,,101459.767,-306855.99,166.092,,999,,27.696,26.1,99.97222,,319366.3,*,,,,,,331.9,0.0,,,187.556868,-73.701825,30.49569020911,-7.072309,30.5016136270898,1.1858558,253.67418524,7.6328462,30.7213324,88.7129,/T,1.91,93.9,99.4444,89.4195,151.935,210.833,-1.7028,Car,66.184242,180.9023334,-73.6694639,,,276.595779,-13.481938,,0.0,0.9,1.139,1.442,0.167,51.867,0.7559402,1.452,42553.2499,0.0001373,1.37,4.97,0.283885,224.2445,,1.91,184.1537,-73.7103
Lemmon (C/2023 H5),2010-Jun-28 05:29:54.289,2455375.729100567,8.4,11.2,8.0,5.0,0.03,,,126.689227735,-61.858146778,126.726945415,-61.896295232,4.334067,2.476814,,,,,98265.149,-306641.26,166.491,,999,,27.695,26.1,99.97222,,318398.1,*,,,,,,332.76,0.0,,,187.55145,-73.699106,30.491605512,-7.0727005,30.5023001521166,1.1911061,253.6798949,7.6333596,30.6986304,88.4439,/T,1.9101,98.2,97.0352,89.6883,152.796,210.817,-1.68889,Car,66.184213,180.9066058,-73.6361883,,,276.597385,-13.448678,,0.0,0.898,1.139,1.441,0.167,51.937,0.7548516,1.451,42557.4049,0.0001374,1.35,4.89,0.283912,224.2479,,1.9101,184.1501,-73.6923
Lemmon (C/2023 H5),2010-Jun-29 05:29:54.289,2455376.729100567,8.4,11.2,8.0,5.0,0.03,,,126.750642713,-61.841803301,126.788421611,-61.879928309,4.367731,2.40917,,,,,95077.281,-306403.64,166.894,,999,,27.695,26.1,99.97222,,317429.5,*,,,,,,333.62,0.0,,,187.546033,-73.696385,30.48752058884,-7.073092,30.5029890848162,1.1941893,253.68562458,7.6338731,30.6763263,88.1749,/T,1.9102,102.2,92.8812,89.9574,153.656,210.802,-1.67451,Car,66.184185,180.9127382,-73.6029613,,,276.599538,-13.415473,,0.0,0.896,1.139,1.44,0.167,52.008,0.7537549,1.45,42561.4319,0.0001374,1.32,4.81,0.283939,224.2513,,1.9101,184.1476,-73.6743
Lemmon (C/2023 H5),2010-Jun-30 05:29:54.289,2455377.729100567,8.4,11.2,8.0,5.0,0.03,,,126.812495957,-61.82591192,126.850333266,-61.864010401,4.40043,2.341058,,,,,91895.871,-306143.18,167.3,,999,,27.694,26.099,99.97222,,316460.6,*,,,,,,334.48,0.0,,,187.540616,-73.693664,30.48343543955,-7.0734837,30.5036791664991,1.1950805,253.69136381,7.6343868,30.6543737,87.9057,/T,1.9102,105.6,87.1961,90.2265,154.516,210.787,-1.65967,Car,66.184157,180.9207165,-73.5697908,,,276.602237,-13.38233,,0.0,0.894,1.14,1.439,0.167,52.08,0.7526504,1.448,42565.3271,0.0001374,1.3,4.73,0.283965,224.2547,,1.9101,184.146,-73.6562
Lemmon (C/2023 H5),2010-Jul-01 05:29:54.289,2455378.729100567,8.4,11.2,8.0,5.0,0.03,,,126.874774272,-61.810475773,126.912669592,-61.848546373,4.432156,2.272479,,,,,88720.624,-305860.0,167.709,,999,,27.694,26.099,99.97222,,315491.8,*,,,,,,335.34,0.0,,,187.535199,-73.690942,30.47935006404,-7.0738754,30.5043691233403,1.1937523,253.69710201,7.6349005,30.632723,87.6366,/T,1.9102,108.4,80.2099,90.4956,155.376,210.772,-1.64435,Car,66.184129,180.9305286,-73.5366847,,,276.605481,-13.349259,,0.0,0.892,1.14,1.438,0.166,52.153,0.7515385,1.447,42569.0868,0.0001374,1.28,4.64,0.28399,224.258,,1.9101,184.1453,-73.6382
Lemmon (C/2023 H5),2010-Jul-02 05:29:54.289,2455379.729100567,8.4,11.2,8.0,5.0,0.03,,,126.93746436,-61.795497985,126.975419778,-61.833541132,4.462896,2.203435,,,,,85551.245,-305554.18,168.121,,999,,27.693,26.099,99.97222,,314523.3,*,,,,,,336.2,0.0,,,187.529782,-73.688219,30.47526446223,-7.0742672,30.5050576652864,1.1901761,253.70282844,7.6354145,30.6113231,87.3676,/T,1.9101,110.4,72.1578,90.7647,156.235,210.758,-1.62858,Car,66.1841,180.9421635,-73.5036508,,,276.609268,-13.316266,,0.0,0.89,1.14,1.436,0.166,52.227,0.7504197,1.446,42572.7071,0.0001375,1.25,4.56,0.284015,224.2614,,1.91,184.1456,-73.6202
Lemmon (C/2023 H5),2010-Jul-03 05:29:54.289,2455380.729100567,8.4,11.2,8.0,5.0,0.03,,,127.000552798,-61.780981652,127.038572715,-61.818999434,4.492639,2.133932,,,,,82387.439,-305225.84,168.536,,999,,27.693,26.099,99.97222,,313555.2,*,,,,,,337.06,0.0,,,187.524365,-73.685495,30.47117863404,-7.0746591,30.5057434854122,1.1843221,253.70853223,7.6359285,30.590122,87.0987,/T,1.91,111.5,63.2769,91.0338,157.094,210.745,-1.61234,Car,66.184072,180.9556112,-73.4706972,,,276.613597,-13.283361,,0.0,0.887,1.14,1.435,0.166,52.302,0.7492941,1.445,42576.1844,0.0001375,1.23,4.47,0.284038,224.2648,,1.9099,184.1468,-73.6023
Lemmon (C/2023 H5),2010-Jul-04 05:29:54.289,2455381.729100567,8.4,11.2,8.0,5.0,0.03,,,127.064026023,-61.766929844,127.102116732,-61.804925701,4.521371,2.063974,,,,,79228.912,-304875.09,168.953,,999,,27.693,26.098,99.97223,,312587.8,*,,,,,,337.92,0.0,,,187.518949,-73.68277,30.46709257939,-7.0750511,30.5064252592593,1.1761591,253.71420237,7.6364428,30.569065,86.8299,/T,1.9098,111.7,53.813,91.3027,157.952,210.732,-1.59566,Car,66.184044,180.9708623,-73.4378317,,,276.618468,-13.250551,,0.0,0.885,1.14,1.434,0.166,52.378,0.7481623,1.444,42579.5148,0.0001375,1.21,4.38,0.28406,224.2682,,1.9097,184.149,-73.5844
Lemmon (C/2023 H5),2010-Jul-05 05:29:54.289,2455382.729100567,8.4,11.2,8.0,5.0,0.03,,,127.127870314,-61.753345589,127.166039397,-61.791323883,4.549076,1.993566,,,,,76075.372,-304502.08,169.372,,999,,27.692,26.098,99.97224,,311621.3,*,,,,,,338.77,0.0,,,187.513533,-73.680044,30.4630062982,-7.0754432,30.5071016437521,1.1656538,253.71982769,7.6369571,30.548092,86.5615,/T,1.9096,110.9,44.0339,91.5713,158.811,210.72,-1.57852,Car,66.184016,180.9879072,-73.4050623,,,276.623878,-13.217845,,0.0,0.883,1.14,1.433,0.166,52.455,0.7470246,1.442,42582.6944,0.0001375,1.18,4.29,0.284081,224.2716,,1.9095,184.1521,-73.5665
Lemmon (C/2023 H5),2010-Jul-06 05:29:54.289,2455383.729100567,8.4,11.2,8.0,5.0,0.03,,,127.192071763,-61.740231878,127.230327253,-61.778197292,4.575739,1.922716,,,,,72926.533,-304106.94,169.794,,999,,27.692,26.098,99.97224,,310656.1,*,,,,,,339.63,0.0,,,187.508118,-73.677317,30.45891979038,-7.0758353,30.5077712754305,1.1527687,253.72539684,7.6374717,30.5271335,86.2933,/T,1.9093,109.0,34.2488,91.8397,159.669,210.708,-1.56094,Car,66.183988,181.0067364,-73.372397,,,276.629826,-13.185251,,0.0,0.881,1.141,1.432,0.166,52.533,0.7458813,1.441,42585.7196,0.0001375,1.16,4.2,0.284101,224.275,,1.9092,184.1561,-73.5486
Lemmon (C/2023 H5),2010-Jul-07 05:29:54.289,2455384.729100567,8.4,11.2,8.0,5.0,0.03,,,127.256616244,-61.727591653,127.294965514,-61.765548396,4.601339,1.85143,,,,,69782.116,-303689.81,170.218,,999,,27.691,26.098,99.97225,,309692.2,*,,,,,,340.49,0.0,,,187.502702,-73.67459,30.45483305586,-7.0762276,30.5084327679914,1.137462,253.73089831,7.6379863,30.5061065,86.0256,/T,1.9089,106.1,24.8281,92.1077,160.528,210.697,-1.54291,Car,66.18396,181.027339,-73.3398439,,,276.63631,-13.152777,,0.0,0.878,1.141,1.43,0.166,52.612,0.7447329,1.44,42588.5865,0.0001376,1.13,4.11,0.28412,224.2784,,1.9088,184.1611,-73.5308
Lemmon (C/2023 H5),2010-Jul-08 05:29:54.289,2455385.729100567,8.4,11.2,8.0,5.0,0.03,,,127.32148936,-61.715427794,127.359937799,-61.75337866,4.625852,1.779718,,,,,66641.856,-303250.87,170.643,,999,,27.691,26.097,99.97227,,308730.1,*,,,,,,341.35,0.0,,,187.497287,-73.671861,30.45074609456,-7.0766199,30.5090847095131,1.119687,253.73632034,7.6385012,30.4849129,85.7584,/T,1.9086,102.4,16.2166,92.3753,161.387,210.687,-1.52445,Car,66.183932,181.0497021,-73.3074109,,,276.643328,-13.120433,,0.0,0.876,1.141,1.429,0.166,52.691,0.7435798,1.439,42591.2912,0.0001376,1.11,4.02,0.284139,224.2818,,1.9084,184.167,-73.513
Lemmon (C/2023 H5),2010-Jul-09 05:29:54.289,2455386.729100567,8.4,11.2,8.0,5.0,0.03,,,127.386676395,-61.7037431,127.42522605,-61.741688496,4.649251,1.707597,,,,,63505.503,-302790.28,171.071,,999,,27.691,26.097,99.97228,,307769.9,*,,,,,,342.21,0.0,,,187.491873,-73.669132,30.44665890639,-7.0770123,30.5097256602729,1.0993946,253.74165097,7.6390162,30.4634411,85.4916,/T,1.9081,97.8,8.9293,92.6424,162.246,210.677,-1.50556,Car,66.183904,181.0738099,-73.2751062,,,276.650879,-13.088227,,0.0,0.874,1.141,1.428,0.165,52.771,0.7424224,1.438,42593.8299,0.0001376,1.08,3.93,0.284155,224.2852,,1.908,184.1738,-73.4953
Lemmon (C/2023 H5),2010-Jul-10 05:29:54.289,2455387.729100567,8.4,11.2,8.0,5.0,0.03,,,127.452162254,-61.692540243,127.490810903,-61.730477522,4.671505,1.635087,,,,,60372.836,-302308.22,171.5,,999,,27.69,26.097,99.97229,,306811.8,*,,,,,,343.07,0.0,,,187.486458,-73.666402,30.44257149129,-7.0774047,30.5103541526458,1.0765386,253.74687798,7.6395313,30.441574,85.2255,/T,1.9077,92.7,3.5177,92.9089,163.105,210.668,-1.48625,Car,66.183876,181.0996421,-73.2429381,,,276.65896,-13.056167,,0.0,0.872,1.142,1.427,0.165,52.853,0.741261,1.437,42596.1988,0.0001376,1.06,3.83,0.284171,224.2886,,1.9075,184.1815,-73.4777
Lemmon (C/2023 H5),2010-Jul-11 05:29:54.289,2455388.729100567,8.4,11.2,8.0,5.0,0.03,,,127.517931448,-61.681821719,127.556672718,-61.719745258,4.692584,1.562222,,,,,57243.661,-301804.89,171.931,,999,,27.69,26.097,99.97231,,305856.3,*,,,,,,343.93,0.0,,,187.481044,-73.663671,30.43848384917,-7.0777973,30.5109686949105,1.0510833,253.75198897,7.6400466,30.4192054,84.9601,/T,1.9071,87.3,0.4985,93.1748,163.964,210.659,-1.46651,Car,66.183849,181.1271745,-73.2109146,,,276.667569,-13.024262,,0.0,0.869,1.142,1.426,0.165,52.935,0.7400962,1.435,42598.3941,0.0001376,1.03,3.74,0.284186,224.292,,1.907,184.1901,-73.4601
Lemmon (C/2023 H5),2010-Jul-12 05:29:54.289,2455389.729100567,8.4,11.2,8.0,5.0,0.03,,,127.583968103,-61.671589774,127.622793091,-61.70949212,4.71246,1.489043,,,,,54117.814,-301280.48,172.364,,999,,27.689,26.096,99.97233,,304903.4,*,,,,,,344.79,0.0,,,187.47563,-73.660939,30.43439597995,-7.0781899,30.5115677804087,1.0230141,253.75697141,7.6405621,30.396261,84.6954,/T,1.9065,82.0,0.256,93.44,164.824,210.651,-1.44636,Car,66.183821,181.15638,-73.1790441,,,276.676702,-12.992522,,0.0,0.867,1.142,1.425,0.165,53.017,0.7389283,1.434,42600.4119,0.0001377,1.0,3.65,0.284199,224.2954,,1.9064,184.1996,-73.4425
Lemmon (C/2023 H5),2010-Jul-13 05:29:54.289,2455390.729100567,8.4,11.2,8.0,5.0,0.03,,,127.65025605,-61.661846346,127.689156239,-61.69972029,4.731114,1.415602,,,,,50995.145,-300735.21,172.798,,999,,27.689,26.096,99.97234,,303953.6,*,,,,,,345.65,0.0,,,187.470216,-73.658206,30.43030788357,-7.0785826,30.5121499020889,0.9923455,253.76181277,7.6410777,30.3727198,84.4316,/T,1.9059,77.0,2.9439,93.7043,165.683,210.644,-1.4258,Car,66.183794,181.1872321,-73.1473347,,,276.686357,-12.960954,,0.0,0.865,1.143,1.424,0.165,53.101,0.7377578,1.433,42602.2486,0.0001377,0.98,3.56,0.284212,224.2989,,1.9057,184.2101,-73.4251
Lemmon (C/2023 H5),2010-Jul-14 05:29:54.289,2455391.729100567,8.4,11.2,8.0,5.0,0.03,,,127.716778965,-61.65259302,127.755749385,-61.690433863,4.748539,1.341955,,,,,47875.507,-300169.31,173.232,,999,,27.688,26.096,99.97236,,303007.0,*,,,,,,346.51,0.0,,,187.464803,-73.655472,30.42621955994,-7.0789753,30.5127135703038,0.959123,253.76650066,7.6415935,30.3486255,84.1686,/T,1.9052,72.9,8.4296,93.9678,166.544,210.637,-1.40484,Car,66.183766,181.2197074,-73.1157945,,,276.696529,-12.929568,,0.0,0.863,1.143,1.423,0.165,53.185,0.7365852,1.432,42603.9007,0.0001377,0.96,3.47,0.284223,224.3023,,1.905,184.2214,-73.4077
Lemmon (C/2023 H5),2010-Jul-15 05:29:54.289,2455392.729100567,8.4,11.2,8.0,5.0,0.03,,,127.783520547,-61.643831018,127.822561742,-61.681637997,4.76474,1.268155,,,,,44758.738,-299582.99,173.668,,999,,27.688,26.096,99.97239,,302064.0,*,,,,,,347.37,0.0,,,187.45939,-73.652738,30.42213100899,-7.0793681,30.5132573299842,0.9234194,253.77102297,7.6421095,30.324083,83.9067,/T,1.9045,69.8,16.3077,94.2303,167.404,210.63,-1.38349,Car,66.183738,181.253788,-73.0844312,,,276.707214,-12.898372,,0.0,0.86,1.143,1.421,0.165,53.27,0.7354108,1.431,42605.3647,0.0001377,0.93,3.39,0.284232,224.3057,,1.9043,184.2335,-73.3904
Lemmon (C/2023 H5),2010-Jul-16 05:29:54.289,2455393.729100567,8.4,11.2,8.0,5.0,0.03,,,127.850464688,-61.635561233,127.889582622,-61.673337497,4.779736,1.194246,,,,,41644.65,-298976.49,174.105,,999,,27.688,26.095,99.97241,,301124.7,*,,,,,,348.23,0.0,,,187.453977,-73.650002,30.41804223064,-7.079761,30.5137797732105,0.8853232,253.775368,7.6426255,30.2992412,83.6458,/T,1.9037,68.1,25.9773,94.4919,168.265,210.624,-1.36174,Car,66.183711,181.2894599,-73.0532523,,,276.718409,-12.867374,,0.0,0.858,1.144,1.42,0.165,53.356,0.7342351,1.43,42606.6375,0.0001377,0.91,3.3,0.284241,224.3091,,1.9035,184.2466,-73.3731
Lemmon (C/2023 H5),2010-Jul-17 05:29:54.289,2455394.729100567,8.4,11.2,8.0,5.0,0.03,,,127.917595601,-61.627784281,127.956799791,-61.665535603,4.793551,1.120266,,,,,38533.03,-298350.05,174.543,,999,,27.687,26.095,99.97243,,300189.5,*,,,,,,349.09,0.0,,,187.448564,-73.647266,30.41395322484,-7.0801539,30.5142795449519,0.8449269,253.77952447,7.6431418,30.274269,83.386,/T,1.9029,67.9,36.7498,94.7523,169.127,210.619,-1.33962,Car,66.183683,181.3267109,-73.0222651,,,276.730109,-12.836583,,0.0,0.856,1.144,1.419,0.164,53.443,0.7330586,1.429,42607.7159,0.0001378,0.89,3.22,0.284248,224.3125,,1.9027,184.2605,-73.356
Lemmon (C/2023 H5),2010-Jul-18 05:29:54.289,2455395.729100567,8.4,11.2,8.0,5.0,0.03,,,127.984897887,-61.620500573,128.024198715,-61.658233461,4.806212,1.046238,,,,,35423.65,-297703.9,174.981,,999,,27.687,26.095,99.97246,,299258.6,*,,,,,,349.95,0.0,,,187.443152,-73.644529,30.40986399151,-7.080547,30.5147553421975,0.802317,253.78348156,7.6436582,30.2493331,83.1274,/T,1.902,69.1,47.9457,95.0116,169.989,210.614,-1.31712,Car,66.183656,181.3655275,-72.9914765,,,276.742308,-12.806005,,0.0,0.853,1.145,1.418,0.164,53.53,0.7318816,1.428,42608.5972,0.0001378,0.86,3.14,0.284254,224.316,,1.9018,184.2752,-73.3389
Lemmon (C/2023 H5),2010-Jul-19 05:29:54.289,2455396.729100567,8.4,11.2,8.0,5.0,0.03,,,128.052356551,-61.613710382,128.091762812,-61.651430349,4.817746,0.972179,,,,,32316.274,-297038.28,175.42,,999,,27.686,26.094,99.97249,,298332.2,*,,,,,,350.81,0.0,,,187.43774,-73.64179,30.40577453058,-7.08094,30.5152059084363,0.7575674,253.7872288,7.6441747,30.2245833,82.87,/T,1.9011,71.4,58.957,95.2697,170.852,210.61,-1.29425,Car,66.183628,181.4058931,-72.9608931,,,276.755003,-12.775649,,0.0,0.851,1.145,1.417,0.164,53.618,0.7307045,1.427,42609.2784,0.0001378,0.84,3.07,0.284259,224.3194,,1.9009,184.2908,-73.322
