targetname,datetime_str,datetime_jd,M1,M2,k1,k2,phasecoeff,solar_presence,lunar_presence,RA,DEC,RA_app,DEC_app,RA_rate,DEC_rate,AZ,EL,AZ_rate,EL_rate,sat_X,sat_Y,sat_PANG,siderealtime,airmass,magextinct,Tmag,Nmag,illumination,illum_defect,sat_sep,sat_vis,ang_width,PDObsLon,PDObsLat,PDSunLon,PDSunLat,SubSol_ang,SubSol_dist,NPole_ang,NPole_dist,EclLon,EclLat,r,r_rate,delta,delta_rate,lighttime,vel_sun,vel_obs,elong,elongFlag,alpha,lunar_elong,lunar_illum,sat_alpha,sunTargetPA,velocityPA,OrbPlaneAng,constellation,TDB-UT,ObsEclLon,ObsEclLat,NPole_RA,NPole_DEC,GlxLon,GlxLat,solartime,earth_lighttime,RA_3sigma,DEC_3sigma,SMAA_3sigma,SMIA_3sigma,Theta_3sigma,Area_3sigma,RSS_3sigma,r_3sigma,r_rate_3sigma,SBand_3sigma,XBand_3sigma,DoppDelay_3sigma,true_anom,hour_angle,alpha_true,PABLon,PABLat
PANSTARRS (C/2016 R2),2010-May-19 05:20:50.452,2455335.722806158,7.3,11.2,9.75,5.0,0.03,,,6.610764977,-60.603245719,6.729750965,-60.540841818,5.11656,-3.73788,,,,,-166583.66,-289034.4,201.846,,999,,26.52,24.316,99.9366,,322246.7,*,,,,,,45.32,0.0,,,323.790942,-55.198383,20.09893560975,-8.7086622,20.0820041584718,-25.3045338,167.01693573,9.3469728,36.022695,89.513,/L,2.8856,119.5,30.3422,87.5165,225.394,242.277,-0.95209,Tuc,66.185204,329.0008491,-55.2640294,,,308.45815,-56.258947,,0.0,0.735,0.325,0.797,0.101,22.981,0.2539357,0.804,18722.5106,0.0001113,1.04,3.8,0.124903,222.1934,,2.8857,326.3177,-55.2593
PANSTARRS (C/2016 R2),2010-May-20 05:20:50.452,2455336.722806158,7.3,11.2,9.75,5.0,0.03,,,6.679778564,-60.628443737,6.798802852,-60.565963891,5.038659,-3.82406,,,,,-169506.61,-289887.86,202.146,,999,,26.517,24.314,99.93654,,324196.1,*,,,,,,46.06,0.0,,,323.799994,-55.20052,20.0939052383,-8.7096101,20.0673939178029,-25.2872399,166.89542607,9.3481646,35.9656087,90.0545,/L,2.887,121.1,41.3559,86.9736,226.125,242.302,-0.91474,Tuc,66.185184,329.0131842,-55.3056679,,,308.390158,-56.240085,,0.0,0.734,0.326,0.797,0.101,23.097,0.2537541,0.803,18716.9705,0.0001113,1.07,3.88,0.124866,222.199,,2.8871,326.3271,-55.2812
PANSTARRS (C/2016 R2),2010-May-21 05:20:50.452,2455337.722806158,7.3,11.2,9.75,5.0,0.03,,,6.747780222,-60.654213232,6.866828368,-60.591664847,4.959659,-3.90926,,,,,-172435.81,-290722.91,202.443,,999,,26.515,24.312,99.93649,,326143.4,*,,,,,,46.79,0.0,,,323.809053,-55.202657,20.08887431957,-8.7105583,20.0527950208471,-25.2652704,166.77401074,9.349357,35.9071726,90.5954,/L,2.8882,120.6,52.8221,86.4317,226.857,242.329,-0.87707,Tuc,66.185164,329.024093,-55.3473619,,,308.323018,-56.220492,,0.0,0.734,0.328,0.797,0.101,23.212,0.2535768,0.803,18711.2821,0.0001113,1.09,3.97,0.124828,222.2046,,2.8882,326.3357,-55.3031
PANSTARRS (C/2016 R2),2010-May-22 05:20:50.452,2455338.722806158,7.3,11.2,9.75,5.0,0.03,,,6.814754871,-60.680547662,6.933810672,-60.61793681,4.8796,-3.99348,,,,,-175371.67,-291539.25,202.737,,999,,26.512,24.31,99.93645,,328088.0,*,,,,,,47.52,0.0,,,323.818117,-55.204795,20.0838428534,-8.711507,20.0382101372677,-25.2387317,166.65271197,9.3505499,35.8475586,91.1356,/L,2.889,118.1,64.1092,85.8907,227.591,242.356,-0.83911,Tuc,66.185144,329.0335751,-55.3891003,,,308.256748,-56.200178,,0.0,0.733,0.329,0.797,0.101,23.327,0.253404,0.803,18705.4447,0.0001113,1.12,4.06,0.124789,222.2102,,2.889,326.3436,-55.325
PANSTARRS (C/2016 R2),2010-May-23 05:20:50.452,2455339.722806158,7.3,11.2,9.75,5.0,0.03,,,6.880687838,-60.707440528,6.999738218,-60.644770623,4.798515,-4.07674,,,,,-178314.6,-292336.63,203.027,,999,,26.509,24.308,99.93642,,330029.8,*,,,,,,48.26,0.0,,,323.827186,-55.206933,20.07881083964,-8.7124561,20.0236418764415,-25.2077248,166.53155144,9.3517435,35.7869285,91.675,/L,2.8897,113.8,74.6055,85.3508,228.327,242.386,-0.80085,Tuc,66.185123,329.0416337,-55.4308721,,,308.191368,-56.179149,,0.0,0.732,0.33,0.797,0.101,23.442,0.2532357,0.803,18699.4578,0.0001113,1.14,4.15,0.124749,222.2159,,2.8896,326.3508,-55.347
PANSTARRS (C/2016 R2),2010-May-24 05:20:50.452,2455340.722806158,7.3,11.2,9.75,5.0,0.03,,,6.945564717,-60.734885416,7.064603657,-60.672156635,4.716427,-4.15903,,,,,-181265.03,-293114.78,203.314,,999,,26.507,24.306,99.93641,,331968.4,*,,,,,,48.99,0.0,,,323.836261,-55.209072,20.07377827812,-8.7134056,20.0090927928655,-25.1723377,166.4105504,9.3529377,35.7254229,92.2134,/L,2.89,108.3,83.7586,84.8121,229.064,242.416,-0.76232,Tuc,66.185102,329.0482725,-55.4726666,,,308.126895,-56.157415,,0.0,0.731,0.332,0.797,0.101,23.556,0.253072,0.803,18693.3209,0.0001113,1.17,4.24,0.124708,222.2215,,2.89,326.3573,-55.3689
PANSTARRS (C/2016 R2),2010-May-25 05:20:50.452,2455341.722806158,7.3,11.2,9.75,5.0,0.03,,,7.00937122,-60.762876025,7.128401674,-60.700085598,4.633345,-4.2404,,,,,-184223.37,-293873.48,203.597,,999,,26.504,24.304,99.93641,,333903.4,*,,,,,,49.73,0.0,,,323.845342,-55.211211,20.06874516868,-8.7143555,19.9945653954461,-25.1326393,166.28972972,9.3541324,35.6631524,92.751,/L,2.8901,102.0,91.1129,84.2747,229.803,242.448,-0.72353,Tuc,66.18508,329.0534946,-55.5144733,,,308.063347,-56.134984,,0.0,0.731,0.333,0.797,0.101,23.669,0.2529131,0.803,18687.0334,0.0001113,1.19,4.34,0.124666,222.2272,,2.89,326.3631,-55.3908
PANSTARRS (C/2016 R2),2010-May-26 05:20:50.452,2455342.722806158,7.3,11.2,9.75,5.0,0.03,,,7.072093018,-60.791406168,7.191126419,-60.728549416,4.549269,-4.32084,,,,,-187190.06,-294612.48,203.876,,999,,26.501,24.302,99.93642,,335834.6,*,,,,,,50.48,0.0,,,323.854428,-55.213351,20.06371151117,-8.7153059,19.9800621598118,-25.0886754,166.16910998,9.3553278,35.6001908,93.2874,/L,2.8899,95.2,96.3414,83.7386,230.545,242.481,-0.68447,Tuc,66.185058,329.0572996,-55.5562817,,,308.000739,-56.111862,,0.0,0.73,0.334,0.797,0.101,23.783,0.2527592,0.803,18680.5948,0.0001113,1.22,4.43,0.124624,222.2328,,2.8898,326.3681,-55.4127
PANSTARRS (C/2016 R2),2010-May-27 05:20:50.452,2455343.722806158,7.3,11.2,9.75,5.0,0.03,,,7.133715612,-60.820469748,7.252769236,-60.757541531,4.464191,-4.40037,,,,,-190165.55,-295331.55,204.152,,999,,26.499,24.3,99.93644,,337761.5,*,,,,,,51.22,0.0,,,323.863519,-55.21549,20.05867730541,-8.7162566,19.9655855423462,-25.0404668,166.04871163,9.3565238,35.536572,93.8226,/L,2.8895,88.3,99.2673,83.204,231.288,242.516,-0.64517,Tuc,66.185036,329.0596834,-55.5980814,,,307.93909,-56.088058,,0.0,0.73,0.336,0.797,0.101,23.895,0.2526102,0.803,18674.0047,0.0001113,1.25,4.53,0.12458,222.2384,,2.8894,326.3725,-55.4346
PANSTARRS (C/2016 R2),2010-May-28 05:20:50.452,2455344.722806158,7.3,11.2,9.75,5.0,0.03,,,7.194224219,-60.850060713,7.31331742,-60.787056841,4.378096,-4.479,,,,,-193150.27,-296030.49,204.423,,999,,26.496,24.297,99.93647,,339683.9,*,,,,,,51.96,0.0,,,323.872616,-55.217631,20.05364255125,-8.7172077,19.9511379942395,-24.9880113,165.92855504,9.3577203,35.4722924,94.3566,/L,2.8888,81.6,99.8664,82.6708,232.034,242.552,-0.60564,Tuc,66.185013,329.0606384,-55.6398618,,,307.878414,-56.06358,,0.0,0.729,0.337,0.797,0.101,24.008,0.2524663,0.803,18667.2625,0.0001113,1.27,4.62,0.124535,222.2441,,2.8886,326.3761,-55.4565
PANSTARRS (C/2016 R2),2010-May-29 05:20:50.452,2455345.722806158,7.3,11.2,9.75,5.0,0.03,,,7.253603715,-60.880173001,7.372754158,-60.817091231,4.290965,-4.55671,,,,,-196144.69,-296709.07,204.69,,999,,26.494,24.295,99.93651,,341601.4,*,,,,,,52.71,0.0,,,323.881719,-55.219771,20.04860724851,-8.7181593,19.9367219737884,-24.9312875,165.80866065,9.3589175,35.407317,94.8893,/L,2.8879,75.4,98.2507,82.1393,232.783,242.59,-0.56587,Tuc,66.18499,329.0601545,-55.6816124,,,307.81873,-56.038436,,0.0,0.728,0.338,0.797,0.101,24.119,0.2523277,0.803,18660.3677,0.0001113,1.3,4.72,0.124489,222.2497,,2.8877,326.3791,-55.4783
PANSTARRS (C/2016 R2),2010-May-30 05:20:50.452,2455346.722806158,7.3,11.2,9.75,5.0,0.03,,,7.311838614,-60.910800473,7.431059524,-60.847640912,4.202781,-4.63349,,,,,-199149.27,-297367.08,204.953,,999,,26.491,24.293,99.93656,,343513.7,*,,,,,,53.46,0.0,,,323.890827,-55.221912,20.04357139703,-8.7191112,19.922339955575,-24.8702614,165.68904905,9.3601153,35.3415886,95.4205,/L,2.8867,69.9,94.6359,81.6095,233.535,242.628,-0.52589,Tuc,66.184967,329.0582214,-55.7233226,,,307.760052,-56.012633,,0.0,0.728,0.34,0.797,0.101,24.23,0.2521943,0.803,18653.3198,0.0001113,1.33,4.82,0.124442,222.2554,,2.8865,326.3813,-55.5001
PANSTARRS (C/2016 R2),2010-May-31 05:20:50.452,2455347.722806158,7.3,11.2,9.75,5.0,0.03,,,7.368913086,-60.941936854,7.488211922,-60.878701809,4.113528,-4.70931,,,,,-202164.49,-298004.3,205.212,,999,,26.488,24.291,99.93663,,345420.4,*,,,,,,54.22,0.0,,,323.899941,-55.224054,20.03853499665,-8.7200636,19.9079944359329,-24.8048927,165.569741,9.3613137,35.2750383,95.9501,/L,2.8853,65.4,89.3012,81.0815,234.289,242.669,-0.48571,Tuc,66.184944,329.0548292,-55.7649814,,,307.702398,-55.986179,,0.0,0.727,0.341,0.797,0.101,24.341,0.2520664,0.803,18646.1183,0.0001113,1.35,4.91,0.124394,222.2611,,2.885,326.3828,-55.5219
PANSTARRS (C/2016 R2),2010-Jun-01 05:20:50.452,2455348.722806158,7.3,11.2,9.75,5.0,0.03,,,7.424811001,-60.973575689,7.544189444,-60.910269138,4.023195,-4.78415,,,,,-205190.81,-298620.52,205.466,,999,,26.486,24.289,99.9367,,347321.2,*,,,,,,54.98,0.0,,,323.90906,-55.226196,20.03349804719,-8.7210164,19.8936879349452,-24.7351402,165.45075746,9.3625127,35.2075937,96.4781,/L,2.8836,62.1,82.5524,80.5555,235.047,242.71,-0.44533,Tuc,66.18492,329.0499699,-55.8065777,,,307.645783,-55.959083,,0.0,0.727,0.342,0.797,0.101,24.45,0.251944,0.803,18638.7626,0.0001113,1.38,5.01,0.124344,222.2667,,2.8833,326.3836,-55.5436
PANSTARRS (C/2016 R2),2010-Jun-02 05:20:50.452,2455349.722806158,7.3,11.2,9.75,5.0,0.03,,,7.47951599,-61.005710302,7.598970884,-60.942337199,3.931774,-4.85796,,,,,-208228.7,-299215.53,205.715,,999,,26.483,24.287,99.93679,,349215.7,*,,,,,,55.74,0.0,,,323.918185,-55.228338,20.0284605485,-8.7219696,19.8794229958394,-24.6609654,165.33211958,9.3637123,35.1391845,97.0044,/L,2.8817,60.1,74.6948,80.0314,235.808,242.753,-0.40476,Tuc,66.184896,329.0436378,-55.8481002,,,307.590224,-55.931352,,0.0,0.726,0.344,0.797,0.101,24.559,0.2518272,0.803,18631.2522,0.0001113,1.41,5.12,0.124294,222.2724,,2.8813,326.3837,-55.5652
PANSTARRS (C/2016 R2),2010-Jun-03 05:20:50.452,2455350.722806158,7.3,11.2,9.75,5.0,0.03,,,7.533011496,-61.038333775,7.6525363,-60.974899343,3.839262,-4.93073,,,,,-211278.63,-299789.13,205.959,,999,,26.48,24.285,99.93689,,351103.6,*,,,,,,56.5,0.0,,,323.927315,-55.230481,20.0234225004,-8.7229232,19.8652021828964,-24.582334,165.21384869,9.3649125,35.0697454,97.5288,/L,2.8795,59.5,66.0188,79.5095,236.572,242.797,-0.36403,Tuc,66.184872,329.0358292,-55.8895375,,,307.535737,-55.902996,,0.0,0.726,0.345,0.797,0.101,24.667,0.2517161,0.803,18623.5867,0.0001113,1.44,5.22,0.124243,222.278,,2.8791,326.3831,-55.5868
PANSTARRS (C/2016 R2),2010-Jun-04 05:20:50.452,2455351.722806158,7.3,11.2,9.75,5.0,0.03,,,7.585280823,-61.071438934,7.704867248,-61.007948025,3.745658,-5.00239,,,,,-214341.05,-300341.1,206.199,,999,,26.478,24.282,99.93699,,352984.4,*,,,,,,57.27,0.0,,,323.936451,-55.232624,20.01838390273,-8.7238772,19.8510280789222,-24.4992161,165.09596626,9.3661133,34.9992156,98.0512,/L,2.8771,60.4,56.7979,78.9897,237.34,242.843,-0.32312,Tuc,66.184848,329.0265423,-55.9308777,,,307.482336,-55.874023,,0.0,0.725,0.346,0.797,0.1,24.775,0.2516108,0.803,18615.7655,0.0001113,1.46,5.32,0.124191,222.2837,,2.8767,326.3817,-55.6084
PANSTARRS (C/2016 R2),2010-Jun-05 05:20:50.452,2455352.722806158,7.3,11.2,9.75,5.0,0.03,,,7.636307174,-61.105018334,7.75594684,-61.041474891,3.650966,-5.07292,,,,,-217416.4,-300871.25,206.433,,999,,26.475,24.28,99.93711,,354857.9,*,,,,,,58.04,0.0,,,323.945593,-55.234768,20.01334475533,-8.7248317,19.8369032830718,-24.4115847,164.97849391,9.3673147,34.9275369,98.5716,/L,2.8744,62.7,47.2976,78.4723,238.112,242.89,-0.28207,Tuc,66.184823,329.0157772,-55.9721091,,,307.430039,-55.844443,,0.0,0.725,0.348,0.797,0.1,24.881,0.2515114,0.804,18607.7883,0.0001112,1.49,5.42,0.124138,222.2894,,2.874,326.3797,-55.6298
PANSTARRS (C/2016 R2),2010-Jun-06 05:20:50.452,2455353.722806158,7.3,11.2,9.75,5.0,0.03,,,7.686073674,-61.13906425,7.805759768,-61.075470854,3.555189,-5.14227,,,,,-220505.1,-301379.4,206.662,,999,,26.473,24.278,99.93724,,356723.5,*,,,,,,58.81,0.0,,,323.95474,-55.236912,20.00830505803,-8.7257866,19.8228304094646,-24.3194146,164.86145339,9.3685167,34.85465,99.0899,/L,2.8715,66.1,37.7901,77.9574,238.887,242.938,-0.24088,Tuc,66.184799,329.0035351,-56.0132195,,,307.378859,-55.814264,,0.0,0.724,0.349,0.797,0.1,24.987,0.251418,0.804,18599.6547,0.0001112,1.52,5.52,0.124084,222.2951,,2.8711,326.3769,-55.6512
PANSTARRS (C/2016 R2),2010-Jun-07 05:20:50.452,2455354.722806158,7.3,11.2,9.75,5.0,0.03,,,7.734563397,-61.173568667,7.854292314,-61.109926173,3.458332,-5.21039,,,,,-223607.59,-301865.36,206.885,,999,,26.47,24.276,99.93737,,358580.9,*,,,,,,59.59,0.0,,,323.963892,-55.239056,20.00326481067,-8.7267419,19.8088120866664,-24.222681,164.74486656,9.3697193,34.7804916,99.6058,/L,2.8684,70.7,28.5727,77.4449,239.667,242.988,-0.19956,Tuc,66.184774,328.9898188,-56.0541966,,,307.328812,-55.783496,,0.0,0.724,0.35,0.798,0.1,25.092,0.2513306,0.804,18591.3643,0.0001112,1.55,5.63,0.124028,222.3008,,2.868,326.3734,-55.6726
PANSTARRS (C/2016 R2),2010-Jun-08 05:20:50.452,2455355.722806158,7.3,11.2,9.75,5.0,0.03,,,7.781759386,-61.208523251,7.901532288,-61.144830568,3.360404,-5.27724,,,,,-226724.23,-302328.95,207.103,,999,,26.467,24.274,99.93752,,360429.7,*,,,,,,60.38,0.0,,,323.97305,-55.241201,19.99822401308,-8.7276976,19.7948509577237,-24.1213586,164.62875539,9.3709226,34.7049912,100.1194,/L,2.8651,76.1,19.9837,76.9351,240.451,243.039,-0.15812,Tuc,66.184749,328.9746317,-56.0950281,,,307.279913,-55.75215,,0.0,0.723,0.352,0.798,0.1,25.195,0.2512494,0.804,18582.9167,0.0001112,1.58,5.73,0.123972,222.3064,,2.8646,326.3692,-55.6938
PANSTARRS (C/2016 R2),2010-Jun-09 05:20:50.452,2455356.722806158,7.3,11.2,9.75,5.0,0.03,,,7.827644694,-61.243919323,7.947468772,-61.180173427,3.261417,-5.34275,,,,,-229855.42,-302770.02,207.315,,999,,26.465,24.271,99.93768,,362269.6,*,,,,,,61.16,0.0,,,323.982214,-55.243347,19.9931826651,-8.7286537,19.7809496800146,-24.0154233,164.51314199,9.3721264,34.6280711,100.6304,/L,2.8615,82.2,12.4111,76.428,241.239,243.091,-0.11658,Tuc,66.184724,328.9579776,-56.1357011,,,307.232175,-55.720235,,0.0,0.723,0.353,0.798,0.1,25.298,0.2511743,0.804,18574.3119,0.0001112,1.61,5.84,0.123914,222.3121,,2.861,326.3643,-55.7149
PANSTARRS (C/2016 R2),2010-Jun-10 05:20:50.452,2455357.722806158,7.3,11.2,9.75,5.0,0.03,,,7.872202452,-61.279747831,7.992091439,-61.215944141,3.161389,-5.40688,,,,,-233001.5,-303188.42,207.521,,999,,26.462,24.269,99.93785,,364099.9,*,,,,,,61.96,0.0,,,323.991384,-55.245492,19.98814076656,-8.7296102,19.7671109237586,-23.9048556,164.39804856,9.3733308,34.5496494,101.1389,/L,2.8577,88.8,6.2856,75.9238,242.032,243.145,-0.07495,Tuc,66.184699,328.9398597,-56.176203,,,307.185613,-55.687762,,0.0,0.722,0.354,0.798,0.1,25.4,0.2511056,0.804,18565.5494,0.0001112,1.64,5.94,0.123856,222.3178,,2.8572,326.3587,-55.736
PANSTARRS (C/2016 R2),2010-Jun-11 05:20:50.452,2455358.722806158,7.3,11.2,9.75,5.0,0.03,,,7.91541597,-61.315999306,8.035389313,-61.252132564,3.060347,-5.46956,,,,,-236162.78,-303584.01,207.72,,999,,26.46,24.267,99.93802,,365920.4,*,,,,,,62.75,0.0,,,324.000559,-55.247638,19.98309831731,-8.7305672,19.7533373677204,-23.7896467,164.28349739,9.3745358,34.4696485,101.6446,/L,2.8537,95.6,2.0517,75.4226,242.83,243.2,-0.03324,Tuc,66.184673,328.9202794,-56.2165205,,,307.140241,-55.654743,,0.0,0.722,0.355,0.798,0.1,25.501,0.2510432,0.805,18556.6292,0.0001112,1.66,6.05,0.123797,222.3235,,2.8531,326.3523,-55.7569
PANSTARRS (C/2016 R2),2010-Jun-12 05:20:50.452,2455359.722806158,7.3,11.2,9.75,5.0,0.03,,,7.957268873,-61.35266385,8.077349073,-61.288729457,2.958329,-5.53072,,,,,-239339.56,-303956.67,207.914,,999,,26.457,24.265,99.9382,,367730.5,*,,,,,,63.56,0.0,,,324.009739,-55.249785,19.97805531719,-8.7315246,19.7396316907117,-23.6698066,164.16951075,9.3757414,34.3880077,102.1474,/L,2.8495,102.3,0.1139,74.9244,243.632,243.256,0.00854,Tuc,66.184648,328.8992358,-56.2566406,,,307.09607,-55.621188,,0.0,0.722,0.357,0.799,0.1,25.601,0.2509871,0.805,18547.5512,0.0001112,1.69,6.15,0.123736,222.3292,,2.8489,326.3453,-55.7777
PANSTARRS (C/2016 R2),2010-Jun-13 05:20:50.452,2455360.722806158,7.3,11.2,9.75,5.0,0.03,,,7.997745276,-61.389731128,8.11795356,-61.325726685,2.855387,-5.5903,,,,,-242532.13,-304306.29,208.1,,999,,26.455,24.263,99.9384,,369529.9,*,,,,,,64.36,0.0,,,324.018925,-55.251932,19.97301176604,-8.7324823,19.7259965582085,-23.5453728,164.05611081,9.3769476,34.3046994,102.6472,/L,2.845,108.5,0.7651,74.4295,244.439,243.314,0.05037,Tuc,66.184622,328.8767253,-56.2965499,,,307.053114,-55.58711,,0.0,0.721,0.358,0.799,0.1,25.699,0.2509375,0.805,18538.3155,0.0001112,1.72,6.26,0.123674,222.3349,,2.8444,326.3375,-55.7984
PANSTARRS (C/2016 R2),2010-Jun-14 05:20:50.452,2455361.722806158,7.3,11.2,9.75,5.0,0.03,,,8.036829954,-61.427190409,8.157181324,-61.363116905,2.751583,-5.64823,,,,,-245740.73,-304632.77,208.28,,999,,26.452,24.261,99.9386,,371318.0,*,,,,,,65.17,0.0,,,324.028117,-55.254079,19.96796766369,-8.7334405,19.71243460484,-23.4164151,163.94331948,9.3781544,34.2197434,103.1439,/L,2.8404,113.8,4.1159,73.9379,245.252,243.373,0.09224,Tuc,66.184596,328.8527428,-56.3362352,,,307.011384,-55.552521,,0.0,0.721,0.359,0.799,0.1,25.797,0.2508944,0.805,18528.9221,0.0001111,1.75,6.37,0.123612,222.3406,,2.8398,326.3291,-55.819
PANSTARRS (C/2016 R2),2010-Jun-15 05:20:50.452,2455362.722806158,7.3,11.2,9.75,5.0,0.03,,,8.074508481,-61.465030637,8.195008009,-61.400892721,2.646986,-5.70449,,,,,-248965.66,-304936.01,208.453,,999,,26.449,24.258,99.93881,,373094.5,*,,,,,,65.99,0.0,,,324.037315,-55.256227,19.96292301,-8.7343991,19.6989484152439,-23.2830362,163.83115826,9.3793618,34.133214,103.6374,/L,2.8356,117.7,10.0508,73.4497,246.069,243.433,0.13413,Tuc,66.18457,328.8272845,-56.3756831,,,306.97089,-55.517434,,0.0,0.721,0.361,0.8,0.1,25.893,0.2508578,0.806,18519.3712,0.0001111,1.78,6.47,0.123548,222.3463,,2.8349,326.3199,-55.8394
PANSTARRS (C/2016 R2),2010-Jun-16 05:20:50.452,2455363.722806158,7.3,11.2,9.75,5.0,0.03,,,8.110767301,-61.503240527,8.23140935,-61.439045608,2.541666,-5.75905,,,,,-252207.17,-305215.94,208.619,,999,,26.447,24.256,99.93903,,374858.7,*,,,,,,66.81,0.0,,,324.046518,-55.258375,19.9578778048,-8.7353581,19.685540506944,-23.1453642,163.71964809,9.3805697,34.0452367,104.1274,/L,2.8306,119.7,18.2278,72.9652,246.892,243.495,0.17604,Tuc,66.184544,328.8003506,-56.4148807,,,306.931642,-55.481861,,0.0,0.72,0.362,0.8,0.1,25.988,0.2508278,0.806,18509.6633,0.0001111,1.81,6.58,0.123483,222.352,,2.8299,326.3101,-55.8597
PANSTARRS (C/2016 R2),2010-Jun-17 05:20:50.452,2455364.722806158,7.3,11.2,9.75,5.0,0.03,,,8.145593713,-61.541808685,8.266364572,-61.477565131,2.435689,-5.8119,,,,,-255465.56,-305472.45,208.778,,999,,26.444,24.254,99.93925,,376610.3,*,,,,,,67.64,0.0,,,324.055726,-55.260524,19.95283204794,-8.7363174,19.6722133186949,-23.0035415,163.60880924,9.3817782,33.9559751,104.614,/L,2.8254,119.6,28.1248,72.4844,247.721,243.558,0.21795,Tuc,66.184517,328.7719467,-56.4538152,,,306.893648,-55.445817,,0.0,0.72,0.363,0.8,0.1,26.081,0.2508043,0.806,18499.7987,0.0001111,1.84,6.69,0.123417,222.3577,,2.8247,326.2996,-55.8799
PANSTARRS (C/2016 R2),2010-Jun-18 05:20:50.452,2455365.722806158,7.3,11.2,9.75,5.0,0.03,,,8.178975778,-61.580723704,8.299858644,-61.516438825,2.329113,-5.86303,,,,,-258741.11,-305705.48,208.928,,999,,26.442,24.252,99.93948,,378348.8,*,,,,,,68.47,0.0,,,324.064941,-55.262673,19.94778573927,-8.7372772,19.6589692061554,-22.8577115,163.49866132,9.3829872,33.8656121,105.0969,/L,2.82,117.6,39.1124,72.0074,248.555,243.622,0.25984,Tuc,66.184491,328.7420843,-56.492474,,,306.856915,-55.409312,,0.0,0.72,0.364,0.8,0.1,26.174,0.2507874,0.807,18489.778,0.0001111,1.87,6.79,0.123351,222.3634,,2.8193,326.2884,-55.8999
PANSTARRS (C/2016 R2),2010-Jun-19 05:20:50.452,2455366.722806158,7.3,11.2,9.75,5.0,0.03,,,8.21090217,-61.619974243,8.331882631,-61.555652746,2.221981,-5.91248,,,,,-262034.1,-305914.93,209.072,,999,,26.439,24.25,99.93972,,380073.8,*,,,,,,69.31,0.0,,,324.074161,-55.264822,19.94273887863,-8.7382373,19.6458104446634,-22.7080074,163.38922324,9.3841968,33.7743315,105.5761,/L,2.8145,113.8,50.5295,71.5344,249.394,243.688,0.30171,Tuc,66.184464,328.7107786,-56.5308451,,,306.821449,-55.372362,,0.0,0.719,0.365,0.801,0.1,26.265,0.2507772,0.807,18479.6017,0.0001111,1.9,6.9,0.123283,222.3691,,2.8137,326.2765,-55.9198
PANSTARRS (C/2016 R2),2010-Jun-20 05:20:50.452,2455367.722806158,7.3,11.2,9.75,5.0,0.03,,,8.24136201,-61.659549076,8.362432302,-61.595192398,2.114327,-5.96025,,,,,-265344.79,-306100.77,209.207,,999,,26.437,24.248,99.93996,,381784.7,*,,,,,,70.16,0.0,,,324.083386,-55.266972,19.93769146587,-8.7391978,19.6327392373596,-22.554545,163.28051332,9.385407,33.682303,106.0513,/L,2.8088,108.7,61.7435,71.0655,250.24,243.755,0.34354,Tuc,66.184436,328.6780465,-56.5689166,,,306.787258,-55.334978,,0.0,0.719,0.367,0.801,0.1,26.354,0.2507735,0.807,18469.2703,0.000111,1.93,7.0,0.123214,222.3748,,2.808,326.2639,-55.9395
PANSTARRS (C/2016 R2),2010-Jun-21 05:20:50.452,2455368.722806158,7.3,11.2,9.75,5.0,0.03,,,8.2703447,-61.699437104,8.391505748,-61.635043652,2.006172,-6.00636,,,,,-268673.44,-306262.93,209.334,,999,,26.434,24.245,99.94021,,383481.1,*,,,,,,71.01,0.0,,,324.092618,-55.269122,19.93264350083,-8.7401587,19.6197577264167,-22.3974192,163.17254939,9.3866177,33.5896737,106.5225,/L,2.8029,102.7,72.19,70.6007,251.091,243.823,0.38533,Tuc,66.184409,328.6439033,-56.6066769,,,306.754344,-55.297174,,0.0,0.719,0.368,0.802,0.1,26.443,0.2507764,0.808,18458.7847,0.000111,1.96,7.11,0.123144,222.3806,,2.8022,326.2507,-55.959
PANSTARRS (C/2016 R2),2010-Jun-22 05:20:50.452,2455369.722806158,7.3,11.2,9.75,5.0,0.03,,,8.297839781,-61.739627351,8.419100947,-61.675193436,1.89753,-6.05084,,,,,-272020.29,-306401.39,209.453,,999,,26.432,24.243,99.94047,,385162.6,*,,,,,,71.87,0.0,,,324.101854,-55.271273,19.92759498335,-8.74112,19.6068680054707,-22.2367034,163.06534885,9.387829,33.4965627,106.9896,/L,2.7969,96.3,81.3939,70.1403,251.948,243.892,0.42704,Tuc,66.184381,328.6083623,-56.6441145,,,306.722714,-55.258962,,0.0,0.719,0.369,0.802,0.1,26.529,0.2507859,0.808,18448.1453,0.000111,1.99,7.21,0.123073,222.3863,,2.7962,326.2368,-55.9784
