,Image,MJD,Filter,Exptime,Object_RA,Object_Dec,Image_target,Telescope/Instrument,MetaData,Datalink,targetname,datetime_str,datetime_jd,M1,M2,k1,k2,phasecoeff,solar_presence,lunar_presence,RA,DEC,RA_app,DEC_app,RA_rate,DEC_rate,AZ,EL,AZ_rate,EL_rate,sat_X,sat_Y,sat_PANG,siderealtime,airmass,magextinct,Tmag,Nmag,illumination,illum_defect,sat_sep,sat_vis,ang_width,PDObsLon,PDObsLat,PDSunLon,PDSunLat,SubSol_ang,SubSol_dist,NPole_ang,NPole_dist,EclLon,EclLat,r,r_rate,delta,delta_rate,lighttime,vel_sun,vel_obs,elong,elongFlag,alpha,lunar_elong,lunar_illum,sat_alpha,sunTargetPA,velocityPA,OrbPlaneAng,constellation,TDB-UT,ObsEclLon,ObsEclLat,NPole_RA,NPole_DEC,GlxLon,GlxLat,solartime,earth_lighttime,RA_3sigma,DEC_3sigma,SMAA_3sigma,SMIA_3sigma,Theta_3sigma,Area_3sigma,RSS_3sigma,r_3sigma,r_rate_3sigma,SBand_3sigma,XBand_3sigma,DoppDelay_3sigma,true_anom,hour_angle,alpha_true,PABLon,PABLat,Limiting,Saturation
424,c4d_140530_041932_opi_z_v2.fits.fz 076fdf07a9ba2e732daab48e583d78ae,56807.1795729653,z,15,186.184315667039,-0.665096832735716,SDSSJ1227-0000,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/076fdf07a9ba2e732daab48e583d78ae,,Read (P/2005 T3),1998-Sep-22 08:33:26,2451078.856550926,9.2,13.3,10.0,5.0,0.03,,,245.610572272,-25.992095799,245.586309464,-25.986931396,11.52443,-1.17246,,,,,238943.349,-94783.45,118.131,,999,,23.183,22.839,99.69182,,248565.2,*,,,,,,281.17,0.0,,,254.528895,-4.543912,8.453204523013,-1.2252801,8.76009585551654,25.1780746,72.85549565,9.6059156,32.4321917,69.0459,/T,6.3668,51.5,2.5907,104.5652,101.165,284.356,0.34316,Sco,63.182383,248.122509,-4.3846314,,,351.202316,16.522827,,0.0,3509.142,815.307,3602.266,49.764,-13.058,563176.65,3602.61,7463329.34,0.1659685,3017.06,10965.35,49.789974,219.4761,,6.3647,251.3357,-4.471,23.7,16.0
425,c4d_140530_042016_opi_g_v1.fits.fz b458ac28be0b55a68b057f5be8439cb3,56807.1800671594,g,15,186.184306215576,-0.665096640549121,SDSSJ1227-0000,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/b458ac28be0b55a68b057f5be8439cb3,,Read (P/2005 T3),1998-Sep-23 08:33:26,2451079.856550926,9.2,13.3,10.0,5.0,0.03,,,245.696883379,-26.000036249,245.672527536,-25.994862524,11.7503,-1.21317,,,,,236025.011,-93410.63,118.157,,999,,23.186,22.841,99.69572,,245332.8,*,,,,,,281.21,0.0,,,254.566203,-4.546715,8.452496644316,-1.2262477,8.77458977873023,25.0116292,72.97603793,9.6068137,32.5823058,68.148,/T,6.3265,40.0,6.429,105.5034,101.211,284.315,0.33176,Sco,63.182377,248.2004835,-4.3797021,,,351.250635,16.460201,,0.0,3501.117,811.151,3593.511,49.63,-13.022,560286.7,3593.854,7477641.77,0.1659864,3124.58,11356.14,49.885456,219.5127,,6.3243,251.3934,-4.4698,24.0,16.0
426,c4d_140530_231455_opi_r_v1.fits.fz 998c6adede265a81ce50c6b90bd54941,56807.9680388949,r,15,186.169236256135,-0.664790207096429,SDSSJ1227-0000,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/998c6adede265a81ce50c6b90bd54941,,Read (P/2005 T3),1998-Sep-25 08:33:26,2451081.856550926,9.2,13.3,10.0,5.0,0.03,,,245.874502012,-26.016720496,245.849986961,-26.011527258,12.19425,-1.29279,,,,,230168.718,-90666.08,118.195,,999,,23.192,22.845,99.70386,,238879.2,*,,,,,,281.31,0.0,,,254.640839,-4.552315,8.451079209727,-1.2281821,8.80327961540404,24.6588555,73.21464403,9.6086123,32.8785838,66.3553,/T,6.2413,18.2,18.5579,107.3812,101.302,284.232,0.30882,Sco,63.182366,248.3610217,-4.3700361,,,351.349563,16.330971,,0.0,3485.202,802.763,3576.119,49.363,-12.949,554574.56,3576.46,7507853.58,0.1660301,3335.08,12121.18,50.087008,219.5859,,6.239,251.511,-4.4676,23.7,16.0
427,c4d_140530_231537_opi_i_v1.fits.fz 98717fb7406f6e7630bea8c772f39b05,56807.9685215452,i,15,186.169227025448,-0.66479001939909,SDSSJ1227-0000,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/98717fb7406f6e7630bea8c772f39b05,,Read (P/2005 T3),1998-Sep-26 08:33:26,2451082.856550926,9.2,13.3,10.0,5.0,0.03,,,245.965771519,-26.025456174,245.941192056,-26.020255479,12.41226,-1.33166,,,,,227230.88,-89295.04,118.207,,999,,23.195,22.847,99.7081,,235657.9,*,,,,,,281.35,0.0,,,254.678167,-4.555114,8.450369654123,-1.2291489,8.81746798076059,24.4728092,73.33264506,9.6095128,33.0247445,65.4605,/T,6.1966,10.3,26.4684,108.3208,101.349,284.19,0.29727,Sco,63.182361,248.4435516,-4.3653022,,,351.400146,16.264392,,0.0,3477.314,798.534,3567.484,49.23,-12.911,551753.33,3567.824,7523738.87,0.1660559,3438.0,12495.25,50.192983,219.6226,,6.1941,251.5709,-4.4666,23.7,16.0
428,c4d_140530_231619_opi_z_v2.fits.fz 39aa50b7d3e81e3b43d57705c338a9d4,56807.9690098699,z,15,186.169217686238,-0.664789829495039,SDSSJ1227-0000,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/39aa50b7d3e81e3b43d57705c338a9d4,,Read (P/2005 T3),1998-Sep-27 08:33:26,2451083.856550926,9.2,13.3,10.0,5.0,0.03,,,246.058655301,-26.034448573,246.034020579,-26.029243536,12.62756,-1.36989,,,,,224286.663,-87925.27,118.215,,999,,23.199,22.849,99.71245,,232440.3,*,,,,,,281.4,0.0,,,254.715501,-4.55791,8.449659539841,-1.2301154,8.83154708440839,24.280521,73.4497374,9.610414,33.1695958,64.5668,/T,6.1503,12.5,35.329,109.2609,101.395,284.146,0.28568,Sco,63.182357,248.5275637,-4.3606364,,,351.451456,16.196523,,0.0,3469.473,794.282,3558.892,49.099,-12.872,548955.94,3559.231,7540134.2,0.1660841,3539.34,12863.58,50.302361,219.6592,,6.1478,251.6316,-4.4655,23.7,16.0
429,c4d_140530_231704_opi_g_v1.fits.fz 9d9da53d35fc40572dce7494dff8f1de,56807.9695085951,g,15,186.169208148119,-0.664789635546349,SDSSJ1227-0000,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/9d9da53d35fc40572dce7494dff8f1de,,Read (P/2005 T3),1998-Sep-28 08:33:26,2451084.856550926,9.2,13.3,10.0,5.0,0.03,,,246.153133659,-26.043693288,246.128450521,-26.038487828,12.84013,-1.40744,,,,,221336.134,-86557.13,118.218,,999,,23.202,22.851,99.71689,,229226.3,*,,,,,,281.45,0.0,,,254.752842,-4.560706,8.448948867031,-1.2310816,8.84551336642871,24.0821487,73.56589142,9.6113161,33.3131552,63.674,/T,6.1026,22.2,44.9019,110.2014,101.442,284.102,0.27404,Sco,63.182353,248.6130374,-4.3560397,,,351.50348,16.127377,,0.0,3461.679,790.008,3550.343,48.969,-12.833,546182.77,3550.681,7557032.29,0.1661149,3639.09,13226.1,50.415093,219.6958,,6.1001,251.693,-4.4645,24.0,16.0
430,c4d_140530_231933_ooi_r_v1.fits.fz 852908ea4179b6c9c2c726dd3efcb963,56807.971326149,r,3,186.1691733874,-0.664788928719832,MaxVis,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/852908ea4179b6c9c2c726dd3efcb963,,Read (P/2005 T3),1998-Sep-30 08:33:26,2451086.856550926,9.2,13.3,10.0,5.0,0.03,,,246.34679443,-26.062921434,246.32202027,-26.057727561,13.257,-1.48046,,,,,215416.409,-83827.09,118.212,,999,,23.208,22.854,99.72607,,222809.0,*,,,,,,281.54,0.0,,,254.827543,-4.566292,8.447525846438,-1.2330131,8.87309370335485,23.667839,73.79527009,9.6131225,33.5965344,61.8914,/T,6.0031,46.1,65.0151,112.0836,101.537,284.012,0.25065,Sco,63.182346,248.7882813,-4.3470584,,,351.609616,15.985315,,0.0,3446.238,781.398,3533.379,48.711,-12.752,540710.64,3533.715,7592307.32,0.1661836,3833.74,13933.56,50.650422,219.7691,,6.0003,251.818,-4.4626,23.7,16.0
431,c4d_140531_011703_opi_r_v1.fits.fz 5343210632db390a53fcbfa4936bad79,56808.0528574138,r,15,186.167706602435,-0.664796865177206,SDSSJ1227-0000,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/5343210632db390a53fcbfa4936bad79,,Read (P/2005 T3),1998-Oct-01 08:33:26,2451087.856550926,9.2,13.3,10.0,5.0,0.03,,,246.445936788,-26.07289546,246.421110887,-26.067712217,13.46129,-1.51589,,,,,212447.348,-82465.88,118.202,,999,,23.211,22.856,99.73078,,219605.5,*,,,,,,281.59,0.0,,,254.864904,-4.569083,8.446813498966,-1.2339784,8.88670113754976,23.4522781,73.90843967,9.6140269,33.7364733,61.0015,/T,5.9512,59.0,74.7979,113.0254,101.586,283.966,0.23891,Sco,63.182343,248.8780051,-4.3426757,,,351.6637,15.912428,,0.0,3438.592,777.064,3524.966,48.583,-12.711,538012.32,3525.301,7610669.46,0.1662216,3928.64,14278.47,50.772921,219.8057,,5.9484,251.8816,-4.4617,23.7,16.0
432,c4d_140531_011748_opi_i_v1.fits.fz d861d5e86945cde430469c70631f3264,56808.0533692776,i,15,186.167697708802,-0.664797050016912,SDSSJ1227-0000,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/d861d5e86945cde430469c70631f3264,,Read (P/2005 T3),1998-Oct-02 08:33:26,2451088.856550926,9.2,13.3,10.0,5.0,0.03,,,246.546593837,-26.083103024,246.52170625,-26.077931375,13.66285,-1.5506,,,,,209472.238,-81107.64,118.188,,999,,23.214,22.857,99.73558,,216405.4,*,,,,,,281.64,0.0,,,254.90227,-4.571872,8.446100593588,-1.2349434,8.90018252280006,23.2313806,74.02056093,9.614932,33.8753699,60.1126,/T,5.898,72.5,83.7441,113.9675,101.635,283.919,0.22713,Sco,63.182341,248.9690994,-4.3383663,,,351.718445,15.838324,,0.0,3430.997,772.712,3516.6,48.457,-12.669,535339.57,3516.934,7629504.83,0.1662618,4021.94,14617.55,50.898578,219.8424,,5.8951,251.9458,-4.4608,23.7,16.0
433,c4d_140531_011833_opi_z_v2.fits.fz 1127f239036df5c943a8b8bbae9c460e,56808.0538624232,z,15,186.167689140397,-0.664797228097267,SDSSJ1227-0000,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/1127f239036df5c943a8b8bbae9c460e,,Read (P/2005 T3),1998-Oct-03 08:33:26,2451089.856550926,9.2,13.3,10.0,5.0,0.03,,,246.648745918,-26.093539219,246.623784478,-26.088377607,13.86172,-1.58457,,,,,206491.139,-79752.72,118.169,,999,,23.216,22.859,99.74045,,213208.5,*,,,,,,281.69,0.0,,,254.939644,-4.57466,8.445387130465,-1.2359081,8.9135348345562,23.0053435,74.13160872,9.6158379,34.0133552,59.2246,/T,5.8434,86.4,91.2589,114.9101,101.685,283.871,0.21533,Sco,63.182339,249.0615429,-4.3341307,,,351.773836,15.763016,,0.0,3423.452,768.342,3508.282,48.332,-12.627,532692.63,3508.615,7648806.13,0.1663043,4113.65,14950.88,51.027342,219.879,,5.8405,252.0107,-4.46,23.7,16.0
434,c4d_140531_011913_opi_g_v1.fits.fz 25a75bd7e37d89f561803b1b157b480a,56808.054349359,g,15,186.167680679887,-0.664797403935195,SDSSJ1227-0000,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/25a75bd7e37d89f561803b1b157b480a,,Read (P/2005 T3),1998-Oct-04 08:33:26,2451090.856550926,9.2,13.3,10.0,5.0,0.03,,,246.752373863,-26.104199124,246.727327704,-26.099043443,14.05799,-1.6178,,,,,203504.1,-78401.42,118.147,,999,,23.219,22.86,99.7454,,210014.9,*,,,,,,281.74,0.0,,,254.977024,-4.577447,8.444673109759,-1.2368726,8.92675515514316,22.7743354,74.24155878,9.6167446,34.1505808,58.3375,/T,5.7876,100.8,96.7205,115.8531,101.736,283.823,0.2035,Sco,63.182338,249.1553181,-4.3299697,,,351.829862,15.686519,,0.0,3415.959,763.955,3500.012,48.208,-12.583,530071.71,3500.344,7668566.21,0.1663491,4203.82,15278.6,51.159167,219.9157,,5.7845,252.0763,-4.4592,24.0,16.0
435,c4d_140531_032626_opi_r_v1.fits.fz f14188fa6d6c1b3d6b4692111cb4d3d5,56808.1426810043,r,15,186.16614591755,-0.664829301473774,SDSSJ1227-0000,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/f14188fa6d6c1b3d6b4692111cb4d3d5,,Read (P/2005 T3),1998-Oct-06 08:33:26,2451092.856550926,9.2,13.3,10.0,5.0,0.03,,,246.963984304,-26.126170688,246.938761347,-26.121009665,14.44316,-1.68211,,,,,197512.391,-75710.93,118.089,,999,,23.225,22.862,99.75548,,203636.6,*,,,,,,281.84,0.0,,,255.051804,-4.583015,8.443243396254,-1.2388005,8.95278852491715,22.297776,74.45807171,9.6185603,34.4233229,56.5657,/T,5.6719,130.2,99.4786,117.7405,101.841,283.725,0.17979,Sco,63.182336,249.3468153,-4.3218738,,,351.943768,15.530014,,0.0,3401.129,755.134,3483.62,47.963,-12.495,524908.69,3483.95,7709435.26,0.1664451,4379.75,15917.99,51.431816,219.9891,,5.6687,252.2095,-4.4577,23.7,16.0
436,c4d_140531_032708_opi_i_v1.fits.fz 7a19dbf8228bb823b821e3ae2047f2a0,56808.1431683527,i,15,186.166137449872,-0.664829477460696,SDSSJ1227-0000,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/7a19dbf8228bb823b821e3ae2047f2a0,,Read (P/2005 T3),1998-Oct-07 08:33:26,2451093.856550926,9.2,13.3,10.0,5.0,0.03,,,247.071932334,-26.137472988,247.046634639,-26.132302926,14.63227,-1.71324,,,,,194507.81,-74372.37,118.055,,999,,23.228,22.864,99.76061,,200451.7,*,,,,,,281.9,0.0,,,255.089204,-4.585797,8.442527703788,-1.2397639,8.9655959820723,22.0522011,74.56458808,9.6194693,34.5590123,55.681,/T,5.6122,144.9,96.3588,118.6849,101.895,283.674,0.1679,Sco,63.182336,249.4445201,-4.31794,,,352.001624,15.450031,,0.0,3393.793,750.701,3475.499,47.842,-12.45,522366.92,3475.828,7730531.18,0.1664963,4465.61,16230.06,51.572553,220.0257,,5.6089,252.2771,-4.457,23.7,16.0
437,c4d_140531_032751_opi_z_v2.fits.fz ef7f644ab242c6d2bc8ae1618fcd418a,56808.143656074,z,15,186.166128975714,-0.664829653582277,SDSSJ1227-0000,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/ef7f644ab242c6d2bc8ae1618fcd418a,,Read (P/2005 T3),1998-Oct-08 08:33:26,2451094.856550926,9.2,13.3,10.0,5.0,0.03,,,247.181287113,-26.148980357,247.155931849,-26.143801097,14.81917,-1.74372,,,,,191497.482,-73038.7,118.016,,999,,23.23,22.865,99.76579,,197269.5,*,,,,,,281.95,0.0,,,255.12661,-4.588578,8.441811454402,-1.2407271,8.97826016740551,21.8016175,74.6699129,9.6203791,34.6942393,54.7971,/T,5.5512,158.9,90.4807,119.6299,101.95,283.624,0.156,Sco,63.182336,249.543516,-4.3140832,,,352.060069,15.368911,,0.0,3386.509,746.253,3467.429,47.722,-12.404,519851.88,3467.757,7752059.71,0.1665495,4550.13,16537.24,51.716176,220.0624,,5.5479,252.3453,-4.4564,23.7,16.0
438,c4d_140531_032832_opi_g_v1.fits.fz cb415cfd6458974d3f663dcfe43466ea,56808.1441435255,g,15,186.166120506244,-0.664829829606429,SDSSJ1227-0000,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/cb415cfd6458974d3f663dcfe43466ea,,Read (P/2005 T3),1998-Oct-09 08:33:26,2451095.856550926,9.2,13.3,10.0,5.0,0.03,,,247.292032793,-26.160688559,247.266636837,-26.155503247,15.00387,-1.77357,,,,,188481.477,-71710.25,117.974,,999,,23.233,22.866,99.77101,,194089.9,*,,,,,,282.01,0.0,,,255.164023,-4.591357,8.441094648264,-1.24169,8.99077814185647,21.5458624,74.77402172,9.6212896,34.8289009,53.9139,/T,5.489,169.7,82.3668,120.5753,102.007,283.572,0.14408,Sco,63.182337,249.6437882,-4.3103043,,,352.11909,15.286666,,0.0,3379.279,741.792,3459.41,47.604,-12.357,517363.73,3459.737,7774014.77,0.1666048,4633.31,16839.57,51.862644,220.0991,,5.4856,252.4142,-4.4558,24.0,16.0
439,c4d_140531_224938_opi_r_v1.fits.fz 4a67b76c06cebe8d92e5463d4daf873f,56808.9503537125,r,15,186.152112604245,-0.665120961062847,SDSSJ1227-0000,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/4a67b76c06cebe8d92e5463d4daf873f,,Read (P/2005 T3),1998-Oct-11 08:33:26,2451097.856550926,9.2,13.3,10.0,5.0,0.03,,,247.517633113,-26.184691114,247.492183748,-26.179509741,15.36659,-1.83145,,,,,182432.821,-69070.37,117.879,,999,,23.238,22.867,99.78159,,187738.0,*,,,,,,282.13,0.0,,,255.238869,-4.596911,8.439659366408,-1.2436147,9.01536323960505,21.0182344,74.97848974,9.6231129,35.0958724,52.1494,/T,5.3609,154.5,62.1205,122.468,102.126,283.467,0.12023,Sco,63.182341,249.8480815,-4.3029839,,,352.238817,15.118845,,0.0,3364.981,732.831,3443.529,47.371,-12.262,512468.96,3443.855,7819180.12,0.1667212,4795.63,17429.51,52.163955,220.1725,,5.3574,252.5538,-4.4547,23.7,16.0
440,c4d_140531_225012_opi_i_v1.fits.fz 9b485b4b267b00d60c57d8f173ca0e89,56808.9508476289,i,15,186.152104022448,-0.665121139421546,SDSSJ1227-0000,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/9b485b4b267b00d60c57d8f173ca0e89,,Read (P/2005 T3),1998-Oct-12 08:33:26,2451098.856550926,9.2,13.3,10.0,5.0,0.03,,,247.632454883,-26.196977419,247.606978217,-26.191805436,15.54445,-1.85948,,,,,179400.42,-67759.66,117.826,,999,,23.241,22.868,99.78692,,184565.5,*,,,,,,282.19,0.0,,,255.276302,-4.599686,8.438940891028,-1.2445766,9.02742406926641,20.7461571,75.0787966,9.6240257,35.2278165,51.2682,/T,5.2951,141.7,51.3026,123.4151,102.188,283.414,0.10829,Sco,63.182344,249.9520581,-4.2994446,,,352.2995,15.033293,,0.0,3357.913,728.332,3435.668,47.257,-12.214,510062.78,3435.993,7842377.89,0.1667823,4874.71,17716.9,52.318714,220.2092,,5.2915,252.6245,-4.4542,23.7,16.0
441,c4d_140531_225054_opi_z_v2.fits.fz 69d62a03707c92d7f112672bcfc7b3bd,56808.9513427165,z,15,186.152095420301,-0.665121318203181,SDSSJ1227-0000,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/69d62a03707c92d7f112672bcfc7b3bd,,Read (P/2005 T3),1998-Oct-13 08:33:26,2451099.856550926,9.2,13.3,10.0,5.0,0.03,,,247.748601502,-26.209448365,247.723089498,-26.204288575,15.71988,-1.88691,,,,,176362.838,-66455.57,117.769,,999,,23.243,22.869,99.79229,,181395.4,*,,,,,,282.25,0.0,,,255.313741,-4.602459,8.438221859575,-1.2455382,9.03932615271942,20.4685138,75.17778321,9.6249393,35.3585037,50.3876,/T,5.2281,129.0,40.7536,124.3627,102.252,283.36,0.09636,Sco,63.182347,250.0572259,-4.2959875,,,352.360714,14.946664,,0.0,3350.901,723.822,3427.861,47.143,-12.165,507684.38,3428.185,7865977.06,0.1668453,4952.34,17999.04,52.47615,220.2459,,5.2244,252.6958,-4.4537,23.7,16.0
442,c4d_140531_225135_opi_g_v1.fits.fz c3178325c630f147ae75c563a4790e62,56808.9518357047,g,15,186.152086854631,-0.665121496226697,SDSSJ1227-0000,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/c3178325c630f147ae75c563a4790e62,,Read (P/2005 T3),1998-Oct-14 08:33:26,2451100.856550926,9.2,13.3,10.0,5.0,0.03,,,247.866054988,-26.222099857,247.840496905,-26.216953024,15.89278,-1.91372,,,,,173320.248,-65158.46,117.71,,999,,23.246,22.869,99.79767,,178227.6,*,,,,,,282.32,0.0,,,255.351188,-4.605231,8.43750227222,-1.2464995,9.05106627644598,20.1853145,75.27542285,9.6258536,35.4877869,49.5077,/T,5.1599,116.5,30.8918,125.3109,102.319,283.306,0.08442,Sco,63.182351,250.1635649,-4.2926138,,,352.422447,14.858971,,0.0,3343.944,719.301,3420.109,47.031,-12.116,505334.0,3420.432,7889970.88,0.1669101,5028.48,18275.78,52.63622,220.2826,,5.1562,252.7677,-4.4533,24.0,16.0
443,c4d_140601_004334_opi_r_v1.fits.fz c621ec28242e50c651020dfc5c9f5c63,56809.0296105001,r,15,186.150786102165,-0.665170966930668,SDSSJ1227-0000,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/c621ec28242e50c651020dfc5c9f5c63,,Read (P/2005 T3),1998-Oct-16 08:33:26,2451102.856550926,9.2,13.3,10.0,5.0,0.03,,,248.104807466,-26.247927743,248.079125909,-26.242802212,16.23067,-1.96543,,,,,167220.791,-62586.64,117.582,,999,,23.25,22.87,99.80849,,171898.7,*,,,,,,282.46,0.0,,,255.4261,-4.61077,8.436061430494,-1.248421,9.07404788435973,19.6024412,75.46655505,9.6276846,35.741656,47.7496,/T,5.0202,92.3,14.4695,127.2086,102.458,283.195,0.06057,Sco,63.18236,250.3796851,-4.2861213,,,352.547419,14.680447,,0.0,3330.2,710.231,3404.771,46.812,-12.015,500718.22,3405.093,7939114.34,0.167045,5176.17,18812.55,52.96407,220.3561,,5.0163,252.9133,-4.4526,23.7,16.0
444,c4d_140601_004419_opi_i_v1.fits.fz 2bab5810907fc8b905c7f9693b88bf8a,56809.0301053617,i,15,186.150778349333,-0.665171503030731,SDSSJ1227-0000,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/2bab5810907fc8b905c7f9693b88bf8a,,Read (P/2005 T3),1998-Oct-17 08:33:26,2451103.856550926,9.2,13.3,10.0,5.0,0.03,,,248.226067452,-26.261095572,248.200313306,-26.255976164,16.39551,-1.99032,,,,,164164.321,-61312.67,117.514,,999,,23.253,22.871,99.81392,,168737.6,*,,,,,,282.53,0.0,,,255.463566,-4.613537,8.435340176472,-1.2493813,9.08528308046417,19.3029204,75.55999533,9.6286012,35.8660431,46.8716,/T,4.9487,80.4,8.3643,128.1582,102.532,283.139,0.04866,Sco,63.182366,250.4894333,-4.2830049,,,352.610632,14.589645,,0.0,3323.413,705.682,3397.187,46.704,-11.964,498453.28,3397.508,7964249.45,0.1671151,5247.65,19072.33,53.131753,220.3928,,4.9447,252.9869,-4.4523,23.7,16.0
445,c4d_140601_004459_opi_z_v2.fits.fz f356aafb9400c45adef5522f8d788ca0,56809.0305867372,z,15,186.150770807784,-0.665172024520856,SDSSJ1227-0000,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/f356aafb9400c45adef5522f8d788ca0,,Read (P/2005 T3),1998-Oct-18 08:33:26,2451104.856550926,9.2,13.3,10.0,5.0,0.03,,,248.348556381,-26.274426816,248.322727359,-26.269310003,16.55753,-2.01453,,,,,161103.632,-60047.17,117.443,,999,,23.255,22.871,99.81934,,165578.8,*,,,,,,282.61,0.0,,,255.501039,-4.616303,8.434618367243,-1.2503413,9.09634376349584,18.9981414,75.65198422,9.6295186,35.9886233,45.9941,/T,4.8761,68.7,3.8795,129.1083,102.609,283.082,0.03677,Sco,63.182372,250.6002858,-4.2799766,,,352.674313,14.497835,,0.0,3316.684,701.124,3389.66,46.598,-11.912,496217.26,3389.98,7989750.16,0.1671868,5317.5,19326.22,53.301876,220.4296,,4.8721,253.0611,-4.452,23.7,16.0
446,c4d_140601_004540_opi_g_v1.fits.fz 1f7e789cd44d36355c72ffbdc4b2a17b,56809.0310738041,g,15,186.150763177069,-0.665172552176665,SDSSJ1227-0000,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/1f7e789cd44d36355c72ffbdc4b2a17b,,Read (P/2005 T3),1998-Oct-19 08:33:26,2451105.856550926,9.2,13.3,10.0,5.0,0.03,,,248.472253496,-26.287916994,248.446351443,-26.282799599,16.71666,-2.03807,,,,,158038.935,-58790.5,117.37,,999,,23.257,22.871,99.82476,,162422.3,*,,,,,,282.69,0.0,,,255.538518,-4.619067,8.433896002986,-1.2513009,9.10722692959751,18.6882208,75.74249676,9.6304367,36.109331,45.1173,/T,4.8024,57.0,1.1189,130.0587,102.688,283.025,0.02489,Sco,63.182378,250.7122268,-4.2770374,,,352.738448,14.405034,,0.0,3310.013,696.56,3382.191,46.493,-11.859,494010.36,3382.511,8015608.79,0.1672601,5385.72,19574.14,53.474386,220.4663,,4.7984,253.1358,-4.4518,24.0,16.0
447,c4d_140602_025223_opi_r_v1.fits.fz de79c0b542db646595a9eaa2e20717ad,56810.1190562452,r,15,186.133921506577,-0.666443799123016,SDSSJ1227-0000,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/de79c0b542db646595a9eaa2e20717ad,,Read (P/2005 T3),1998-Oct-21 08:33:26,2451107.856550926,9.2,13.3,10.0,5.0,0.03,,,248.72318718,-26.315355843,248.697159099,-26.310231446,17.02607,-2.08306,,,,,151898.372,-56305.24,117.218,,999,,23.262,22.871,99.83558,,156116.1,*,,,,,,282.86,0.0,,,255.613497,-4.624591,8.432449610098,-1.2532191,9.12844905857589,18.0534848,75.91899582,9.6322752,36.3449254,43.3656,/T,4.652,34.2,0.9513,131.9608,102.858,282.908,0.0012,Sco,63.182392,250.9393075,-4.2714304,,,352.868028,14.21652,,0.0,3296.846,687.41,3367.429,46.288,-11.753,489684.66,3367.747,8068368.38,0.1674113,5517.12,20051.73,53.82636,220.5398,,4.6478,253.2869,-4.4515,23.7,16.0
448,c4d_140602_025309_opi_i_v1.fits.fz 564884424f7718be7ff583fdc0fa3dd7,56810.119556379,i,15,186.133914525543,-0.666444729927588,SDSSJ1227-0000,CTIO-4m/DECam,https://astroarchive.noirlab.edu/api/retrieve/564884424f7718be7ff583fdc0fa3dd7,,Read (P/2005 T3),1998-Oct-22 08:33:26,2451108.856550926,9.2,13.3,10.0,5.0,0.03,,,248.850380318,-26.329295187,248.824304166,-26.324166944,17.17626,-2.10449,,,,,148822.932,-55077.43,117.139,,999,,23.264,22.871,99.84096,,152966.5,*,,,,,,282.95,0.0,,,255.650997,-4.627351,8.431725581827,-1.2541777,9.13878239691461,17.7289611,76.00493557,9.6331955,36.4597398,42.4907,/T,4.5753,23.2,3.5173,132.9125,102.949,282.849,-0.0106,Sco,63.1824,251.0544112,-4.2687645,,,352.933445,14.12084,,0.0,3290.351,682.826,3360.138,46.188,-11.699,487566.19,3360.455,8095253.33,0.1674892,5580.28,20281.28,54.005717,220.5765,,4.5711,253.3632,-4.4515,23.7,16.0
