,Image,MJD,Filter,Exptime,Object_RA,Object_Dec,Image_target,Telescope/Instrument,MetaData,Datalink,Date,RA,DEC,Dobs,Dhelio,VMag,Phase,Elong.,dRAcosDEC,dDEC,RV,Tmag,Limiting,Saturation
20,rings.v3.skycell.1888.068.wrp.r.55645_47896,55645.4795909815,r,40,174.016206269381,26.6333641959796,1888.068,Pan-STARRS1,,,2455645.979591,+11:36:03.9529,+26:38:01.206,5.505056464768075,6.388661290825457,18.804667096664325,4.466308985325729,150.07190558199662,-0.1617663905256454,0.0966908040249858,12.41310322814519,18.666675298520598,21.5,14.5
21,rings.v3.skycell.1888.068.wrp.r.55645_47962,55645.4802515815,r,40,174.016158458456,26.6333897208297,1888.068,Pan-STARRS1,,,2455645.980252,+11:36:03.9414,+26:38:01.298,5.505061203598051,6.388662657046946,18.80467129950211,4.466372930621528,150.07143359331732,-0.1617652945814573,0.0966882011386514,12.413401310519928,18.666674637920597,21.5,14.5
22,rings.v3.skycell.1888.068.wrp.i.55645_49381,55645.4944625167,i,45,174.015129942021,26.6339388155757,1888.068,Pan-STARRS1,,,2455645.994463,+11:36:03.6945,+26:38:03.276,5.5051631123564135,6.388692030464878,18.80476167846049,4.467747880683796,150.0612843707335,-0.1617417176833802,0.0966322372288244,12.41980949046278,18.666660426985402,21.5,14.5
23,rings.v3.skycell.1888.068.wrp.i.55645_49448,55645.4951355167,i,45,174.015081233646,26.633964819548,1888.068,Pan-STARRS1,,,2455645.995136,+11:36:03.6828,+26:38:03.369,5.505167939824894,6.388693421555305,18.80476595960199,4.467813003434192,150.06080364045062,-0.1617406004280434,0.0966295867252223,12.42011294984088,18.6666597539854,21.5,14.5
24,rings.v3.skycell.1888.068.wrp.i.55645_50575,55645.5064064167,i,45,174.014265502258,26.6344003146009,1888.068,Pan-STARRS1,,,2455646.006406,+11:36:03.4870,+26:38:04.937,5.505248797690736,6.388716717070241,18.804837664665936,4.468903654113444,150.05275221455932,-0.1617218814636448,0.0965851991971624,12.425194420334837,18.666648483085396,21.5,14.5
25,rings.v3.skycell.1888.068.wrp.i.55645_50645,55645.5071089167,i,45,174.014214658821,26.6344274584204,1888.068,Pan-STARRS1,,,2455646.007109,+11:36:03.4748,+26:38:05.035,5.505253842538307,6.388718170225519,18.804842138326112,4.4689716936619215,150.05224991016465,-0.1617207132174512,0.0965824302395616,12.425511377759443,18.666647780585397,21.5,14.5
26,rings.v3.skycell.1888.068.wrp.g.55646_32287,55646.3235147426,g,43,173.955369923228,26.6654692272604,1888.068,Pan-STARRS1,,,2455646.823515,+11:35:49.3533,+26:39:56.686,5.511199180767311,6.390407940785553,18.81010398611609,4.548513488461917,149.46329553044123,-0.1603168712418697,0.0933549386433286,12.792426790455988,18.666,21.5,14.5
27,rings.v3.skycell.1888.068.wrp.g.55646_32350,55646.3241429426,g,43,173.955324928403,26.6654925230102,1888.068,Pan-STARRS1,,,2455646.824143,+11:35:49.3425,+26:39:56.771,5.51120382059098,6.390409242288479,18.810108084649563,4.548575060766113,149.462838268808,-0.1603157551203787,0.0933524470423663,12.79270811247224,18.666,21.5,14.5
28,rings.v3.skycell.1888.068.wrp.g.55646_33453,55646.3351701426,g,43,173.954535105203,26.6659014483436,1888.068,Pan-STARRS1,,,2455646.83517,+11:35:49.1526,+26:39:58.253,5.5112853074784605,6.390432095688638,18.81018006317248,4.549656295882014,149.45480821836833,-0.1602961481630715,0.0933086950469025,12.797647587109717,18.666,21.5,14.5
29,rings.v3.skycell.1888.068.wrp.g.55646_33516,55646.3358106426,g,43,173.954489229391,26.6659252002187,1888.068,Pan-STARRS1,,,2455646.835811,+11:35:49.1415,+26:39:58.339,5.511290045282251,6.390433424182385,18.81018424802783,4.549719153497387,149.4543413710906,-0.1602950078815757,0.0933061516140974,12.79793470534804,18.666,21.5,14.5
30,rings.v3.skycell.1887.070.wrp.r.55655_29856,55655.2991998815,r,40,173.350062140685,26.9354126640168,1887.070,Pan-STARRS1,,,2455655.7992,+11:33:24.0652,+26:56:08.456,5.58764418415502,6.409273640554084,18.876331498415745,5.460035076315258,142.42240101203322,-0.1388304904626515,0.0567442572427001,16.638274960129294,18.664144310379402,21.5,14.5
31,rings.v3.skycell.1888.079.wrp.r.55655_29856,55655.2991998815,r,40,173.350062140685,26.9354126640168,1888.079,Pan-STARRS1,,,2455655.7992,+11:33:24.0652,+26:56:08.456,5.58764418415502,6.409273640554084,18.876331498415745,5.460035076315258,142.42240101203322,-0.1388304904626515,0.0567442572427001,16.638274960129294,18.664144310379402,21.5,14.5
32,rings.v3.skycell.1888.079.wrp.r.55655_29978,55655.3004057815,r,40,173.349987324639,26.9354396292807,1888.079,Pan-STARRS1,,,2455655.800406,+11:33:24.0471,+26:56:08.554,5.587655773170543,6.4092762107420045,18.876341376645357,5.460158714724478,142.42140324116357,-0.1388268930988473,0.0567392568987126,16.638764612525954,18.6641455162794,21.5,14.5
33,rings.v3.skycell.1887.070.wrp.r.55655_30753,55655.3081702815,r,40,173.349505602118,26.935613252128,1887.070,Pan-STARRS1,,,2455655.80817,+11:33:23.9311,+26:56:09.188,5.587730389205599,6.40929275734766,18.87640497676936,5.460954665730854,142.41497953760836,-0.138803729673203,0.0567070654690384,16.64191670545906,18.66415328077941,21.5,14.5
34,rings.v3.skycell.1888.079.wrp.r.55655_30753,55655.3081702815,r,40,173.349505602118,26.935613252128,1888.079,Pan-STARRS1,,,2455655.80817,+11:33:23.9311,+26:56:09.188,5.587730389205599,6.40929275734766,18.87640497676936,5.460954665730854,142.41497953760836,-0.138803729673203,0.0567070654690384,16.64191670545906,18.66415328077941,21.5,14.5
35,rings.v3.skycell.1887.070.wrp.r.55655_31669,55655.3173171815,r,40,173.348938113198,26.9358177869752,1887.070,Pan-STARRS1,,,2455655.817317,+11:33:23.7944,+26:56:09.935,5.58781831471677,6.409312251900346,18.87647991922526,5.461892378254339,142.40741103664556,-0.1387764306365165,0.0566691394104542,16.645629845344693,18.664162427679404,21.5,14.5
36,rings.v3.skycell.1888.079.wrp.r.55655_31669,55655.3173171815,r,40,173.348938113198,26.9358177869752,1888.079,Pan-STARRS1,,,2455655.817317,+11:33:23.7944,+26:56:09.935,5.58781831471677,6.409312251900346,18.87647991922526,5.461892378254339,142.40741103664556,-0.1387764306365165,0.0566691394104542,16.645629845344693,18.664162427679404,21.5,14.5
37,rings.v3.skycell.1888.079.wrp.r.55655_31791,55655.3185320815,r,40,173.348862738777,26.9358449534891,1888.079,Pan-STARRS1,,,2455655.818532,+11:33:23.7762,+26:56:10.034,5.587829995373693,6.409314841410566,18.87648987494038,5.462016933264297,142.4064056653475,-0.1387728037202569,0.0566641016464152,16.646123027814603,18.664163642579407,21.5,14.5
38,rings.v3.skycell.1887.070.wrp.r.55655_31851,55655.3191343815,r,40,173.348825371081,26.9358584215862,1887.070,Pan-STARRS1,,,2455655.819134,+11:33:23.7672,+26:56:10.083,5.587835782960152,6.409316124448322,18.876494807829022,5.462078646845002,142.4059075264721,-0.1387710066114006,0.0566616055642228,16.646367383679053,18.6641642448794,21.5,14.5
39,rings.v3.skycell.1888.079.wrp.r.55655_31851,55655.3191343815,r,40,173.348825371081,26.9358584215862,1888.079,Pan-STARRS1,,,2455655.819134,+11:33:23.7672,+26:56:10.083,5.587835782960152,6.409316124448322,18.876494807829022,5.462078646845002,142.4059075264721,-0.1387710066114006,0.0566616055642228,16.646367383679053,18.6641642448794,21.5,14.5
40,rings.v3.skycell.1887.070.wrp.i.55657_29377,55657.2944315167,i,45,173.228483867282,26.9773883339015,1887.070,Pan-STARRS1,,,2455657.794432,+11:32:54.8856,+26:58:39.604,5.607279396032772,6.413538734411614,18.89301057389929,5.663867626692662,140.7585531018152,-0.1326388609717915,0.0484664261381008,17.436945249605536,18.665,21.5,14.5
41,rings.v3.skycell.1887.070.wrp.i.55657_29576,55657.2964205167,i,45,173.228366101907,26.9774262354016,1887.070,Pan-STARRS1,,,2455657.796421,+11:32:54.8571,+26:58:39.743,5.607299426887006,6.413542999073928,18.893027532063392,5.664069935497514,140.75688221402902,-0.1326324538361063,0.0484581735357981,17.43772979108338,18.665,21.5,14.5
42,rings.v3.skycell.1887.070.wrp.i.55657_31733,55657.3179868167,i,45,173.227089197228,26.9778371932293,1887.070,Pan-STARRS1,,,2455657.817987,+11:32:54.5491,+26:58:41.246,5.607516671974791,6.413589240895873,18.893211444985663,5.666263361188723,140.7387639302644,-0.1325629542270535,0.0483686940870782,17.446234771231737,18.665,21.5,14.5
43,rings.v3.skycell.1888.028.wrp.y.55727_28141,55727.2819805111,y,30,174.071282189463,24.9181086044427,1888.028,Pan-STARRS1,,,2455727.781981,+11:36:17.1456,+24:55:05.702,6.657300459113898,6.578964620349888,19.69376933542504,8.775937897204413,81.20173021606045,0.2000026103419154,-0.162690746598872,29.197354128005028,18.938889637063017,19.7,14.5
44,rings.v3.skycell.1888.028.wrp.y.55727_29292,55727.2934852111,y,30,174.072301793501,24.9173582423428,1888.028,Pan-STARRS1,,,2455727.793485,+11:36:17.3891,+24:55:03.007,6.6574944464484185,6.578994251209983,19.69390566284449,8.775688937652639,81.19258707596188,0.2000543083149932,-0.1627083827967762,29.196776352936904,18.938970169963017,19.7,14.5
45,rings.v3.skycell.1888.028.wrp.z.55727_30588,55727.3064488111,z,30,174.073450692551,24.9165127275429,1888.028,Pan-STARRS1,,,2455727.806449,+11:36:17.6637,+24:54:59.969,6.657713048581385,6.579027643520469,19.6940592847376,8.775408116744682,81.18228388074421,0.2001125613892778,-0.1627282516748098,29.196124500383394,18.939060915163004,20.9,14.5
46,rings.v3.skycell.1888.028.wrp.z.55727_31742,55727.3179965111,z,30,174.074474107463,24.9157595608873,1888.028,Pan-STARRS1,,,2455727.817997,+11:36:17.9083,+24:54:57.263,6.657907769670757,6.579057389365113,19.694196120800108,8.77515773193143,81.17310634548048,0.2001644463779004,-0.1627459453935457,29.195543176907854,18.939141749063005,20.9,14.5
50,rings.v3.skycell.1728.019.wrp.z.55962_58193,55962.5825063111,z,30,207.606972448918,16.4439434166905,1728.019,Pan-STARRS1,,,2455963.082506,+13:50:25.9251,+16:26:37.623,6.869974751277404,7.326111469279509,20.063919020898823,7.063290196421097,113.9707759560716,0.0593229972544791,0.1432051544688751,-16.27682795024375,20.065,20.9,14.5
51,rings.v3.skycell.1728.018.wrp.z.55962_58436,55962.5849386111,z,30,207.607033053726,16.4440825983018,1728.018,Pan-STARRS1,,,2455963.084939,+13:50:25.9395,+16:26:38.124,6.869951880472817,7.3261204454780975,20.06390722335461,7.063166556234725,113.97291113020157,0.0593096754535752,0.1432086504366157,-16.276295610900387,20.065,20.9,14.5
52,rings.v3.skycell.1728.019.wrp.z.55962_58436,55962.5849386111,z,30,207.607033053726,16.4440825983018,1728.019,Pan-STARRS1,,,2455963.084939,+13:50:25.9395,+16:26:38.124,6.869951880472817,7.3261204454780975,20.06390722335461,7.063166556234725,113.97291113020157,0.0593096754535752,0.1432086504366157,-16.276295610900387,20.065,20.9,14.5
53,rings.v3.skycell.1727.060.wrp.i.56000_59600,56000.5966515167,i,45,206.985725516333,18.7829879121275,1727.060,Pan-STARRS1,,,2456001.096652,+13:47:56.8177,+18:46:58.729,6.638329127801545,7.468934883411948,19.95688117458179,4.449626575385359,144.35685661411094,-0.1244129709827559,0.1457343795214817,-3.450639075563462,20.063,21.5,14.5
54,rings.v3.skycell.1727.070.wrp.i.56000_59600,56000.5966515167,i,45,206.985725516333,18.7829879121275,1727.070,Pan-STARRS1,,,2456001.096652,+13:47:56.8177,+18:46:58.729,6.638329127801545,7.468934883411948,19.95688117458179,4.449626575385359,144.35685661411094,-0.1244129709827559,0.1457343795214817,-3.450639075563462,20.063,21.5,14.5
55,rings.v3.skycell.1727.060.wrp.i.56000_60774,56000.6084035167,i,45,206.985109515666,18.7836737719052,1727.060,Pan-STARRS1,,,2456001.108404,+13:47:56.6694,+18:47:01.195,6.638305724889581,7.46897981031574,19.95687892557504,4.448824068663461,144.36413943058412,-0.1244550662862338,0.1457174819122822,-3.4455715984698623,20.063,21.5,14.5
56,rings.v3.skycell.1727.070.wrp.i.56000_60774,56000.6084035167,i,45,206.985109515666,18.7836737719052,1727.070,Pan-STARRS1,,,2456001.108404,+13:47:56.6694,+18:47:01.195,6.638305724889581,7.46897981031574,19.95687892557504,4.448824068663461,144.36413943058412,-0.1244550662862338,0.1457174819122822,-3.4455715984698623,20.063,21.5,14.5
57,rings.v3.skycell.1727.071.wrp.r.56007_57117,56007.5718014815,r,40,206.584161341234,19.1737064793425,1727.071,Pan-STARRS1,,,2456008.071801,+13:46:20.4411,+19:10:25.418,6.630603473079825,7.495681397313501,19.95958616104835,4.018175925980496,148.18546381484043,-0.1469239538561042,0.1337016319377233,-0.3588103181404758,20.064,21.5,14.5
58,rings.v3.skycell.1727.071.wrp.r.56007_58144,56007.5820640815,r,40,206.5835233496,19.174256098587,1727.071,Pan-STARRS1,,,2456008.082064,+13:46:20.2878,+19:10:27.393,6.630601360121952,7.495720870293229,19.959596212245344,4.017621632971336,148.19027527212995,-0.1469531340884337,0.1336810318694158,-0.3541553410919603,20.064,21.5,14.5
