,Image,MJD,Filter,Exptime,Object_RA,Object_Dec,Image_target,Telescope/Instrument,MetaData,Datalink,targetname,datetime_str,datetime_jd,M1,solar_presence,k1,lunar_presence,RA,DEC,RA_app,DEC_app,RA_rate,DEC_rate,AZ,EL,AZ_rate,EL_rate,sat_X,sat_Y,sat_PANG,siderealtime,airmass,magextinct,Tmag,Nmag,illumination,illum_defect,sat_sep,sat_vis,ang_width,PDObsLon,PDObsLat,PDSunLon,PDSunLat,SubSol_ang,SubSol_dist,NPole_ang,NPole_dist,EclLon,EclLat,r,r_rate,delta,delta_rate,lighttime,vel_sun,vel_obs,elong,elongFlag,alpha,lunar_elong,lunar_illum,sat_alpha,sunTargetPA,velocityPA,OrbPlaneAng,constellation,TDB-UT,ObsEclLon,ObsEclLat,NPole_RA,NPole_DEC,GlxLon,GlxLat,solartime,earth_lighttime,RA_3sigma,DEC_3sigma,SMAA_3sigma,SMIA_3sigma,Theta_3sigma,Area_3sigma,RSS_3sigma,r_3sigma,r_rate_3sigma,SBand_3sigma,XBand_3sigma,DoppDelay_3sigma,true_anom,hour_angle,alpha_true,PABLon,PABLat,Limiting,Saturation
0,rings.v3.skycell.1796.025.wrp.r.55201_47598,55201.4765609981,r,31,136.852137780233,20.9216485510077,1796.025,Pan-STARRS1,,,Grauer (C/2009 U5),2010-Jan-05 11:26:14.870,2455201.976560995,11.8,,4.5,,136.852390112,20.921599534,137.005312958,20.87843275,-7.90671,10.3419,,,,,-496190.3,156500.221,272.449,,999,,18.998,,99.85649,,545291.6,*,,,,,,99.16,0.0,,,128.797895,3.616377,6.205324039049,-2.2620557,5.3235483869617,-15.3519138,44.27460187,16.9066558,20.7521043,151.4699,/L,4.3471,37.4,71.4321,24.0431,279.118,262.106,1.26968,Cnc,66.184036,133.2549991,4.2172579,,,207.061785,38.877698,,0.0,0.285,0.26,0.286,0.259,12.317,0.2323654,0.386,19341.9775,0.000708,11.2,40.69,0.129036,344.6171,,4.3421,130.9494,3.9186,21.5,14.5
1,rings.v3.skycell.1796.025.wrp.r.55201_48556,55201.4861288981,r,31,136.85159679522,20.9223079387828,1796.025,Pan-STARRS1,,,Grauer (C/2009 U5),2010-Jan-06 11:26:14.870,2455202.976560995,11.8,,4.5,,136.794951842,20.990736202,136.948022592,20.947594129,-8.16687,10.40992,,,,,-500448.65,156326.493,272.459,,999,,18.994,,99.86617,,549143.3,*,,,,,,98.69,0.0,,,128.878903,3.654471,6.204021234144,-2.2492161,5.3148184688559,-14.8779549,44.20199735,16.9084377,20.544971,152.5398,/L,4.198,51.4,60.7097,23.1225,278.642,262.081,1.19378,Cnc,66.184065,133.1834452,4.267809,,,206.95571,38.848917,,0.0,0.284,0.26,0.285,0.258,15.546,0.2316951,0.385,19287.5838,0.0007074,11.19,40.67,0.128673,344.7066,,4.193,130.9541,3.9627,21.5,14.5
2,rings.v3.skycell.1796.025.wrp.r.55203_65208,55203.6528330222,r,60,136.724791810413,21.0726643486601,1796.025,Pan-STARRS1,,,Grauer (C/2009 U5),2010-Jan-07 11:26:14.870,2455203.976560995,11.8,,4.5,,136.735652596,21.060311395,136.88887339,21.017190631,-8.42017,10.47389,,,,,-504738.29,156127.638,272.508,,999,,18.991,,99.87561,,552995.0,*,,,,,,98.17,0.0,,,128.959952,3.692574,6.202725850306,-2.2363656,5.30636396819327,-14.3981867,44.13168342,16.91021,20.3406066,153.6097,/L,4.0474,65.0,49.776,22.2034,278.128,262.056,1.11718,Cnc,66.184094,133.1101323,4.3183017,,,206.848475,38.818585,,0.0,0.282,0.261,0.285,0.258,18.809,0.2311642,0.385,19233.253,0.0007068,11.18,40.65,0.12831,344.7961,,4.0423,130.9579,4.0069,21.5,14.5
3,rings.v3.skycell.1796.026.wrp.r.55203_65208,55203.6528330222,r,60,136.724791810413,21.0726643486601,1796.026,Pan-STARRS1,,,Grauer (C/2009 U5),2010-Jan-08 11:26:14.870,2455204.976560995,11.8,,4.5,,136.674540818,21.13029771,136.827920098,21.087194789,-8.66622,10.53368,,,,,-509058.59,155903.775,272.6,,999,,18.987,,99.88479,,556845.6,*,,,,,,97.62,0.0,,,129.041042,3.730685,6.201437893799,-2.2235043,5.29818820203659,-13.9127501,44.06368764,16.9119727,20.1390744,154.6793,/L,3.8954,78.2,39.1618,21.286,277.573,262.03,1.03993,Cnc,66.184123,133.0351192,4.3687251,,,206.74014,38.786736,,0.0,0.281,0.262,0.285,0.258,22.053,0.2307829,0.384,19178.9833,0.0007062,11.18,40.63,0.127948,344.8857,,3.8903,130.9609,4.051,21.5,14.5
4,rings.v3.skycell.1796.025.wrp.r.55203_66111,55203.6618553223,r,60,136.724248216831,21.0732939047117,1796.025,Pan-STARRS1,,,Grauer (C/2009 U5),2010-Jan-09 11:26:14.870,2455205.976560995,11.8,,4.5,,136.611667584,21.200666829,136.765217028,21.157579477,-8.90468,10.58915,,,,,-513408.85,155655.041,272.742,,999,,18.983,,99.89369,,560694.1,*,,,,,,97.02,0.0,,,129.122172,3.768804,6.200157370863,-2.2106322,5.29029439208738,-13.4218323,43.99803683,16.9137258,19.9404713,155.7484,/L,3.7421,91.2,29.2953,20.3705,276.97,262.003,0.96205,Cnc,66.184152,132.9584642,4.4190681,,,206.630763,38.753407,,0.0,0.28,0.263,0.284,0.258,25.227,0.2305617,0.384,19124.7732,0.0007056,11.17,40.61,0.127587,344.9752,,3.7369,130.9631,4.095,21.5,14.5
5,rings.v3.skycell.1796.026.wrp.r.55203_66111,55203.6618553223,r,60,136.724248216831,21.0732939047117,1796.026,Pan-STARRS1,,,Grauer (C/2009 U5),2010-Jan-10 11:26:14.870,2455206.976560995,11.8,,4.5,,136.547086498,21.271389616,136.700818023,21.22831749,-9.13522,10.64019,,,,,-517788.33,155381.591,272.939,,999,,18.98,,99.9023,,564538.8,*,,,,,,96.36,0.0,,,129.203343,3.806931,6.19888428771,-2.1977494,5.28268564129781,-12.9256556,43.93475678,16.9154692,19.744921,156.8163,/L,3.5876,103.9,20.5145,19.4573,276.314,261.975,0.88359,Cnc,66.184181,132.8802251,4.4693196,,,206.520409,38.718635,,0.0,0.279,0.264,0.285,0.258,28.289,0.2305109,0.384,19070.6211,0.000705,11.17,40.59,0.127225,345.0649,,3.5824,130.9645,4.139,21.5,14.5
6,rings.v3.skycell.1796.058.wrp.r.55219_38649,55219.3872420222,r,60,135.587414243608,22.2022820197184,1796.058,Pan-STARRS1,,,Grauer (C/2009 U5),2010-Jan-11 11:26:14.870,2455207.976560995,11.8,,4.5,,136.480853557,21.342436199,136.634776895,21.299381153,-9.35751,10.68669,,,,,-522196.18,155083.59,273.199,,999,,18.976,,99.9106,,568378.3,*,,,,,,95.65,0.0,,,129.284554,3.845066,6.197618650523,-2.1848559,5.27536491629753,-12.4244687,43.87387216,16.9172029,19.5525686,157.8829,/L,3.432,116.3,13.0829,18.5466,275.596,261.946,0.80457,Cnc,66.184211,132.8004597,4.5194681,,,206.40914,38.682462,,0.0,0.278,0.265,0.285,0.258,31.211,0.2306406,0.384,19016.5255,0.0007044,11.16,40.58,0.126865,345.1545,,3.4268,130.9652,4.183,21.5,14.5
7,rings.v3.skycell.1796.058.wrp.r.55219_39510,55219.3958545223,r,60,135.586712683704,22.2029054690309,1796.058,Pan-STARRS1,,,Grauer (C/2009 U5),2010-Jan-12 11:26:14.870,2455208.976560995,11.8,,4.5,,136.413027019,21.413776068,136.567148005,21.370742024,-9.57127,10.72857,,,,,-526631.53,154761.214,273.531,,999,,18.973,,99.91858,,572210.6,*,,,,,,94.86,0.0,,,129.365806,3.883209,6.196360465457,-2.1719518,5.26833503393914,-11.9185407,43.81540641,16.918927,19.3635756,158.9474,/L,3.2755,128.5,7.2013,17.6389,274.809,261.916,0.72503,Cnc,66.18424,132.7192266,4.5695022,,,206.297022,38.644931,,0.0,0.277,0.267,0.285,0.258,33.976,0.2309607,0.384,18962.4849,0.0007038,11.16,40.56,0.126504,345.2442,,3.2702,130.9652,4.227,21.5,14.5
8,rings.v3.skycell.1796.069.wrp.r.55222_33999,55222.3407397222,r,60,135.34411829484,22.4156443711098,1796.069,Pan-STARRS1,,,Grauer (C/2009 U5),2010-Jan-13 11:26:14.870,2455209.976560995,11.8,,4.5,,136.343667258,21.485378157,136.497986939,21.442370682,-9.77622,10.76575,,,,,-531093.47,154414.645,273.947,,999,,18.97,,99.92622,,576033.4,*,,,,,,94.0,0.0,,,129.447097,3.921359,6.195109738635,-2.159037,5.2615986505953,-11.4081577,43.75938162,16.9206414,19.1781174,160.0093,/L,3.1182,140.6,3.0143,16.7347,273.94,261.885,0.64501,Cnc,66.184269,132.6365856,4.6194105,,,206.184122,38.606085,,0.0,0.276,0.268,0.286,0.258,36.578,0.2314808,0.385,18908.4981,0.0007032,11.16,40.54,0.126144,345.3339,,3.1129,130.9645,4.2708,21.5,14.5
9,rings.v3.skycell.1796.069.wrp.r.55222_34856,55222.3493059223,r,60,135.343403730982,22.4162611375164,1796.069,Pan-STARRS1,,,Grauer (C/2009 U5),2010-Jan-14 11:26:14.870,2455210.976560995,11.8,,4.5,,136.272836621,21.557210932,136.427351144,21.514236615,-9.97211,10.79816,,,,,-535581.0,154044.073,274.459,,999,,18.967,,99.93352,,579844.0,*,,,,,,93.04,0.0,,,129.528429,3.959517,6.193866476151,-2.1461118,5.25515825344214,-10.8936191,43.70581847,16.9223462,18.9963814,161.0678,/L,2.9603,152.4,0.6121,15.8346,272.977,261.853,0.56455,Cnc,66.184298,132.5525986,4.6691816,,,206.070506,38.565971,,0.0,0.276,0.27,0.286,0.258,39.022,0.2322099,0.386,18854.5637,0.0007025,11.15,40.53,0.125784,345.4237,,2.955,130.9631,4.3147,21.5,14.5
10,rings.v3.skycell.1878.044.wrp.z.55290_36270,55290.3632673111,z,30,131.981210593674,25.7369357478134,1878.044,Pan-STARRS1,,,Grauer (C/2009 U5),2010-Jan-15 11:26:14.870,2455211.976560995,11.8,,4.5,,136.20059928,21.62924248,136.35530048,21.586308202,-10.1587,10.82576,,,,,-540093.1,153649.691,275.084,,999,,18.964,,99.94045,,583639.0,*,,,,,,91.97,0.0,,,129.609801,3.997682,6.192630684065,-2.133176,5.24901615348176,-10.375235,43.65473618,16.9240412,18.818565,162.122,/L,2.802,163.8,0.0306,14.9394,271.905,261.821,0.48368,Cnc,66.184327,132.4673299,4.7188041,,,205.956244,38.524637,,0.0,0.275,0.271,0.287,0.258,41.316,0.2331563,0.386,18800.6807,0.0007019,11.15,40.51,0.125425,345.5135,,2.7967,130.9611,4.3584,20.9,14.5
11,rings.v3.skycell.1878.044.wrp.z.55290_36484,55290.3654116111,z,30,131.981263486407,25.7369716052745,1878.044,Pan-STARRS1,,,Grauer (C/2009 U5),2010-Jan-16 11:26:14.870,2455212.976560995,11.8,,4.5,,136.127021071,21.701440593,136.281897665,21.65855279,-10.3358,10.8485,,,,,-544628.72,153231.699,275.841,,999,,18.961,,99.94701,,587414.6,*,,,,,,90.77,0.0,,,129.691212,4.035855,6.191402368404,-2.1202299,5.24317448033186,-9.8533229,43.60615247,16.9257265,18.6448748,163.1707,/L,2.6435,172.7,1.2534,14.0499,270.702,261.788,0.40245,Cnc,66.184355,132.3808463,4.7682666,,,205.841403,38.48213,,0.0,0.275,0.273,0.288,0.259,43.477,0.2343277,0.387,18746.848,0.0007013,11.14,40.5,0.125066,345.6033,,2.6382,130.9586,4.4021,20.9,14.5
12,rings.v3.skycell.1878.044.wrp.z.55290_37141,55290.3719843111,z,30,131.981425613007,25.7370815154245,1878.044,Pan-STARRS1,,,Grauer (C/2009 U5),2010-Jan-17 11:26:14.870,2455213.976560995,11.8,,4.5,,136.052169339,21.773772853,136.207208479,21.730936875,-10.5032,10.86636,,,,,-549186.75,152790.301,276.756,,999,,18.958,,99.95318,,591165.7,*,,,,,,89.42,0.0,,,129.772663,4.074034,6.190181535165,-2.1072733,5.23763517881899,-9.3282047,43.5600835,16.9274022,18.4755242,164.2127,/L,2.4851,168.8,4.215,13.1672,269.345,261.754,0.32089,Cnc,66.184384,132.2932179,4.817558,,,205.726053,38.438503,,0.0,0.274,0.275,0.289,0.26,45.521,0.2357308,0.388,18693.0648,0.0007007,11.14,40.49,0.124707,345.6932,,2.4798,130.9555,4.4457,20.9,14.5
13,rings.v3.skycell.1878.044.wrp.z.55290_37354,55290.3741196111,z,30,131.981478283741,25.7371172223856,1878.044,Pan-STARRS1,,,Grauer (C/2009 U5),2010-Jan-18 11:26:14.870,2455214.976560995,11.8,,4.5,,135.976112777,21.846206712,136.131301759,21.803426347,-10.6608,10.87932,,,,,-553766.05,152325.707,277.859,,999,,18.956,,99.95895,,594886.0,*,,,,,,87.89,0.0,,,129.854154,4.11222,6.188968190307,-2.0943065,5.23240000723273,-8.8002042,43.51654391,16.929068,18.3107321,165.2461,/L,2.3271,158.0,8.8089,12.293,267.802,261.719,0.23905,Cnc,66.184413,132.2045174,4.8666672,,,205.610262,38.393806,,0.0,0.274,0.277,0.29,0.26,47.466,0.2373713,0.39,18639.3301,0.0007001,11.14,40.47,0.124348,345.7831,,2.3218,130.9519,4.4892,20.9,14.5
14,rings.v3.skycell.1805.061.wrp.z.55585_63194,55585.6325122111,z,30,177.315540476568,22.459487211285,1805.061,Pan-STARRS1,,,Grauer (C/2009 U5),2010-Apr-29 11:26:14.870,2455315.976560995,11.8,,4.5,,133.45212902,25.871571386,133.60959609,25.832097106,12.35545,-0.81457,,,,,337895.206,40754.682,63.312,,999,,19.236,,99.31571,,323236.0,*,,,,,,286.07,0.0,,,138.270146,7.972105,6.105885335429,-0.7422211,6.02610002606625,26.0022074,50.11754568,17.0446956,30.0349351,89.7878,/T,9.49,103.0,98.722,80.8663,106.008,259.936,-4.09082,Cnc,66.185515,128.8322982,8.0799339,,,199.879803,37.338559,,0.0,0.534,0.362,0.54,0.352,11.884,0.5976486,0.645,13715.3874,0.0006533,10.6,38.54,0.091499,355.0074,,9.49,133.476,8.0522,20.9,14.5
15,rings.v3.skycell.1805.061.wrp.z.55585_64271,55585.6432809111,z,30,177.31550144003,22.4603349472793,1805.061,Pan-STARRS1,,,Grauer (C/2009 U5),2010-Apr-30 11:26:14.870,2455316.976560995,11.8,,4.5,,133.544902348,25.865818268,133.702292332,25.826270766,12.68797,-0.93246,,,,,334429.531,39625.007,63.534,,999,,19.241,,99.31551,,320069.2,*,,,,,,285.97,0.0,,,138.355104,8.01003,6.105460658597,-0.7285251,6.04111913519901,26.006124,50.2424558,17.045296,30.2666121,88.9081,/T,9.4915,116.2,95.3045,81.7445,105.912,259.977,-4.07175,Cnc,66.185503,128.9149,8.0974916,,,199.914797,37.417387,,0.0,0.535,0.361,0.542,0.35,12.148,0.5967635,0.646,13674.0767,0.0006532,10.62,38.58,0.091224,355.0998,,9.4915,133.5597,8.0801,20.9,14.5
16,rings.v3.skycell.1805.061.wrp.y.55586_63742,55586.6379907111,y,30,177.310300640228,22.5389597085569,1805.061,Pan-STARRS1,,,Grauer (C/2009 U5),2010-May-01 11:26:14.870,2455317.976560995,11.8,,4.5,,133.640125766,25.859284171,133.797447433,25.819663071,13.01803,-1.04939,,,,,330969.766,38507.117,63.759,,999,,19.247,,99.31563,,316912.7,*,,,,,,285.88,0.0,,,138.440088,8.047943,6.105043892305,-0.7148252,6.05613880306605,26.0041364,50.36737057,17.0458854,30.4980678,88.0313,/T,9.4908,128.9,89.9321,82.6221,105.816,260.019,-4.05159,Cnc,66.18549,128.999867,8.1149524,,,199.951486,37.498145,,0.0,0.537,0.36,0.545,0.348,12.394,0.5958598,0.646,13632.9142,0.0006531,10.63,38.63,0.090949,355.1922,,9.4907,133.6446,8.1079,19.7,14.5
17,rings.v3.skycell.1805.061.wrp.y.55586_64876,55586.6493363111,y,30,177.310231148428,22.5398585322016,1805.061,Pan-STARRS1,,,Grauer (C/2009 U5),2010-May-02 11:26:14.870,2455318.976560995,11.8,,4.5,,133.737780249,25.851975426,133.895036086,25.812282528,13.34565,-1.16538,,,,,327516.297,37401.358,63.989,,999,,19.252,,99.31607,,313766.4,*,,,,,,285.78,0.0,,,138.525101,8.085844,6.104635038726,-0.7011216,6.07115560522193,25.9961931,50.49226151,17.0464638,30.7292123,87.1573,/T,9.4878,141.2,83.0062,83.4991,105.721,260.063,-4.03038,Cnc,66.185477,129.0871757,8.1323212,,,199.989861,37.58082,,0.0,0.539,0.358,0.547,0.346,12.622,0.5949428,0.647,13591.8992,0.000653,10.64,38.67,0.090675,355.2846,,9.4876,133.7306,8.1356,19.7,14.5
18,rings.v3.skycell.1888.068.wrp.r.55645_46759,55645.4682214815,r,40,174.017029136944,26.6329248911322,1888.068,Pan-STARRS1,,,Grauer (C/2009 U5),2010-May-03 11:26:14.870,2455319.976560995,11.8,,4.5,,133.837846783,25.843898331,133.995033229,25.804136586,13.67083,-1.28042,,,,,324069.514,36308.075,64.222,,999,,19.257,,99.31683,,310630.3,*,,,,,,285.69,0.0,,,138.61014,8.123732,6.104234099994,-0.6874144,6.08616608615003,25.9822401,50.61709987,17.0470312,30.9599411,86.2862,/T,9.4826,152.8,74.9287,84.3755,105.626,260.108,-4.00812,Cnc,66.185464,129.1768029,8.149603,,,200.02991,37.665399,,0.0,0.541,0.357,0.549,0.344,12.831,0.5940177,0.648,13551.0311,0.000653,10.65,38.72,0.090403,355.377,,9.4823,133.8179,8.1632,21.5,14.5
19,rings.v3.skycell.1888.068.wrp.r.55645_46824,55645.4688681815,r,40,174.016982332031,26.6329498789019,1888.068,Pan-STARRS1,,,Grauer (C/2009 U5),2010-May-04 11:26:14.870,2455320.976560995,11.8,,4.5,,133.940306196,25.835059208,134.097414921,25.795231743,13.99353,-1.3945,,,,,320629.812,35227.613,64.458,,999,,19.262,,99.31791,,307504.1,*,,,,,,285.59,0.0,,,138.695207,8.161608,6.103841078205,-0.6737035,6.10116676073699,25.96223,50.74185668,17.0475875,31.1901451,85.4178,/T,9.4751,163.3,66.0709,85.2514,105.531,260.154,-3.98482,Cnc,66.18545,129.2687271,8.166803,,,200.071626,37.751868,,0.0,0.542,0.356,0.551,0.343,13.024,0.5930899,0.649,13510.3092,0.0006529,10.67,38.77,0.090131,355.4694,,9.4748,133.9063,8.1908,21.5,14.5
20,rings.v3.skycell.1888.068.wrp.r.55645_47896,55645.4795909815,r,40,174.016206269381,26.6333641959796,1888.068,Pan-STARRS1,,,Grauer (C/2009 U5),2010-May-05 11:26:14.870,2455321.976560995,11.8,,4.5,,134.045139034,25.825464445,134.202158644,25.785573783,14.31373,-1.50761,,,,,317197.592,34160.312,64.698,,999,,19.267,,99.3193,,304387.9,*,,,,,,285.5,0.0,,,138.780301,8.19947,6.103455975414,-0.6599891,6.11615411938163,25.9361256,50.86650274,17.0481327,31.4197167,84.5522,/T,9.4655,169.6,56.7629,86.1266,105.436,260.201,-3.9605,Cnc,66.185436,129.362928,8.1839262,,,200.114997,37.840213,,0.0,0.544,0.355,0.553,0.341,13.201,0.5921648,0.65,13469.7329,0.0006528,10.68,38.82,0.08986,355.5618,,9.4651,133.9958,8.2184,21.5,14.5
21,rings.v3.skycell.1888.068.wrp.r.55645_47962,55645.4802515815,r,40,174.016158458456,26.6333897208297,1888.068,Pan-STARRS1,,,Grauer (C/2009 U5),2010-May-06 11:26:14.870,2455322.976560995,11.8,,4.5,,134.152325491,25.815120516,134.3092433,25.775168021,14.63137,-1.61974,,,,,313773.252,33106.512,64.941,,999,,19.273,,99.321,,301281.6,*,,,,,,285.4,0.0,,,138.865422,8.237319,6.103078793637,-0.6462712,6.13112463394132,25.9038995,50.99100871,17.0486669,31.6485516,83.6893,/T,9.4537,165.3,47.299,87.0013,105.342,260.249,-3.93517,Cnc,66.185421,129.4593869,8.2009777,,,200.160014,37.930422,,0.0,0.546,0.354,0.555,0.339,13.362,0.5912477,0.651,13429.3016,0.0006528,10.7,38.87,0.089591,355.6542,,9.4532,134.0865,8.2458,21.5,14.5
22,rings.v3.skycell.1888.068.wrp.i.55645_49381,55645.4944625167,i,45,174.015129942021,26.6339388155757,1888.068,Pan-STARRS1,,,Grauer (C/2009 U5),2010-May-07 11:26:14.870,2455323.976560995,11.8,,4.5,,134.261845367,25.804033989,134.418649044,25.76401952,14.94641,-1.73087,,,,,310357.195,32066.55,65.188,,999,,19.278,,99.32301,,298185.1,*,,,,,,285.31,0.0,,,138.950569,8.275155,6.10270953485,-0.63255,6.14607476266707,25.8655314,51.11534514,17.0491901,31.8765485,82.8292,/T,9.4398,155.6,37.9516,87.8754,105.248,260.299,-3.90885,Cnc,66.185406,129.5580863,8.2179627,,,200.206666,38.02248,,0.0,0.548,0.353,0.558,0.337,13.507,0.5903438,0.652,13389.0149,0.0006528,10.71,38.93,0.089322,355.7467,,9.4392,134.1783,8.2733,21.5,14.5
23,rings.v3.skycell.1888.068.wrp.i.55645_49448,55645.4951355167,i,45,174.015081233646,26.633964819548,1888.068,Pan-STARRS1,,,Grauer (C/2009 U5),2010-May-08 11:26:14.870,2455324.976560995,11.8,,4.5,,134.373678047,25.792211538,134.530357122,25.752133245,15.25879,-1.84099,,,,,306949.82,31040.758,65.438,,999,,19.283,,99.32532,,295098.2,*,,,,,,285.21,0.0,,,139.035743,8.312978,6.102348200991,-0.6188254,6.16100095325464,25.8210045,51.23948248,17.0497022,32.1036064,81.9717,/T,9.4237,144.6,28.989,88.749,105.153,260.35,-3.88154,Cnc,66.185391,129.6590096,8.2348863,,,200.254945,38.116372,,0.0,0.55,0.351,0.56,0.335,13.638,0.5894586,0.652,13348.8723,0.0006527,10.73,38.99,0.089054,355.8391,,9.423,134.2713,8.3006,21.5,14.5
24,rings.v3.skycell.1888.068.wrp.i.55645_50575,55645.5064064167,i,45,174.014265502258,26.6344003146009,1888.068,Pan-STARRS1,,,Grauer (C/2009 U5),2010-May-09 11:26:14.870,2455325.976560995,11.8,,4.5,,134.487802472,25.779659957,134.644349733,25.739514232,15.56845,-1.95007,,,,,303551.527,30029.468,65.691,,999,,19.288,,99.32793,,292021.1,*,,,,,,285.12,0.0,,,139.120944,8.350787,6.101994793958,-0.6050975,6.17589964397562,25.7703026,51.36339111,17.0502032,32.3296211,81.117,/T,9.4055,133.1,20.6919,89.6219,105.059,260.402,-3.85327,Cnc,66.185375,129.762141,8.2517538,,,200.304839,38.212085,,0.0,0.552,0.35,0.562,0.333,13.755,0.5885971,0.653,13308.8733,0.0006527,10.74,39.05,0.088787,355.9316,,9.4047,134.3653,8.328,21.5,14.5
25,rings.v3.skycell.1888.068.wrp.i.55645_50645,55645.5071089167,i,45,174.014214658821,26.6344274584204,1888.068,Pan-STARRS1,,,Grauer (C/2009 U5),2010-May-10 11:26:14.870,2455326.976560995,11.8,,4.5,,134.604197108,25.766386176,134.760609814,25.726167773,15.87532,-2.05809,,,,,300162.712,29033.006,65.948,,999,,19.293,,99.33083,,288953.6,*,,,,,,285.02,0.0,,,139.20617,8.388581,6.101649315609,-0.5913664,6.19076726355426,25.7134088,51.48704134,17.0506931,32.5544814,80.2649,/T,9.3852,121.3,13.3646,90.4943,104.965,260.455,-3.82404,Cnc,66.185359,129.8674653,8.2685704,,,200.356338,38.309603,,0.0,0.554,0.349,0.564,0.332,13.857,0.5877648,0.654,13269.0176,0.0006527,10.76,39.11,0.088521,356.0241,,9.3844,134.4605,8.3552,21.5,14.5
26,rings.v3.skycell.1888.068.wrp.g.55646_32287,55646.3235147426,g,43,173.955369923228,26.6654692272604,1888.068,Pan-STARRS1,,,Grauer (C/2009 U5),2010-May-11 11:26:14.870,2455327.976560995,11.8,,4.5,,134.722839881,25.752397294,134.879120629,25.712099681,16.17934,-2.16503,,,,,296783.772,28051.699,66.207,,999,,19.298,,99.33402,,285895.6,*,,,,,,284.93,0.0,,,139.291423,8.426362,6.101311767763,-0.5776323,6.20560023106752,25.6503071,51.61040336,17.0511719,32.778067,79.4154,/T,9.3629,109.2,7.3352,91.3661,104.87,260.509,-3.79387,Cnc,66.185343,129.9749674,8.2853414,,,200.409432,38.40891,,0.0,0.556,0.348,0.567,0.33,13.947,0.5869666,0.656,13229.3049,0.0006526,10.78,39.17,0.088256,356.1166,,9.3619,134.5568,8.3825,21.5,14.5
27,rings.v3.skycell.1888.068.wrp.g.55646_32350,55646.3241429426,g,43,173.955324928403,26.6654925230102,1888.068,Pan-STARRS1,,,Grauer (C/2009 U5),2010-May-12 11:26:14.870,2455328.976560995,11.8,,4.5,,134.843708087,25.73770061,134.999865023,25.697316627,16.48042,-2.27086,,,,,293415.102,27085.869,66.469,,999,,19.303,,99.3375,,282847.2,*,,,,,,284.84,0.0,,,139.376703,8.464129,6.100982152198,-0.563895,6.22039495765181,25.5809872,51.73344735,17.0516397,33.0002482,78.5687,/T,9.3385,96.8,2.9443,92.2373,104.775,260.565,-3.76277,Cnc,66.185326,130.0846315,8.3020722,,,200.464109,38.50999,,0.0,0.558,0.347,0.569,0.328,14.024,0.5862078,0.657,13189.7349,0.0006526,10.8,39.24,0.087992,356.209,,9.3374,134.6542,8.4097,21.5,14.5
28,rings.v3.skycell.1888.068.wrp.g.55646_33453,55646.3351701426,g,43,173.954535105203,26.6659014483436,1888.068,Pan-STARRS1,,,Grauer (C/2009 U5),2010-May-13 11:26:14.870,2455329.976560995,11.8,,4.5,,134.966778275,25.722303667,135.122824276,25.681826463,16.77844,-2.37553,,,,,290057.094,26135.841,66.734,,999,,19.308,,99.34125,,279808.2,*,,,,,,284.74,0.0,,,139.462008,8.501881,6.100660470657,-0.5501548,6.23514785206425,25.5054527,51.85614344,17.0520964,33.2208891,77.7245,/T,9.312,84.1,0.5163,93.1079,104.68,260.621,-3.73077,Cnc,66.185309,130.1964401,8.3187682,,,200.520359,38.612828,,0.0,0.56,0.346,0.571,0.326,14.089,0.5854934,0.658,13150.3074,0.0006526,10.81,39.3,0.087729,356.3016,,9.3109,134.7526,8.4368,21.5,14.5
29,rings.v3.skycell.1888.068.wrp.g.55646_33516,55646.3358106426,g,43,173.954489229391,26.6659252002187,1888.068,Pan-STARRS1,,,Grauer (C/2009 U5),2010-May-14 11:26:14.870,2455330.976560995,11.8,,4.5,,135.092026125,25.706214275,135.247976693,25.665638422,17.07329,-2.479,,,,,286710.136,25201.938,67.002,,999,,19.313,,99.34527,,276778.8,*,,,,,,284.64,0.0,,,139.547338,8.539618,6.100346724838,-0.5364117,6.24985533192794,25.4237327,51.97846182,17.0525419,33.439855,76.883,/T,9.2836,71.1,0.3186,93.9779,104.585,260.679,-3.69787,Cnc,66.185292,130.3103725,8.3354348,,,200.57817,38.717405,,0.0,0.562,0.345,0.573,0.325,14.141,0.5848283,0.659,13111.0222,0.0006526,10.83,39.37,0.087467,356.3941,,9.2824,134.8522,8.4639,21.5,14.5
30,rings.v3.skycell.1887.070.wrp.r.55655_29856,55655.2991998815,r,40,173.350062140685,26.9354126640168,1887.070,Pan-STARRS1,,,Grauer (C/2009 U5),2010-May-15 11:26:14.870,2455331.976560995,11.8,,4.5,,135.21942634,25.689440532,135.375296337,25.648763048,17.36482,-2.58123,,,,,283374.609,24284.488,67.273,,999,,19.318,,99.34956,,273758.8,*,,,,,,284.55,0.0,,,139.632695,8.577341,6.100040916403,-0.5226657,6.26451384157485,25.3358924,52.10037292,17.0529764,33.657023,76.0441,/T,9.2531,57.8,2.514,94.8472,104.489,260.737,-3.66409,Cnc,66.185274,130.426404,8.3520776,,,200.63753,38.823703,,0.0,0.564,0.344,0.576,0.323,14.182,0.5842176,0.66,13071.8793,0.0006526,10.85,39.44,0.087206,356.4866,,9.2519,134.9527,8.491,21.5,14.5
