,Image,MJD,Filter,Exptime,Object_RA,Object_Dec,Image_target,Telescope/Instrument,MetaData,Datalink,targetname,datetime_str,datetime_jd,M1,M2,k1,k2,phasecoeff,solar_presence,lunar_presence,RA,DEC,RA_app,DEC_app,RA_rate,DEC_rate,AZ,EL,AZ_rate,EL_rate,sat_X,sat_Y,sat_PANG,siderealtime,airmass,magextinct,Tmag,Nmag,illumination,illum_defect,sat_sep,sat_vis,ang_width,PDObsLon,PDObsLat,PDSunLon,PDSunLat,SubSol_ang,SubSol_dist,NPole_ang,NPole_dist,EclLon,EclLat,r,r_rate,delta,delta_rate,lighttime,vel_sun,vel_obs,elong,elongFlag,alpha,lunar_elong,lunar_illum,sat_alpha,sunTargetPA,velocityPA,OrbPlaneAng,constellation,TDB-UT,ObsEclLon,ObsEclLat,NPole_RA,NPole_DEC,GlxLon,GlxLat,solartime,earth_lighttime,RA_3sigma,DEC_3sigma,SMAA_3sigma,SMIA_3sigma,Theta_3sigma,Area_3sigma,RSS_3sigma,r_3sigma,r_rate_3sigma,SBand_3sigma,XBand_3sigma,DoppDelay_3sigma,true_anom,hour_angle,alpha_true,PABLon,PABLat,Limiting,Saturation
255,ztf_20180421143461_000702_zg_c09_o_q2_sciimg,58229.1438542111,zg,30,74.5325416198631,41.5385464873794,702,ZTF,,,PANSTARRS (C/2016 R2),2013-Apr-17 05:20:50.452,2456399.722806158,7.3,11.2,9.75,5.0,0.03,,,17.947954351,-55.045743144,18.076738969,-54.974989626,10.49588,1.786872,,,,,-25927.85,-235832.02,184.602,,999,,24.435,22.945,99.89854,,236874.8,*,,,,,,7.83,0.0,,,338.068537,-57.571276,14.38264428179,-10.004763,14.7649763501186,-21.3009856,122.79656387,11.066178,38.1689477,65.7985,/L,3.6496,102.6,37.8344,110.4711,187.852,229.628,-2.6591,Phe,67.185601,343.4338532,-55.3031861,,,296.762239,-61.838077,,0.0,0.495,0.299,0.569,0.102,30.186,0.1817277,0.578,10147.0662,9.71e-05,0.7,2.53,0.067694,230.2753,,3.6507,340.7355,-56.4655,24.5,12.5
256,ztf_20180426155625_000703_zg_c16_o_q4_sciimg,58234.1558102113,zg,30,76.6516696815566,42.5194811907335,703,ZTF,,,PANSTARRS (C/2016 R2),2013-Apr-18 05:20:50.452,2456400.722806158,7.3,11.2,9.75,5.0,0.03,,,18.070010408,-55.034212351,18.198646964,-54.96341809,10.48701,1.653433,,,,,-28751.76,-237049.94,185.093,,999,,24.432,22.943,99.89776,,238329.9,*,,,,,,8.67,0.0,,,338.088484,-57.573297,14.37686517936,-10.006342,14.7526245179987,-21.4703878,122.69383681,11.0684105,38.1672338,66.2028,/L,3.6636,107.8,47.2597,110.052,188.686,229.596,-2.62788,Phe,67.185594,343.5392946,-55.3410224,,,296.612003,-61.837701,,0.0,0.493,0.3,0.568,0.102,30.329,0.1813922,0.577,10144.9057,9.71e-05,0.7,2.53,0.06768,230.286,,3.6647,340.7982,-56.4864,24.5,12.5
257,ztf_20181127536516_000719_zr_c11_o_q4_sciimg,58449.5366898109,zr,30,217.595024921067,41.2789165961675,719,ZTF,,,PANSTARRS (C/2016 R2),2013-Sep-13 05:20:50.452,2456548.722806158,7.3,11.2,9.75,5.0,0.03,,,23.959953014,-60.714316422,24.08808848,-60.640660539,-7.05502,-6.10953,,,,,-529046.59,-231724.05,197.458,,999,,23.896,22.538,99.89164,,424507.7,*,,,,,,142.27,0.0,,,341.255086,-57.851983,13.51121560504,-10.2503684,13.0108428966122,-7.4247373,108.20788079,11.4187879,25.56571,117.9188,/L,3.7726,85.3,55.9382,58.3285,322.315,237.237,3.77055,Hyi,67.182489,339.9854157,-61.5520388,,,293.331856,-55.581559,,0.0,0.438,0.43,0.606,0.097,44.461,0.1846095,0.614,8853.3428,9.3e-05,2.54,9.22,0.059063,231.9702,,3.7728,340.5555,-59.7033,24.5,12.5
258,ztf_20181229515799_001759_zr_c02_o_q3_sciimg,58481.5159838111,zr,30,230.188138626634,40.5637719748918,1759,ZTF,,,PANSTARRS (C/2016 R2),2013-Sep-14 05:20:50.452,2456549.722806158,7.3,11.2,9.75,5.0,0.03,,,23.863036598,-60.75462095,23.991450146,-60.680963484,-7.17024,-5.96618,,,,,-532835.42,-230489.39,196.932,,999,,23.893,22.537,99.89139,,424129.0,*,,,,,,143.49,0.0,,,341.278031,-57.853699,13.5052948799,-10.2520926,13.0066297289252,-7.1647734,108.17284094,11.4213019,25.4713987,117.8136,/L,3.7769,79.7,67.1412,58.4314,323.527,237.341,3.77041,Hyi,67.182478,339.8566033,-61.5420204,,,293.433211,-55.557355,,0.0,0.439,0.43,0.607,0.097,44.369,0.1847921,0.614,8839.9503,9.29e-05,2.54,9.22,0.058974,231.9823,,3.7771,340.5066,-59.6995,24.5,12.5
259,ztf_20190104514016_000721_zg_c12_o_q4_sciimg,58487.5142014111,zg,30,232.103144399168,40.6981260915098,721,ZTF,,,PANSTARRS (C/2016 R2),2013-Sep-15 05:20:50.452,2456550.722806158,7.3,11.2,9.75,5.0,0.03,,,23.764444388,-60.793961251,23.893143404,-60.720303221,-7.2825,-5.82012,,,,,-536608.56,-229247.68,196.401,,999,,23.891,22.535,99.89113,,423714.5,*,,,,,,144.7,0.0,,,341.300999,-57.855413,13.49937316378,-10.2538178,13.0025664027205,-6.9058747,108.13904729,11.4238179,25.3790318,117.6985,/L,3.7815,74.6,77.5034,58.5438,324.739,237.443,3.76914,Hyi,67.182469,339.7283496,-61.5307694,,,293.535153,-55.534129,,0.0,0.44,0.43,0.607,0.097,44.274,0.1849687,0.615,8826.5688,9.29e-05,2.53,9.21,0.058885,231.9945,,3.7817,340.4579,-59.6952,24.5,12.5
260,ztf_20190104550556_000721_zr_c12_o_q4_sciimg,58487.5507407109,zr,30,232.114343694559,40.6992009559124,721,ZTF,,,PANSTARRS (C/2016 R2),2013-Sep-16 05:20:50.452,2456551.722806158,7.3,11.2,9.75,5.0,0.03,,,23.664215454,-60.832319396,23.793200411,-60.758664701,-7.39183,-5.6714,,,,,-540365.5,-227999.21,195.868,,999,,23.888,22.534,99.89084,,423264.3,*,,,,,,145.91,0.0,,,341.323989,-57.857124,13.49345045601,-10.2555441,12.9986522908923,-6.6480784,108.10649461,11.426336,25.2887892,117.5734,/L,3.7864,70.4,86.4073,58.6658,325.951,237.545,3.76673,Hyi,67.182459,339.6007107,-61.5182913,,,293.637651,-55.511887,,0.0,0.441,0.429,0.608,0.097,44.175,0.1851391,0.616,8813.2002,9.28e-05,2.53,9.2,0.058795,232.0067,,3.7867,340.4095,-59.6903,24.5,12.5
261,ztf_20190108511644_000721_zg_c11_o_q3_sciimg,58491.5118287113,zg,30,233.293061866584,40.8341782847579,721,ZTF,,,PANSTARRS (C/2016 R2),2013-Sep-17 05:20:50.452,2456552.722806158,7.3,11.2,9.75,5.0,0.03,,,23.562389077,-60.869677876,23.691654119,-60.79603246,-7.49822,-5.52009,,,,,-544105.77,-226744.23,195.333,,999,,23.886,22.532,99.89054,,422778.7,*,,,,,,147.12,0.0,,,341.347001,-57.858832,13.48752675597,-10.2572715,12.9948867513861,-6.3913998,108.07517757,11.4288563,25.2008231,117.4385,/L,3.7916,67.4,93.3197,58.7974,327.161,237.647,3.76318,Hyi,67.18245,339.4737447,-61.5045924,,,293.740674,-55.490637,,0.0,0.442,0.429,0.609,0.097,44.074,0.1853034,0.616,8799.8465,9.27e-05,2.53,9.19,0.058706,232.0189,,3.7919,340.3614,-59.6848,24.5,12.5
262,ztf_20190119451759_000721_zg_c10_o_q3_sciimg,58502.4519444113,zg,30,236.17479231853,41.3862051136887,721,ZTF,,,PANSTARRS (C/2016 R2),2013-Sep-18 05:20:50.452,2456553.722806158,7.3,11.2,9.75,5.0,0.03,,,23.459004756,-60.906019456,23.588540176,-60.832389852,-7.60169,-5.36621,,,,,-547828.93,-225482.98,194.795,,999,,23.883,22.531,99.89022,,422257.9,*,,,,,,148.33,0.0,,,341.370036,-57.860538,13.481602063,-10.259,12.991269138183,-6.1358387,108.0450908,11.4313786,25.1152456,117.2939,/L,3.7972,65.9,97.855,58.9383,328.37,237.747,3.75849,Hyi,67.182441,339.3475126,-61.4896787,,,293.844193,-55.470385,,0.0,0.444,0.429,0.609,0.097,43.971,0.1854615,0.617,8786.5097,9.27e-05,2.52,9.18,0.058617,232.0311,,3.7975,340.3136,-59.6788,24.5,12.5
263,ztf_20190122487708_000721_zg_c10_o_q1_sciimg,58505.4878935111,zg,30,236.872766657301,41.5829158964879,721,ZTF,,,PANSTARRS (C/2016 R2),2013-Sep-19 05:20:50.452,2456554.722806158,7.3,11.2,9.75,5.0,0.03,,,23.354102335,-60.941327037,23.483898144,-60.867718777,-7.70224,-5.20978,,,,,-551534.59,-224215.71,194.254,,999,,23.881,22.53,99.88988,,421702.2,*,,,,,,149.54,0.0,,,341.393093,-57.862241,13.47567637647,-10.2607295,12.9877988077513,-5.8813884,108.01622894,11.433903,25.0321208,117.1395,/L,3.8031,66.0,99.8227,59.0887,329.578,237.846,3.75267,Hyi,67.182433,339.2220781,-61.4735565,,,293.948179,-55.451138,,0.0,0.445,0.428,0.61,0.097,43.864,0.1856134,0.618,8773.1916,9.26e-05,2.52,9.16,0.058528,232.0433,,3.8034,340.2661,-59.6722,24.5,12.5
264,ztf_20190122551609_000721_zr_c10_o_q1_sciimg,58505.5518055111,zr,30,236.886976425302,41.5872459344883,721,ZTF,,,PANSTARRS (C/2016 R2),2013-Sep-20 05:20:50.452,2456555.722806158,7.3,11.2,9.75,5.0,0.03,,,23.247722221,-60.975583551,23.377771475,-60.902000016,-7.79982,-5.05078,,,,,-555222.34,-222942.63,193.712,,999,,23.878,22.528,99.88952,,421111.8,*,,,,,,150.74,0.0,,,341.416173,-57.863941,13.46974969573,-10.2624601,12.9844751196698,-5.6280464,107.98858667,11.4364295,24.951466,116.9755,/L,3.8092,67.6,99.2397,59.2484,330.784,237.945,3.74572,Hyi,67.182425,339.0975058,-61.4562323,,,294.052604,-55.432904,,0.0,0.446,0.428,0.611,0.097,43.754,0.1857589,0.618,8759.8942,9.25e-05,2.52,9.15,0.05844,232.0555,,3.8096,340.219,-59.665,24.5,12.5
265,ztf_20190125513623_000721_zr_c10_o_q1_sciimg,58508.5137963109,zr,30,237.522628394228,41.796400618355,721,ZTF,,,PANSTARRS (C/2016 R2),2013-Sep-21 05:20:50.452,2456556.722806158,7.3,11.2,9.75,5.0,0.03,,,23.139905668,-61.008771906,23.270206507,-60.93521394,-7.89441,-4.88923,,,,,-558891.79,-221664.01,193.168,,999,,23.876,22.527,99.88914,,420487.0,*,,,,,,151.95,0.0,,,341.439274,-57.865638,13.46382202014,-10.2641918,12.9812974315837,-5.3758232,107.96215865,11.4389582,24.8732605,116.8019,/L,3.8157,70.5,96.3053,59.4173,331.989,238.042,3.73763,Hyi,67.182418,338.9738598,-61.4377126,,,294.157439,-55.415688,,0.0,0.447,0.428,0.611,0.097,43.642,0.1858982,0.619,8746.6195,9.25e-05,2.51,9.13,0.058351,232.0677,,3.8161,340.1723,-59.6573,24.5,12.5
266,ztf_20190128512766_000721_zg_c09_o_q2_sciimg,58511.5129514113,zg,30,238.120355195264,42.0244490401497,721,ZTF,,,PANSTARRS (C/2016 R2),2013-Sep-22 05:20:50.452,2456557.722806158,7.3,11.2,9.75,5.0,0.03,,,23.030695047,-61.040874991,23.161251012,-60.967341261,-7.98592,-4.72511,,,,,-562542.56,-220380.06,192.622,,999,,23.874,22.526,99.88875,,419828.1,*,,,,,,153.15,0.0,,,341.462399,-57.867333,13.45789334906,-10.2659246,12.9782650901203,-5.1247469,107.93693943,11.4414889,24.7974598,116.6189,/L,3.8224,74.4,91.3459,59.5954,333.191,238.138,3.7284,Hyi,67.182411,338.8512021,-61.4180043,,,294.262655,-55.399499,,0.0,0.449,0.427,0.612,0.097,43.527,0.186031,0.619,8733.3692,9.24e-05,2.51,9.11,0.058263,232.08,,3.8228,340.126,-59.649,24.5,12.5
267,ztf_20190128555266_000721_zr_c09_o_q2_sciimg,58511.5554630109,zr,30,238.128496166588,42.0277921051074,721,ZTF,,,PANSTARRS (C/2016 R2),2013-Sep-23 05:20:50.452,2456558.722806158,7.3,11.2,9.75,5.0,0.03,,,22.920134067,-61.071875721,23.050953044,-60.998363527,-8.07429,-4.55843,,,,,-566174.25,-219091.06,192.075,,999,,23.871,22.524,99.88834,,419135.4,*,,,,,,154.35,0.0,,,341.485545,-57.869025,13.45196368184,-10.2676585,12.9753774201461,-4.8748646,107.91292341,11.4440217,24.7240096,116.4265,/L,3.8295,78.9,84.7521,59.7825,334.392,238.233,3.71804,Hyi,67.182405,338.7295921,-61.3971145,,,294.368224,-55.384344,,0.0,0.45,0.427,0.612,0.097,43.41,0.1861575,0.62,8720.1455,9.24e-05,2.5,9.09,0.058175,232.0922,,3.8299,340.0801,-59.6401,24.5,12.5
268,ztf_20190208508252_000721_zg_c13_o_q4_sciimg,58522.5084375111,zg,30,239.894808725406,42.9835638118159,721,ZTF,,,PANSTARRS (C/2016 R2),2013-Oct-30 05:20:50.452,2456595.722806158,7.3,11.2,9.75,5.0,0.03,,,18.389664162,-61.331902942,18.531206416,-61.259432104,-8.61732,2.662667,,,,,573005.824,-170739.86,172.117,,999,,23.799,22.496,99.8671,,373783.2,*,,,,,,196.01,0.0,,,342.358066,-57.929626,13.23185966439,-10.3325682,12.9593707582182,2.7295328,107.77980006,11.539226,23.7054968,103.8287,/T,4.1779,115.5,20.5014,72.0807,16.039,240.315,2.58751,Tuc,67.182519,335.4237651,-59.9120327,,,298.23014,-55.592673,,0.0,0.496,0.389,0.624,0.095,37.788,0.1866025,0.631,8267.1743,9.02e-05,2.04,7.41,0.055153,232.5528,,4.1784,338.8903,-58.9674,24.5,12.5
269,ztf_20190208508715_000722_zg_c16_o_q3_sciimg,58522.5089005111,zg,30,239.894869108323,42.9836077067885,722,ZTF,,,PANSTARRS (C/2016 R2),2013-Oct-31 05:20:50.452,2456596.722806158,7.3,11.2,9.75,5.0,0.03,,,18.270343229,-61.313527214,18.412125794,-61.241101393,-8.55543,2.863752,,,,,568378.526,-169502.65,171.604,,999,,23.797,22.496,99.86654,,372146.2,*,,,,,,197.04,0.0,,,342.382091,-57.931207,13.22589165019,-10.3343428,12.9609893666996,2.8747139,107.79326162,11.5418394,23.7325047,103.3739,/T,4.1867,114.6,12.833,72.5274,17.073,240.319,2.53913,Tuc,67.182531,335.3759723,-59.8568866,,,298.32554,-55.619361,,0.0,0.497,0.388,0.624,0.095,37.62,0.1865189,0.631,8256.3298,9.01e-05,2.02,7.35,0.05508,232.5655,,4.1872,338.8765,-58.9416,24.5,12.5
270,ztf_20190212530012_000722_zr_c16_o_q1_sciimg,58526.5302083111,zr,30,240.371707679916,43.373784806825,722,ZTF,,,PANSTARRS (C/2016 R2),2013-Nov-01 05:20:50.452,2456597.722806158,7.3,11.2,9.75,5.0,0.03,,,18.15198047,-61.29381291,18.293990925,-61.221433801,-8.48945,3.064044,,,,,563745.026,-168274.19,171.093,,999,,23.795,22.495,99.86599,,370494.2,*,,,,,,198.07,0.0,,,342.406139,-57.932785,13.21992261362,-10.3361185,12.9626906791719,3.015901,107.807411,11.544455,23.762075,102.9151,/T,4.1954,112.2,6.5832,72.9784,18.103,240.319,2.48998,Tuc,67.182544,335.3306949,-59.8012025,,,298.420065,-55.647139,,0.0,0.498,0.387,0.623,0.095,37.452,0.1864316,0.631,8245.5775,9.01e-05,2.0,7.28,0.055009,232.5781,,4.1959,338.8638,-58.9155,24.5,12.5
271,ztf_20190212530012_000722_zr_c16_o_q4_sciimg,58526.5302083111,zr,30,240.371707679916,43.373784806825,722,ZTF,,,PANSTARRS (C/2016 R2),2013-Nov-02 05:20:50.452,2456598.722806158,7.3,11.2,9.75,5.0,0.03,,,18.034636359,-61.272765731,18.17686591,-61.200432887,-8.41939,3.263416,,,,,559106.585,-167054.88,170.584,,999,,23.794,22.495,99.86544,,368827.6,*,,,,,,199.1,0.0,,,342.430211,-57.93436,13.21395255401,-10.3378951,12.9644723562517,3.1529802,107.82222876,11.5470727,23.7940903,102.4521,/T,4.2039,108.6,2.2084,73.4336,19.128,240.315,2.44007,Tuc,67.182557,335.2879528,-59.7450023,,,298.513683,-55.676003,,0.0,0.499,0.385,0.623,0.095,37.283,0.1863407,0.631,8234.9186,9e-05,1.99,7.21,0.054937,232.5908,,4.2044,338.8523,-58.8891,24.5,12.5
272,ztf_20190314471007_000761_zg_c08_o_q4_sciimg,58556.4711805112,zg,30,240.767622385049,46.4647936878791,761,ZTF,,,PANSTARRS (C/2016 R2),2013-Nov-06 05:20:50.452,2456602.722806158,7.3,11.2,9.75,5.0,0.03,,,17.576635896,-61.175395633,17.719766783,-61.103203283,-8.09904,4.048694,,,,,540529.272,-162277.94,168.567,,999,,23.788,22.493,99.86341,,362026.6,*,,,,,,203.15,0.0,,,342.526736,-57.940628,13.19006207169,-10.345012,12.9723536222758,3.6580124,107.88777525,11.5575645,23.9447121,100.5629,/T,4.2356,85.6,9.7181,75.2938,23.182,240.269,2.23317,Tuc,67.182615,335.1426437,-59.5154903,,,298.878414,-55.802203,,0.0,0.503,0.379,0.623,0.095,36.613,0.1859436,0.63,8193.2403,8.99e-05,1.91,6.94,0.054659,232.6415,,4.236,338.818,-58.781,24.5,12.5
273,ztf_20190314516192_000761_zr_c08_o_q4_sciimg,58556.5163657111,zr,30,240.763870130741,46.4691239362023,761,ZTF,,,PANSTARRS (C/2016 R2),2013-Nov-07 05:20:50.452,2456603.722806158,7.3,11.2,9.75,5.0,0.03,,,17.465267566,-61.147803572,17.608644857,-61.075634638,-8.00932,4.241198,,,,,535885.576,-161111.01,168.067,,999,,23.786,22.493,99.86294,,360295.2,*,,,,,,204.15,0.0,,,342.550927,-57.942187,13.18408688679,-10.3467938,12.9744998161031,3.7730496,107.9056246,11.5601927,23.9878521,100.082,/T,4.243,79.5,17.8043,75.7681,24.183,240.248,2.17973,Tuc,67.18263,335.1127632,-59.4570496,,,298.966999,-55.836405,,0.0,0.504,0.378,0.623,0.095,36.447,0.1858364,0.63,8183.0652,8.98e-05,1.89,6.87,0.054592,232.6542,,4.2434,338.8125,-58.7534,24.5,12.5
274,ztf_20190316286921_001760_zr_c14_o_q4_sciimg,58558.2870949111,zr,30,240.606867920171,46.6365727659041,1760,ZTF,,,PANSTARRS (C/2016 R2),2013-Nov-08 05:20:50.452,2456604.722806158,7.3,11.2,9.75,5.0,0.03,,,17.355261241,-61.118933383,17.498887014,-61.046787659,-7.91596,4.43192,,,,,531244.688,-159955.94,167.57,,999,,23.784,22.493,99.86248,,358552.3,*,,,,,,205.15,0.0,,,342.575142,-57.943743,13.17811067483,-10.3485765,12.9767111384332,3.8835403,107.92401561,11.562823,24.0332846,99.5979,/T,4.2501,73.9,27.6115,76.2457,25.181,240.225,2.12563,Tuc,67.182646,335.0854569,-59.39823,,,299.054483,-55.871651,,0.0,0.505,0.376,0.623,0.095,36.281,0.1857264,0.63,8172.9896,8.98e-05,1.87,6.8,0.054524,232.6669,,4.2505,338.8081,-58.7256,24.5,12.5
275,ztf_20190318430845_000761_zr_c08_o_q1_sciimg,58560.431041711,zr,30,240.390203241736,46.8328564912452,761,ZTF,,,PANSTARRS (C/2016 R2),2013-Nov-09 05:20:50.452,2456605.722806158,7.3,11.2,9.75,5.0,0.03,,,17.246667938,-61.088797235,17.390536592,-61.016677474,-7.81912,4.620772,,,,,526607.821,-158813.2,167.075,,999,,23.783,22.492,99.86204,,356798.5,*,,,,,,206.14,0.0,,,342.599381,-57.945295,13.17213343514,-10.3503602,12.9789849687276,3.9895069,107.94292648,11.5654555,24.0811191,99.1107,/T,4.2569,69.3,38.5082,76.7267,26.173,240.198,2.0709,Tuc,67.182662,335.0607193,-59.3390542,,,299.140834,-55.907933,,0.0,0.506,0.375,0.622,0.095,36.116,0.1856136,0.63,8163.0144,8.97e-05,1.85,6.73,0.054458,232.6797,,4.2573,338.805,-58.6975,24.5,12.5
276,ztf_20190318516632_000761_zg_c08_o_q1_sciimg,58560.516805511,zg,30,240.380933604353,46.8405490276391,761,ZTF,,,PANSTARRS (C/2016 R2),2013-Nov-10 05:20:50.452,2456606.722806158,7.3,11.2,9.75,5.0,0.03,,,17.139536492,-61.057407794,17.283635431,-60.985318743,-7.71892,4.807694,,,,,521976.139,-157683.25,166.582,,999,,23.781,22.492,99.86161,,355034.2,*,,,,,,207.13,0.0,,,342.623644,-57.946845,13.16615516705,-10.3521449,12.9813187050621,4.0909901,107.96233557,11.5680901,24.1314752,98.6206,/T,4.2635,65.9,49.8396,77.2107,27.161,240.167,2.01556,Tuc,67.182679,335.0385464,-59.2795444,,,299.226026,-55.945241,,0.0,0.507,0.373,0.622,0.095,35.951,0.1854981,0.629,8153.1401,8.97e-05,1.83,6.65,0.054392,232.6924,,4.2639,338.8031,-58.6692,24.5,12.5
277,ztf_20190325516157_000761_zg_c08_o_q2_sciimg,58567.5163773112,zg,30,239.475962799538,47.4217410362487,761,ZTF,,,PANSTARRS (C/2016 R2),2013-Nov-11 05:20:50.452,2456607.722806158,7.3,11.2,9.75,5.0,0.03,,,17.033913651,-61.02477806,17.178225738,-60.952725081,-7.61548,4.992645,,,,,517350.765,-156566.55,166.091,,999,,23.78,22.491,99.8612,,353259.9,*,,,,,,208.12,0.0,,,342.647931,-57.948391,13.1601758699,-10.3539307,12.9837097721632,4.18804,107.98222147,11.5707268,24.184468,98.1277,/T,4.2699,64.1,60.9864,77.6978,28.145,240.133,1.95962,Tuc,67.182695,335.0189362,-59.2197225,,,299.31003,-55.983566,,0.0,0.508,0.372,0.622,0.095,35.787,0.1853801,0.629,8143.3674,8.96e-05,1.81,6.58,0.054327,232.7052,,4.2702,338.8024,-58.6408,24.5,12.5
278,ztf_20190325528576_000761_zr_c08_o_q2_sciimg,58567.5287731113,zr,30,239.47410549549,47.422680362434,761,ZTF,,,PANSTARRS (C/2016 R2),2013-Nov-12 05:20:50.452,2456608.722806158,7.3,11.2,9.75,5.0,0.03,,,16.929844245,-60.990921258,17.074351059,-60.918908975,-7.50891,5.175601,,,,,512732.783,-155463.54,165.602,,999,,23.778,22.491,99.86081,,351476.0,*,,,,,,209.1,0.0,,,342.672242,-57.949934,13.154195543,-10.3557174,12.9861556246836,4.280709,108.00256301,11.5733658,24.2401986,97.6322,/T,4.2759,63.9,71.4005,78.1878,29.125,240.096,1.90311,Tuc,67.182712,335.0018888,-59.1596097,,,299.392819,-56.022899,,0.0,0.508,0.37,0.622,0.095,35.624,0.1852595,0.629,8133.6969,8.96e-05,1.79,6.51,0.054262,232.7179,,4.2762,338.803,-58.6122,24.5,12.5
279,ztf_20190330394988_000760_zg_c09_o_q4_sciimg,58572.3951852112,zg,30,238.67805422378,47.7621511539081,760,ZTF,,,PANSTARRS (C/2016 R2),2013-Nov-13 05:20:50.452,2456609.722806158,7.3,11.2,9.75,5.0,0.03,,,16.827371375,-60.955850745,16.972056285,-60.88388206,-7.39929,5.356547,,,,,508123.243,-154374.64,165.115,,999,,23.777,22.491,99.86043,,349683.1,*,,,,,,210.07,0.0,,,342.696578,-57.951474,13.1482141857,-10.3575052,12.9886537467787,4.3690461,108.02333925,11.5760069,24.2987486,97.1342,/T,4.2817,65.2,80.6222,78.6805,30.1,240.055,1.84604,Tuc,67.18273,334.9874053,-59.099227,,,299.474367,-56.06323,,0.0,0.509,0.369,0.621,0.095,35.462,0.1851367,0.629,8124.1291,8.96e-05,1.77,6.44,0.054198,232.7307,,4.282,338.8047,-58.5834,24.5,12.5
280,ztf_20190330444306_000760_zr_c09_o_q4_sciimg,58572.4444792112,zr,30,238.669308646614,47.7652676301302,760,ZTF,,,PANSTARRS (C/2016 R2),2013-Nov-14 05:20:50.452,2456610.722806158,7.3,11.2,9.75,5.0,0.03,,,16.726536609,-60.91957996,16.871387065,-60.84765557,-7.2867,5.535473,,,,,503523.168,-153300.27,164.631,,999,,23.775,22.49,99.86008,,347881.4,*,,,,,,211.04,0.0,,,342.720937,-57.95301,13.14223179731,-10.359294,12.9912016490469,4.4530934,108.04452951,11.5786502,24.3601774,96.6337,/T,4.2872,67.9,88.2881,79.176,31.071,240.011,1.78844,Tuc,67.182748,334.9754861,-59.0385945,,,299.554647,-56.104551,,0.0,0.51,0.367,0.621,0.095,35.301,0.1850116,0.628,8114.6643,8.95e-05,1.75,6.36,0.054135,232.7435,,4.2875,338.8078,-58.5544,24.5,12.5
281,ztf_20190330447037_000761_zr_c12_o_q3_sciimg,58572.447233811,zr,30,238.668819934699,47.765441782051,761,ZTF,,,PANSTARRS (C/2016 R2),2013-Nov-15 05:20:50.452,2456611.722806158,7.3,11.2,9.75,5.0,0.03,,,16.627380171,-60.882122396,16.772388811,-60.810240842,-7.17121,5.712372,,,,,498933.561,-152240.86,164.149,,999,,23.774,22.49,99.85974,,346071.6,*,,,,,,212.01,0.0,,,342.745321,-57.954543,13.13624837716,-10.3610838,12.99379686363,4.532883,108.06611325,11.5812957,24.4245205,96.131,/T,4.2924,71.7,94.1345,79.6739,32.038,239.964,1.73031,Tuc,67.182766,334.9661304,-58.9777324,,,299.633633,-56.146852,,0.0,0.511,0.366,0.621,0.095,35.141,0.1848843,0.628,8105.3032,8.95e-05,1.73,6.29,0.054073,232.7563,,4.2926,338.812,-58.5253,24.5,12.5
282,ztf_20190330493993_000761_zg_c12_o_q3_sciimg,58572.4941782113,zg,30,238.660491215678,47.768409711359,761,ZTF,,,PANSTARRS (C/2016 R2),2013-Nov-16 05:20:50.452,2456612.722806158,7.3,11.2,9.75,5.0,0.03,,,16.52994111,-60.843491594,16.67510569,-60.771649737,-7.05288,5.887236,,,,,494355.401,-151196.81,163.67,,999,,23.772,22.489,99.85942,,344254.0,*,,,,,,212.97,0.0,,,342.769729,-57.956073,13.13026392456,-10.3628747,12.9964369380376,4.6084358,108.08807008,11.5839434,24.4917895,95.6261,/T,4.2973,76.3,97.9994,80.1743,33.001,239.913,1.67168,Tuc,67.182784,334.9593355,-58.9166603,,,299.711299,-56.190123,,0.0,0.511,0.364,0.621,0.095,34.982,0.1847551,0.628,8096.0462,8.94e-05,1.71,6.22,0.054011,232.7691,,4.2975,338.8175,-58.496,24.5,12.5
283,ztf_20190407367431_001797_zr_c03_o_q3_sciimg,58580.367604211,zr,30,237.110614625862,48.1750706411881,1797,ZTF,,,PANSTARRS (C/2016 R2),2013-Nov-23 05:20:50.452,2456619.722806158,7.3,11.2,9.75,5.0,0.03,,,15.899039574,-60.541385321,16.045356861,-60.469739192,-6.14788,7.052536,,,,,462707.067,-144353.77,160.385,,999,,23.762,22.487,99.85773,,331348.3,*,,,,,,219.62,0.0,,,342.941264,-57.966688,13.08834378972,-10.3754404,13.0159676143423,5.0180216,108.25050176,11.6025403,25.0412811,92.0412,/T,4.3232,111.2,73.7943,83.7358,39.643,239.469,1.24863,Tuc,67.182924,334.9828079,-58.4848876,,,300.215787,-56.519438,,0.0,0.515,0.353,0.618,0.095,33.903,0.1838,0.625,8034.1942,8.92e-05,1.57,5.7,0.053598,232.8591,,4.3232,338.8906,-58.288,24.5,12.5
