Date,RA,DEC,Dobs,Dhelio,VMag,Phase,Elong.,dRAcosDEC,dDEC,RV
2451463.904071,+02:40:48.2096,-09:05:22.331,20.538962507353187,21.423901618724354,24.750277847968412,1.260871671907882,151.81487412857197,-0.09414341062976134,-0.058465331824623636,-15.55037803697105
2451463.904901,+02:40:48.2020,-09:05:22.401,20.5389550529273,21.423897545194333,24.750275858853872,1.2608528956944212,151.81532969998162,-0.0941441491217715,-0.05846489904548318,-15.54998309122738
2451463.90573,+02:40:48.1944,-09:05:22.471,20.538947607673812,21.423893476573046,24.75027387217571,1.2608341427249081,151.81578470547288,-0.09414488669953573,-0.05846446677470469,-15.549588619655022
2451463.906559,+02:40:48.1868,-09:05:22.541,20.538940162613336,21.423889407953663,24.750271885537913,1.260815390381957,151.81623969381252,-0.09414562425261745,-0.05846403449099355,-15.549194146524325
2451463.907388,+02:40:48.1792,-09:05:22.611,20.538932717737588,21.423885339331694,24.75026989893826,1.2607966386447804,151.8166946655108,-0.09414636178184478,-0.058463602193863984,-15.548799671392183
2451465.91857,+02:40:29.5996,-09:08:10.372,20.521429187084525,21.41401374478936,24.745566418905497,1.2172290428783872,152.8686102655966,-0.09586379437582743,-0.057376483841040354,-14.586874769212095
2451465.919399,+02:40:29.5918,-09:08:10.441,20.52142220297301,21.414009675361225,24.74556452820208,1.2172119241365784,152.86902159910704,-0.09586447253605838,-0.05737602011076084,-14.58647637349925
2451465.920229,+02:40:29.5841,-09:08:10.510,20.521415210621964,21.414005601020513,24.7455626352562,1.2171947854626428,152.86943341003231,-0.09586515149023837,-0.057375555807953865,-14.586077495414607
2451465.921058,+02:40:29.5764,-09:08:10.578,20.521408226888276,21.414001531589427,24.745560744631284,1.2171776681732915,152.86984470558653,-0.09586582960155966,-0.057375092051951126,-14.58567909656494
2451465.921887,+02:40:29.5686,-09:08:10.647,20.521401243345377,21.413997462158054,24.745558854046134,1.217160551614104,152.87025598205724,-0.09586650768825022,-0.05737462828322495,-14.585280696259867
2454031.764364,+05:36:52.2870,-34:00:18.208,5.969012130908846,6.373200351415954,16.750812472222684,8.453664512432098,109.67167879875502,-0.0786598065718611,-0.35183247697510406,-23.33869519897935
2454031.766402,+05:36:52.2684,-34:00:19.241,5.968984659528866,6.373185569243875,16.75078744792227,8.453635521144626,109.672505222355,-0.07867277779001235,-0.35182884855917207,-23.33823021187754
2454031.768459,+05:36:52.2497,-34:00:20.283,5.968956932593113,6.373170649256203,16.750762190622076,8.453606259240637,109.6733393217255,-0.0786858698278902,-0.35182518574881955,-23.33776087540613
2454031.770653,+05:36:52.2297,-34:00:21.395,5.968927359608435,6.373154735566216,16.75073525146977,8.453575048069629,109.67422894168139,-0.07869983369855776,-0.35182127836056615,-23.33726026436872
2454031.772694,+05:36:52.2111,-34:00:22.429,5.968899849484491,6.373139931623552,16.750710191241772,8.453546013085635,109.67505649382981,-0.07871282367815254,-0.3518176428743649,-23.336794549012957
2454031.774736,+05:36:52.1925,-34:00:23.463,5.968872326427977,6.3731251204218955,16.750685119026777,8.453516963540503,109.67588442299977,-0.07872581991615783,-0.35181400504493726,-23.336328591193904
2454031.777017,+05:36:52.1717,-34:00:24.619,5.968841582668487,6.373108575683282,16.75065711265846,8.453484513587359,109.67680922087416,-0.07874033713210953,-0.35180994077261607,-23.33580807992685
2454031.77906,+05:36:52.1531,-34:00:25.654,5.968814047300675,6.373093757221523,16.75063202879167,8.453455449117392,109.67763749492518,-0.07875333950494649,-0.3518062999722025,-23.335341863827345
2454031.781095,+05:36:52.1345,-34:00:26.685,5.968786620303862,6.373078996782525,16.75060704344232,8.453426498129815,109.67846249717488,-0.07876629085531212,-0.351802672869614,-23.334877459195944
2454032.780528,+05:36:42.6439,-34:08:51.686,5.955382910392925,6.365829344595391,16.73837186268822,8.439174019034036,110.0801795489255,-0.08511327489298469,-0.3499538650148238,-23.105108184248735
2454032.782576,+05:36:42.6237,-34:08:52.718,5.955355580528251,6.3658144879096055,16.738346864595197,8.439144755465714,110.08099557538175,-0.0851262512249506,-0.34994993821705184,-23.104633924035262
2454032.78463,+05:36:42.6034,-34:08:53.753,5.955328171152245,6.36579958769066,16.73832179356512,8.439115405967618,110.08181396306833,-0.08513926544845866,-0.3499459993458018,-23.10415826035258
2454032.786983,+05:36:42.5802,-34:08:54.939,5.955296772501587,6.365782518449903,16.738293073335026,8.439081783846284,110.08275144648739,-0.08515417398753007,-0.34994148639586536,-23.103613337437025
2454032.789039,+05:36:42.5599,-34:08:55.975,5.955269337655047,6.365767603717138,16.738267978556465,8.439052405370315,110.08357056701878,-0.08516720060411855,-0.34993754246778713,-23.10313718076537
2454032.791083,+05:36:42.5397,-34:08:57.005,5.9552420634895515,6.3657527760286134,16.7382430305451,8.439023198171528,110.08438487731671,-0.0851801510644966,-0.3499336209928678,-23.102663789293057
2454032.79342,+05:36:42.5166,-34:08:58.183,5.95521088036076,6.365735822842383,16.7382145067027,8.438989804003048,110.08531587983516,-0.08519495776811264,-0.349929136698937,-23.102122522044116
2454032.795503,+05:36:42.4960,-34:08:59.232,5.955183087029382,6.36572071223234,16.73818908334793,8.438960039120843,110.08614566261546,-0.08520815504418584,-0.34992513916581175,-23.101640067975552
2454032.797575,+05:36:42.4755,-34:09:00.276,5.955155441037918,6.365705681410523,16.738163794555007,8.438930431222234,110.08697103335199,-0.0852212825000299,-0.3499211621612721,-23.101160147316477
2454993.914971,+16:16:24.7512,+37:35:17.346,3.7969009849031656,4.360845985197003,13.962146461550152,11.910522930967097,117.57738643136011,-0.2911195219428578,0.042203946656155435,20.651568410377575
2454993.914971,+16:16:24.7512,+37:35:17.346,3.7969009849031656,4.360845985197003,13.962146461550152,11.910522930967097,117.57738643136011,-0.2911195219428578,0.042203946656155435,20.651568410377575
2454993.928185,+16:16:24.2852,+37:35:18.148,3.797058596919811,4.360939104249322,13.962373104392173,11.910782483916268,117.57284944437312,-0.2910619802643028,0.042074575103792096,20.654620128642527
2455300.640166,+19:00:46.9537,+37:22:58.946,6.511998070235401,6.585939452495,17.200231300472183,8.759175272067765,89.83607205493753,0.04981352750662988,0.33319319295798655,-1.0913655234196138
2455300.640166,+19:00:46.9537,+37:22:58.946,6.511998070235401,6.585939452495,17.200231300472183,8.759175272067765,89.83607205493753,0.04981352750662988,0.33319319295798655,-1.0913655234196138
2455300.640172,+19:00:46.9538,+37:22:58.948,6.511998066453647,6.585939495790332,17.200231312225128,8.759175230138451,89.83607475776698,0.04981348999178243,0.3331931854544051,-1.0913652299491687
2455300.640172,+19:00:46.9538,+37:22:58.948,6.511998066453647,6.585939495790332,17.200231312225128,8.759175230138451,89.83607475776698,0.04981348999178243,0.3331931854544051,-1.0913652299491687
2455300.77247,+19:00:47.7435,+37:24:02.409,6.511914928758225,6.586894126524463,17.20049059787275,8.758245907460875,89.89565866607909,0.04898638622262321,0.3330268831956834,-1.0848635165864426
2455300.77247,+19:00:47.7435,+37:24:02.409,6.511914928758225,6.586894126524463,17.20049059787275,8.758245907460875,89.89565866607909,0.04898638622262321,0.3330268831956834,-1.0848635165864426
2455300.772476,+19:00:47.7435,+37:24:02.412,6.511914924999301,6.586894169815561,17.200490609637423,8.758245865099273,89.89566136759738,0.04898634871798611,0.3330268756153951,-1.0848632203415622
2455300.772476,+19:00:47.7435,+37:24:02.412,6.511914924999301,6.586894169815561,17.200490609637423,8.758245865099273,89.89566136759738,0.04898634871798611,0.3330268756153951,-1.0848632203415622
2455300.904774,+19:00:48.5202,+37:25:05.840,6.5118322864462685,6.587848781159266,17.200750175466943,8.757306945181334,89.95522088543777,0.04815940991462969,0.3328588683734099,-1.0782998010229825
2455300.904774,+19:00:48.5202,+37:25:05.840,6.5118322864462685,6.587848781159266,17.200750175466943,8.757306945181334,89.95522088543777,0.04815940991462969,0.3328588683734099,-1.0782998010229825
2455300.90478,+19:00:48.5202,+37:25:05.843,6.5118322827098,6.587848824452849,17.200750187245312,8.75730690238154,89.95522358605487,0.048159372414745834,0.3328588607151782,-1.0782995019555197
2455300.90478,+19:00:48.5202,+37:25:05.843,6.5118322827098,6.587848824452849,17.200750187245312,8.75730690238154,89.95522358605487,0.048159372414745834,0.3328588607151782,-1.0782995019555197
2455300.97099,+19:00:48.9040,+37:25:37.575,6.511791114217777,6.588326562992152,17.200880196031687,8.75683340994542,89.985021583984,0.04774558618389906,0.3327741390659918,-1.074991583155482
2455300.97099,+19:00:48.9040,+37:25:37.575,6.511791114217777,6.588326562992152,17.200880196031687,8.75683340994542,89.985021583984,0.04774558618389906,0.3327741390659918,-1.074991583155482
2455300.970996,+19:00:48.9040,+37:25:37.578,6.5117911104927675,6.588326606285289,17.2008802078165,8.756833366928147,89.98502428404159,0.04774554868798819,0.33277413136902484,-1.07499128268614
