Date,RA,DEC,Dobs,Dhelio,VMag,Phase,Elong.,dRAcosDEC,dDEC,RV
2452402.896283,+15:14:07.1853,+45:44:50.598,23.006363042487354,23.483299307636262,26.25227525447122,2.1928337201266612,117.09669815799924,-0.11480026328823455,0.032657725764034314,-1.0068618178710438
2453518.824884,+14:21:13.0753,+52:32:51.850,18.534198645681858,18.763098050850946,24.826260874271235,3.033597367393338,101.53235232186431,-0.13225303651011003,-0.02590072430847019,6.085486878944343
2453518.868218,+14:21:12.1707,+52:32:50.231,18.534351023041975,18.762910305293143,24.8262748511882,3.0338661161712217,101.51238683571073,-0.13220530157678548,-0.025990372766180367,6.091023798849334
2453518.875,+14:21:12.0292,+52:32:49.977,18.534374883441355,18.762880922093352,24.826277041537814,3.0339081483722414,101.50926159486033,-0.13219782470485525,-0.02600440062017496,6.091889682267154
2453518.881609,+14:21:11.8912,+52:32:49.729,18.534398138455096,18.762852288414074,24.82627917676601,3.0339491009838326,101.50621593524367,-0.13219053696904692,-0.02601806996316082,6.092733302558577
2453518.888206,+14:21:11.7536,+52:32:49.482,18.53442135445699,18.762823706716286,24.826281308857098,3.033989971951849,101.50317566802647,-0.1321832609005895,-0.02603171381943267,6.093575218289057
2453518.894792,+14:21:11.6161,+52:32:49.235,18.534444534946367,18.76279517267051,24.82628343813004,3.034030767503438,101.50014033342926,-0.13217599540538943,-0.02604533425905416,6.094415557859823
2453518.9014,+14:21:11.4783,+52:32:48.987,18.534467796081053,18.762766543301055,24.826285575255646,3.0340716920323443,101.49709472198101,-0.132168704074209,-0.026058999528133783,6.095258531495446
2453518.907998,+14:21:11.3406,+52:32:48.740,18.534491025223634,18.76273795725004,24.826287709886444,3.034112547334004,101.49405358218331,-0.1321614222120654,-0.02607264344851805,6.096100056461781
2453518.915475,+14:21:11.1846,+52:32:48.459,18.534517352880552,18.76270556289218,24.82629012979035,3.034158836656855,101.49060712903878,-0.13215316835336632,-0.02608810423485919,6.097053482319015
2453518.919549,+14:21:11.0996,+52:32:48.306,18.534531699787095,18.76268791214574,24.826291448724685,3.0341840544190677,101.48872918291072,-0.132148670220648,-0.026096528005913024,6.09757288285628
2453518.923611,+14:21:11.0149,+52:32:48.153,18.534546005652714,18.762670313385374,24.82629276405448,3.034209195135321,101.48685671605209,-0.13214418474306683,-0.026104926711644008,6.098090687899917
2453518.927662,+14:21:10.9304,+52:32:48.001,18.534560273986354,18.762652762281533,24.826294076100897,3.034234265013418,101.48498926826298,-0.13213971082214643,-0.026113302420360137,6.098607025385895
2453518.931725,+14:21:10.8456,+52:32:47.848,18.53457458579981,18.762635159184136,24.826295392313437,3.034259406391863,101.48311623670342,-0.1321352230560145,-0.026121702686779224,6.099124826897061
2453518.940156,+14:21:10.6698,+52:32:47.531,18.53460428765848,18.76259863155579,24.826298124436505,3.034311567623422,101.47922940349383,-0.13212590874460736,-0.026139132999176192,6.100199090794953
2453518.94342,+14:21:10.6017,+52:32:47.408,18.534615787919115,18.76258449014997,24.826299182481385,3.034331758259558,101.47772458451706,-0.13212230209153916,-0.026145880723022246,6.10061490829775
2453518.946615,+14:21:10.5350,+52:32:47.288,18.53462704582735,18.762570647686847,24.826300218334428,3.0343515203418896,101.47625154442028,-0.1321187713110432,-0.02615248564366419,6.10102189454267
2453518.949809,+14:21:10.4684,+52:32:47.167,18.534638300963415,18.762556809553608,24.826301254036235,3.0343712745281985,101.47477893315131,-0.13211524126868837,-0.02615908834059838,6.101428712867855
2453518.953003,+14:21:10.4018,+52:32:47.047,18.534649556849928,18.762542971418686,24.82630228991091,3.03439102700294,101.47330628978102,-0.1321117108596748,-0.0261656908806296,6.101835490629221
2453519.794537,+14:20:52.9153,+52:32:14.287,18.537641096817048,18.758896932196215,24.826581182464857,3.039534923128875,101.08419842945509,-0.13116873723728903,-0.027899744534694234,6.207584802153749
2453519.799282,+14:20:52.8170,+52:32:14.096,18.537658109711717,18.758876373624616,24.826582788396134,3.039563582085883,101.08199826806366,-0.13116334778118605,-0.027909490279652213,6.208172944745047
2453519.804028,+14:20:52.7188,+52:32:13.905,18.537675127804892,18.758855810715552,24.82658439503695,3.039592243169534,101.07979757447382,-0.13115795637432995,-0.027919237717665964,6.208761119340497
2453519.808785,+14:20:52.6203,+52:32:13.714,18.53769218695711,18.75883520014587,24.82658600577359,3.0396209667487835,101.07759171189262,-0.1311525516546822,-0.027929007383729432,6.209350564776974
2453519.81353,+14:20:52.5221,+52:32:13.523,18.53770920469051,18.75881464156302,24.82658761281835,3.0396496139526885,101.0753913451992,-0.13114715975306754,-0.02793875204375011,6.209938431235111
2453519.818287,+14:20:52.4236,+52:32:13.332,18.537726267078778,18.758794030983832,24.82658922429944,3.0396783296741603,101.07318534518483,-0.13114175339778567,-0.027948520985110508,6.210527692068391
2453519.823032,+14:20:52.3254,+52:32:13.141,18.537743288037888,18.758773472393496,24.826590832086488,3.0397069690357914,101.07098484164479,-0.13113635986514646,-0.027958264921113307,6.2111153743036684
2453519.827789,+14:20:52.2270,+52:32:12.949,18.537760353657823,18.758752861808798,24.82659244431145,3.0397356768911723,101.06877870467804,-0.13113095187520024,-0.02796803313547917,6.21170445036267
2453519.832523,+14:20:52.1290,+52:32:12.759,18.537777338374312,18.758732350869863,24.826594049111222,3.03976424203876,101.06658316594634,-0.13112556921944954,-0.027977753760807408,6.212290586489144
2453519.83728,+14:20:52.0305,+52:32:12.567,18.53779440722454,18.758711740275665,24.82659566207929,3.0397929420397976,101.06437689181294,-0.1311201595955849,-0.027987521250551598,6.212879478047332
2453519.846852,+14:20:51.8325,+52:32:12.181,18.53782875793882,18.75867026778212,24.82659890880961,3.039850680025893,101.05993723570734,-0.131109271910102,-0.02800717421707276,6.214064160784793
2453519.851609,+14:20:51.7340,+52:32:11.989,18.537845831661482,18.758649657176587,24.826600522898868,3.0398793681587604,101.0577307549182,-0.13110385982006967,-0.028016940610658222,6.214652773601101
2453519.856366,+14:20:51.6356,+52:32:11.797,18.537862907001205,18.758629046567293,24.82660213736022,3.0399080523494906,101.05552420555053,-0.13109844691126507,-0.028026706640144505,6.215241293851518
