Date,RA,DEC,Dobs,Dhelio,VMag,Phase,Elong.,dRAcosDEC,dDEC,RV
2450896.944641,+11:10:23.0886,-11:56:30.903,17.57930193912535,18.525898338280253,26.468912638279782,0.9938773124220407,161.19762187812063,-0.14820085443490086,0.06908724115877217,-3.5740799705425887
2450896.954606,+11:10:22.9437,-11:56:29.911,17.579281383923814,18.525850818456483,26.46890199020095,0.9941671108916866,161.19204058273053,-0.14819457699541713,0.0690920034746996,-3.56881452212051
2450896.964606,+11:10:22.7983,-11:56:28.916,17.579260786989753,18.525803131690886,26.46889131222408,0.9944581288471379,161.18643560267353,-0.14818827281010136,0.06909678025168083,-3.563530734795276
2450955.739873,+10:59:58.3287,-10:18:05.619,17.896888161742517,18.24489723293533,26.513482349227388,3.0144922653856425,108.59272931428168,-0.05402625202762281,0.05817021223413377,18.66131097000632
2450955.759954,+10:59:58.2229,-10:18:03.937,17.89710461652104,18.244801044336384,26.51352342665436,3.014858248368181,108.57362700074884,-0.053982944039405095,0.05815519945565554,18.66472789644873
2450955.780035,+10:59:58.1172,-10:18:02.256,17.897321110908997,18.24470485558958,26.513564512979684,3.015223892621443,108.554524936889,-0.053939633207526205,0.05814018052290734,18.66814132394068
2452585.703322,+09:46:16.3182,-02:57:34.778,10.147900702672814,9.942677362149773,22.731278824319507,5.532817816538383,75.29705401020075,-0.030312246551783537,-0.0540137208609183,-38.138218020190884
2452585.704375,+09:46:16.3151,-02:57:34.860,10.147877507765907,9.942671770140969,22.731267676412884,5.532845452432102,75.29807606022105,-0.03031656868957554,-0.05401276442908254,-38.13835851371105
2452585.706111,+09:46:16.3101,-02:57:34.995,10.147839267941164,9.94266255103139,22.731249297595845,5.532891009919236,75.29976103993441,-0.030323694354056383,-0.05401118755882409,-38.138590111981436
2452586.681296,+09:46:13.2785,-02:58:50.207,10.12632245562143,9.937483834055156,22.72089970229825,5.557759484862558,76.24733906217705,-0.03434433015256303,-0.05311064306369815,-38.26427412467803
2452586.682419,+09:46:13.2747,-02:58:50.293,10.126297637030683,9.937477870422422,22.720887755033836,5.557787287433885,76.2484314783794,-0.0343489804384759,-0.053109589166206055,-38.26441378674128
2452586.683275,+09:46:13.2719,-02:58:50.359,10.126278719154994,9.93747332468091,22.720878648262477,5.557808478473777,76.24926416762295,-0.03435252512045518,-0.05310878581361353,-38.2645202354474
2452586.780428,+09:46:12.9491,-02:58:57.782,10.12413126544775,9.936957399455942,22.7198448139592,5.560206301949872,76.34378192122608,-0.034755006788848214,-0.053017462898642696,-38.27655782246135
2452586.781412,+09:46:12.9458,-02:58:57.857,10.124109511823796,9.93695217398734,22.719834340410017,5.560230514044885,76.34473933643243,-0.03475908501480027,-0.053016536476111646,-38.276679297597276
2452586.782315,+09:46:12.9428,-02:58:57.926,10.124089548831895,9.936947378663678,22.719824728967648,5.560252731768427,76.34561794197138,-0.03476282756429603,-0.053015686287941705,-38.276790765401046
2452587.782188,+09:46:09.4009,-03:00:13.569,10.101950165561988,9.931637671018764,22.709156552967425,5.584084889263799,77.31957222317351,-0.03892473158927358,-0.05205915269285866,-38.39560794859281
2452587.783218,+09:46:09.3971,-03:00:13.646,10.101927324181451,9.931632201380726,22.709145537291008,5.584108644233318,77.32057664567411,-0.03892903706474283,-0.05205815184042131,-38.39572560804196
2452587.784097,+09:46:09.3938,-03:00:13.712,10.101907831336222,9.931627533602317,22.709136136492248,5.584128915379048,77.32143381971021,-0.03893271137839411,-0.052057297689816893,-38.395826010693334
2452588.767674,+09:46:05.5168,-03:01:26.755,10.080064768032738,9.926404469014997,22.69859306278024,5.60605945604092,78.28163595407955,-0.04306086714053625,-0.05108713239883383,-38.50374304413822
2452588.76875,+09:46:05.5123,-03:01:26.834,10.080040839353321,9.926398755217463,22.698581503283066,5.606082621263288,78.28268752586622,-0.043065401302085526,-0.0510860553974449,-38.503856263278806
2452588.769687,+09:46:05.5085,-03:01:26.903,10.080020001762804,9.926393779537786,22.69857143701557,5.606102792488224,78.28360325590693,-0.043069349765110954,-0.051085117497092124,-38.503954847986854
2452589.778634,+09:46:01.1234,-03:02:40.378,10.057552360734661,9.921036103455606,22.687708172690485,5.6270229256304045,79.27074065661535,-0.04733810299335403,-0.05006025475591958,-38.605472737237314
2452589.78037,+09:46:01.1155,-03:02:40.503,10.057513652584694,9.921026885105967,22.687689440446054,5.627057538756897,79.27244100997956,-0.04734547707015746,-0.05005846572685196,-38.60563943775068
2452591.773947,+09:45:51.2241,-03:05:01.194,10.012958830035018,9.910440995603734,22.66608920587303,5.663641487786159,81.2293174222605,-0.0558785969466159,-0.047946334573032844,-38.77905983139289
2452591.774884,+09:45:51.2190,-03:05:01.259,10.012937843526142,9.910436020242619,22.666079013184824,5.66365718606956,81.2302391549709,-0.05588263770532828,-0.04794531487798052,-38.77913288875892
2452591.775914,+09:45:51.2135,-03:05:01.330,10.012914773998629,9.910430551062307,22.666067808799788,5.663674440821314,81.23125237451768,-0.0558870795535181,-0.04794419394604399,-38.779213188130086
2455332.666954,+21:29:53.3338,+01:41:10.778,11.570578731630585,11.608936076426158,23.637512917261223,4.9962836913433115,89.67401114600005,-0.07505464952664821,0.03149337987260953,-19.98227597933202
