Date,RA,DEC,Dobs,Dhelio,VMag,Phase,Elong.,dRAcosDEC,dDEC,RV
2455201.976561,+09:07:24.5884,+20:55:17.856,5.323587160117265,6.205362495552921,18.595879471918217,4.339047349073275,151.48059482721447,-0.13193126213738104,0.17226892921247192,-15.352229824987296
2455201.986129,+09:07:24.4587,+20:55:20.230,5.3235023361247364,6.2053499935740035,18.59580589767054,4.337627345877025,151.4908311872591,-0.13197328011180592,0.17228005023096507,-15.347722823993767
2455204.152833,+09:06:54.0176,+21:04:21.525,5.304940856279232,6.202536373067241,18.579652062784245,4.012504655299611,153.80906180433828,-0.1412221651164738,0.1746413731683749,-14.313340906064793
2455204.152833,+09:06:54.0176,+21:04:21.525,5.304940856279232,6.202536373067241,18.579652062784245,4.012504655299611,153.80906180433828,-0.1412221651164738,0.1746413731683749,-14.313340906064793
2455204.161855,+09:06:53.8865,+21:04:23.793,5.304866285690118,6.202524730216763,18.579586938270452,4.011136676080175,153.81871351129203,-0.1412595246493312,0.17465053416664247,-14.308977391194334
2455204.161855,+09:06:53.8865,+21:04:23.793,5.304866285690118,6.202524730216763,18.579586938270452,4.011136676080175,153.81871351129203,-0.1412595246493312,0.17465053416664247,-14.308977391194334
2455219.887242,+09:02:21.0189,+22:12:08.341,5.211187435147182,6.183154180208259,18.495417320792477,1.5674432904921056,170.1057324967459,-0.18828422451700577,0.18105308148958318,-6.176642933156342
2455219.895855,+09:02:20.8508,+22:12:10.586,5.211156721273592,6.183144078362281,18.49538817643396,1.5661969842797152,170.11370105511148,-0.18829891986609681,0.18105115467663405,-6.172008943615783
2455222.84074,+09:01:22.6198,+22:24:56.484,5.202008518483964,6.179722880182716,18.48655559174948,1.173507622625462,172.61460689444945,-0.19257573196252217,0.18005431252018964,-4.584578093817931
2455222.849306,+09:01:22.4485,+22:24:58.705,5.201985848606109,6.1797130240009235,18.486533202217572,1.172499047454322,172.62100750020073,-0.19258600922666438,0.18005044709871645,-4.579955272221869
2455290.863267,+08:47:55.4347,+25:44:13.459,5.66044404449863,6.119160666371698,18.831964297476873,8.65986116697779,112.88741266706681,0.054775988634035135,0.042183824232339184,23.63495991211975
2455290.865412,+08:47:55.4472,+25:44:13.589,5.660473325039368,6.119159322349985,18.8319862858084,8.660000911274256,112.88535425168854,0.05478932273171464,0.04217863281343238,23.63536724193159
2455290.871984,+08:47:55.4856,+25:44:13.988,5.660563039920675,6.119155204668149,18.832053656940616,8.660428995139629,112.87904762611088,0.05483017685656755,0.042162727301606806,23.636615034777783
2455290.87412,+08:47:55.4980,+25:44:14.118,5.6605921996426085,6.11915386643178,18.832075554157335,8.660568104773489,112.87699790582256,0.05484345513290687,0.042157557870567304,23.637020517508123
2455308.227353,+08:51:16.4530,+25:53:20.190,5.910131476037359,6.109465059558011,19.01598734943538,9.402866662932757,96.69958055368642,0.16147346499745804,0.0024168772386406823,25.76655304937737
2455308.227353,+08:51:16.4530,+25:53:20.190,5.910131476037359,6.109465059558011,19.01598734943538,9.402866662932757,96.69958055368642,0.16147346499745804,0.0024168772386406823,25.76655304937737
2455308.227358,+08:51:16.4531,+25:53:20.190,5.910131550442432,6.109465057108072,19.01598740323972,9.402866767273434,96.6995760306405,0.16147349458295573,0.002416866628454431,25.766553327552316
2455308.227358,+08:51:16.4531,+25:53:20.190,5.910131550442432,6.109465057108072,19.01598740323972,9.402866767273434,96.6995760306405,0.16147349458295573,0.002416866628454431,25.766553327552316
2455308.22748,+08:51:16.4552,+25:53:20.190,5.910133365997205,6.109464997327344,19.015988716116784,9.402869313266242,96.69946566404609,0.16147421649686233,0.0024166077300108828,25.76656011523023
2455308.22748,+08:51:16.4552,+25:53:20.190,5.910133365997205,6.109464997327344,19.015988716116784,9.402869313266242,96.69946566404609,0.16147421649686233,0.0024166077300108828,25.76656011523023
2455308.227486,+08:51:16.4553,+25:53:20.190,5.910133455287467,6.109464994387287,19.015988780684992,9.402869438479067,96.69946023614115,0.16147425200107482,0.0024165949972106324,25.766560449050314
2455308.227486,+08:51:16.4553,+25:53:20.190,5.910133455287467,6.109464994387287,19.015988780684992,9.402869438479067,96.69946023614115,0.16147425200107482,0.0024165949972106324,25.766560449050314
2455308.359657,+08:51:18.7379,+25:53:20.623,5.912100650173498,6.109400298792342,19.017411099741523,9.405606361835114,96.57992018417488,0.16225595951890795,0.0021363105024817196,25.773851808213976
2455308.359657,+08:51:18.7379,+25:53:20.623,5.912100650173498,6.109400298792342,19.017411099741523,9.405606361835114,96.57992018417488,0.16225595951890795,0.0021363105024817196,25.773851808213976
2455308.359663,+08:51:18.7380,+25:53:20.623,5.912100739489039,6.109400295858543,19.017411164308683,9.40560648511392,96.57991475877968,0.16225599498757518,0.0021362977876415823,25.773852136396485
2455308.359663,+08:51:18.7380,+25:53:20.623,5.912100739489039,6.109400295858543,19.017411164308683,9.40560648511392,96.57991475877968,0.16225599498757518,0.0021362977876415823,25.773852136396485
2455308.359784,+08:51:18.7401,+25:53:20.623,5.91210254067561,6.109400236694021,19.017412466405503,9.405608971202716,96.57980534730163,0.1622567102678743,0.0021360413733484416,25.773858754651187
2455308.359784,+08:51:18.7401,+25:53:20.623,5.91210254067561,6.109400236694021,19.017412466405503,9.405608971202716,96.57980534730163,0.1622567102678743,0.0021360413733484416,25.773858754651187
2455308.35979,+08:51:18.7402,+25:53:20.623,5.912102629991176,6.109400233760228,19.01741253097266,9.405609094479658,96.57979992190887,0.16225674573650717,0.0021360286585255803,25.773859082828288
