Date,RA,DEC,Dobs,Dhelio,VMag,Phase,Elong.,dRAcosDEC,dDEC,RV
2453880.895088,+16:20:58.0988,-23:04:39.765,13.959043878545108,14.96994412079835,26.284657620212037,0.2511680005293669,176.28524315562942,-0.1729930439639719,0.051797659043911363,-11.710198267289877
2453880.931964,+16:20:57.4331,-23:04:37.014,13.958794681498292,14.969738506003653,26.284550263450974,0.2488348376498422,176.31987311610163,-0.17300432648814104,0.05180681942691607,-11.690388425248594
2453880.983075,+16:20:56.5103,-23:04:33.200,13.958449986236293,14.969453516885508,26.284401678253126,0.24560843586972045,176.36775663656192,-0.17301982054180573,0.0518194891739927,-11.662929770947603
2453881.964617,+16:20:38.7763,-23:03:19.787,13.9519877353789,14.963980055079944,26.2815964615414,0.18595267749120192,177.25225877382763,-0.17328488463400626,0.052056733787694744,-11.135284581504385
2454260.842,+16:14:50.9428,-18:42:35.327,11.78333223465319,12.774084424972395,25.20433013979221,1.0321357313670503,166.8984251269282,-0.201592100571907,0.06638771553466073,-4.042711278803074
2454260.890054,+16:14:49.9611,-18:42:30.733,11.783220382881353,12.773796054794724,25.20423989401846,1.035972611274994,166.8492377576715,-0.2015597834613477,0.06638012136367077,-4.0173812279863945
2454260.936905,+16:14:49.0040,-18:42:26.255,11.78311200803493,12.773514900963576,25.204152155015123,1.0397132845423553,166.80127689114522,-0.20152811355573355,0.06637268031274272,-3.992689145570677
2454261.881973,+16:14:29.7334,-18:40:56.034,11.78106841395794,12.767842935514674,25.20243443761403,1.1151249419038554,165.8328904628233,-0.20085499852070068,0.06621474920171085,-3.495456639322466
2454968.732538,+16:20:35.1572,-04:07:32.309,7.17371612326314,8.138190984276402,22.07008125628478,2.2817072513161394,161.31442018500073,-0.33063827306215027,0.16115626915655692,-16.366283362715933
2454968.735208,+16:20:35.0723,-04:07:31.689,7.173690885667716,8.13817170823606,22.070060834163666,2.2815865366605546,161.3155017047472,-0.3306434115228219,0.16115350756702837,-16.364819383012087
2454998.962008,+16:04:10.2286,-02:26:30.033,7.03199930740957,7.918883033465156,21.924107834061846,3.8048179410571534,148.8514160410141,-0.32640073056041735,0.11223236372056256,-0.1981249637917641
2454998.974055,+16:04:09.8508,-02:26:28.086,7.031997949338241,7.9187952059176085,21.92408291160136,3.8060459447926043,148.84067772405717,-0.32637500857290147,0.11220746674444748,-0.19223721909265554
2455255.789348,+16:50:24.4325,+04:10:22.539,5.895898121946399,5.961561464586713,20.54229983510239,9.562855523536365,89.00628608896811,0.06381792956989812,0.31818369955382747,-40.82325483048172
2455255.789348,+16:50:24.4325,+04:10:22.539,5.895898121946399,5.961561464586713,20.54229983510239,9.562855523536365,89.00628608896811,0.06381792956989812,0.31818369955382747,-40.82325483048172
2455255.789354,+16:50:24.4325,+04:10:22.541,5.895897980485329,5.961561416748542,20.542299713476694,9.562855630563455,89.00629143807376,0.06381788965529274,0.3181837209597036,-40.82325465310725
2455255.789354,+16:50:24.4325,+04:10:22.541,5.895897980485329,5.961561416748542,20.542299713476694,9.562855630563455,89.00629143807376,0.06381788965529274,0.3181837209597036,-40.82325465310725
2455255.921652,+16:50:25.2396,+04:11:23.207,5.892778743555109,5.96050650187689,20.53961717952096,9.565196111381503,89.12424950276261,0.06293697806962381,0.3186556689519568,-40.81927475870084
2455255.921652,+16:50:25.2396,+04:11:23.207,5.892778743555109,5.96050650187689,20.53961717952096,9.565196111381503,89.12424950276261,0.06293697806962381,0.3186556689519568,-40.81927475870084
2455255.921658,+16:50:25.2397,+04:11:23.210,5.89277860209685,5.960506454032736,20.539617057836907,9.565196216638995,89.12425485262837,0.0629369380841813,0.3186556903524443,-40.819274575092365
2455255.921658,+16:50:25.2397,+04:11:23.210,5.89277860209685,5.960506454032736,20.539617057836907,9.565196216638995,89.12425485262837,0.0629369380841813,0.3186556903524443,-40.819274575092365
2455256.053956,+16:50:26.0356,+04:12:23.965,5.889659674544062,5.959451489250517,20.53693344888848,9.56749747858155,89.24222048046109,0.06205452937024963,0.3191274816362797,-40.81515749844839
2455256.053956,+16:50:26.0356,+04:12:23.965,5.889659674544062,5.959451489250517,20.53693344888848,9.56749747858155,89.24222048046109,0.06205452937024963,0.3191274816362797,-40.81515749844839
2455256.053962,+16:50:26.0356,+04:12:23.968,5.889659533100073,5.959451441404103,20.536933327155833,9.567497582059588,89.24222583066795,0.06205448931674893,0.31912750302960174,-40.81515730861681
2455256.053962,+16:50:26.0356,+04:12:23.968,5.889659533100073,5.959451441404103,20.536933327155833,9.567497582059588,89.24222583066795,0.06205448931674893,0.31912750302960174,-40.81515730861681
2455256.120172,+16:50:26.4297,+04:12:54.407,5.8880987506953755,5.9589234538515825,20.535589883822666,9.568634537373862,89.30126584692218,0.06161231379688286,0.31936355654391535,-40.81304534172103
2455256.120172,+16:50:26.4297,+04:12:54.407,5.8880987506953755,5.9589234538515825,20.535589883822666,9.568634537373862,89.30126584692218,0.06161231379688286,0.31936355654391535,-40.81304534172103
2455256.120177,+16:50:26.4298,+04:12:54.409,5.888098632836929,5.958923413980441,20.535589782363296,9.568634622859015,89.30127030536114,0.06161228039203909,0.31936357436783136,-40.81304518093889
2455256.120177,+16:50:26.4298,+04:12:54.409,5.888098632836929,5.958923413980441,20.535589782363296,9.568634622859015,89.30127030536114,0.06161228039203909,0.31936357436783136,-40.81304518093889
2455256.18626,+16:50:26.8203,+04:13:24.813,5.886540925421328,5.958396426714937,20.53424864999967,9.569759588897178,89.36019892920089,0.06117057650706595,0.3195991349498895,-40.810902973349805
2455256.18626,+16:50:26.8203,+04:13:24.813,5.886540925421328,5.958396426714937,20.53424864999967,9.569759588897178,89.36019892920089,0.06117057650706595,0.3195991349498895,-40.810902973349805
