Image,MJD,Filter,Exptime,Object_RA,Object_Dec,Image_target,Telescope/Instrument,MetaData,Datalink
980324104017a,50896.4446412037,none,20,167.595812153743,-11.9417106111755,980324104017a,NEAT-GEODSS-Maui,https://sbnarchive.psi.edu/pds3/neat/geodss/data/g19980324/obsdata/980324104017a.fit.fz,
980324105438a,50896.4546064815,none,20,167.595208423996,-11.9414351819696,980324105438a,NEAT-GEODSS-Maui,https://sbnarchive.psi.edu/pds3/neat/geodss/data/g19980324/obsdata/980324105438a.fit.fz,
980324110902a,50896.4646064815,none,20,167.594602590662,-11.9411587930807,980324110902a,NEAT-GEODSS-Maui,https://sbnarchive.psi.edu/pds3/neat/geodss/data/g19980324/obsdata/980324110902a.fit.fz,
980522054525a,50955.2398726852,none,20,164.992709430459,-10.3014085085517,980522054525a,NEAT-GEODSS-Maui,https://sbnarchive.psi.edu/pds3/neat/geodss/data/g19980522/obsdata/980522054525a.fit.fz,
980522061420a,50955.2599537037,none,20,164.992273505016,-10.3009427404836,980522061420a,NEAT-GEODSS-Maui,https://sbnarchive.psi.edu/pds3/neat/geodss/data/g19980522/obsdata/980522061420a.fit.fz,
980522064315a,50955.2800347222,none,20,164.991837579572,-10.3004769724156,980522064315a,NEAT-GEODSS-Maui,https://sbnarchive.psi.edu/pds3/neat/geodss/data/g19980522/obsdata/980522064315a.fit.fz,
200211060032723101,52585.2033217592,U,120,146.56754959105,-2.95948252893398,0942-029,INT/WFC,http://casu.ast.cam.ac.uk/casuadc/ingarch/displayResults?objname=&amp;coordinates=&amp;radius=&amp;nightobs=20021106&amp;telescope=&amp;instrument=&amp;waveband=&amp;pattref=&amp;runno=0327231,
200211060032723201,52585.204375,V,20,146.56753625,-2.95950517361114,0942-029,INT/WFC,http://casu.ast.cam.ac.uk/casuadc/ingarch/displayResults?objname=&amp;coordinates=&amp;radius=&amp;nightobs=20021106&amp;telescope=&amp;instrument=&amp;waveband=&amp;pattref=&amp;runno=0327232,
200211060032723301,52585.2061111111,i,10,146.567514259259,-2.95954249999983,0942-029,INT/WFC,http://casu.ast.cam.ac.uk/casuadc/ingarch/displayResults?objname=&amp;coordinates=&amp;radius=&amp;nightobs=20021106&amp;telescope=&amp;instrument=&amp;waveband=&amp;pattref=&amp;runno=0327233,
200211070032733601,52586.1812962963,U,60,146.554867307098,-2.98043847736636,0942-029,INT/WFC,http://casu.ast.cam.ac.uk/casuadc/ingarch/displayResults?objname=&amp;coordinates=&amp;radius=&amp;nightobs=20021107&amp;telescope=&amp;instrument=&amp;waveband=&amp;pattref=&amp;runno=0327336,
200211070032733701,52586.1824189814,V,20,146.554851262057,-2.98046217849621,0942-029,INT/WFC,http://casu.ast.cam.ac.uk/casuadc/ingarch/displayResults?objname=&amp;coordinates=&amp;radius=&amp;nightobs=20021107&amp;telescope=&amp;instrument=&amp;waveband=&amp;pattref=&amp;runno=0327337,
200211070032733801,52586.183275463,i,10,146.554839021508,-2.98048025977447,0942-029,INT/WFC,http://casu.ast.cam.ac.uk/casuadc/ingarch/displayResults?objname=&amp;coordinates=&amp;radius=&amp;nightobs=20021107&amp;telescope=&amp;instrument=&amp;waveband=&amp;pattref=&amp;runno=0327338,
200211070032734401,52586.2804282407,U,60,146.553450546393,-2.98253126285925,0942-029,INT/WFC,http://casu.ast.cam.ac.uk/casuadc/ingarch/displayResults?objname=&amp;coordinates=&amp;radius=&amp;nightobs=20021107&amp;telescope=&amp;instrument=&amp;waveband=&amp;pattref=&amp;runno=0327344,
200211070032734501,52586.281412037,V,20,146.553436486304,-2.98255203189227,0942-029,INT/WFC,http://casu.ast.cam.ac.uk/casuadc/ingarch/displayResults?objname=&amp;coordinates=&amp;radius=&amp;nightobs=20021107&amp;telescope=&amp;instrument=&amp;waveband=&amp;pattref=&amp;runno=0327345,
200211070032734601,52586.2823148148,i,10,146.553423584105,-2.9825710905347,0942-029,INT/WFC,http://casu.ast.cam.ac.uk/casuadc/ingarch/displayResults?objname=&amp;coordinates=&amp;radius=&amp;nightobs=20021107&amp;telescope=&amp;instrument=&amp;waveband=&amp;pattref=&amp;runno=0327346,
200211080032743901,52587.2821875,U,60,146.538663424479,-3.00357761284724,0942-029,INT/WFC,http://casu.ast.cam.ac.uk/casuadc/ingarch/displayResults?objname=&amp;coordinates=&amp;radius=&amp;nightobs=20021108&amp;telescope=&amp;instrument=&amp;waveband=&amp;pattref=&amp;runno=0327439,
200211080032744001,52587.2832175925,V,20,146.53864698592,-3.00359898726659,0942-029,INT/WFC,http://casu.ast.cam.ac.uk/casuadc/ingarch/displayResults?objname=&amp;coordinates=&amp;radius=&amp;nightobs=20021108&amp;telescope=&amp;instrument=&amp;waveband=&amp;pattref=&amp;runno=0327440,
200211080032744101,52587.2840972223,i,10,146.538632948494,-3.00361723958491,0942-029,INT/WFC,http://casu.ast.cam.ac.uk/casuadc/ingarch/displayResults?objname=&amp;coordinates=&amp;radius=&amp;nightobs=20021108&amp;telescope=&amp;instrument=&amp;waveband=&amp;pattref=&amp;runno=0327441,
200211090032752401,52588.2676736111,U,60,146.522490585937,-3.02391491898131,0942-029,INT/WFC,http://casu.ast.cam.ac.uk/casuadc/ingarch/displayResults?objname=&amp;coordinates=&amp;radius=&amp;nightobs=20021109&amp;telescope=&amp;instrument=&amp;waveband=&amp;pattref=&amp;runno=0327524,
200211090032752501,52588.26875,V,20,146.522471614583,-3.02393680555561,0942-029,INT/WFC,http://casu.ast.cam.ac.uk/casuadc/ingarch/displayResults?objname=&amp;coordinates=&amp;radius=&amp;nightobs=20021109&amp;telescope=&amp;instrument=&amp;waveband=&amp;pattref=&amp;runno=0327525,
200211090032752601,52588.2696875,i,10,146.522455091146,-3.02395586805548,0942-029,INT/WFC,http://casu.ast.cam.ac.uk/casuadc/ingarch/displayResults?objname=&amp;coordinates=&amp;radius=&amp;nightobs=20021109&amp;telescope=&amp;instrument=&amp;waveband=&amp;pattref=&amp;runno=0327526,
