Image,MJD,Filter,Exptime,Object_RA,Object_Dec,Image_target,Telescope/Instrument,MetaData,Datalink
970902104143a,50693.4456365741,none,20,317.04666938898,-20.0683576295675,970902104143a,NEAT-GEODSS-Maui,https://sbnarchive.psi.edu/pds3/neat/geodss/data/g19970902/obsdata/970902104143a.fit.fz,
970902105617a,50693.4557523148,none,20,317.044610414258,-20.0692447238287,970902105617a,NEAT-GEODSS-Maui,https://sbnarchive.psi.edu/pds3/neat/geodss/data/g19970902/obsdata/970902105617a.fit.fz,
970902111026a,50693.4655787037,none,20,317.042610334685,-20.0701064435437,970902111026a,NEAT-GEODSS-Maui,https://sbnarchive.psi.edu/pds3/neat/geodss/data/g19970902/obsdata/970902111026a.fit.fz,
970930074442a,50721.3227083333,none,20,313.130075416669,-21.7782255150451,970930074442a,NEAT-GEODSS-Maui,https://sbnarchive.psi.edu/pds3/neat/geodss/data/g19970930/obsdata/970930074442a.fit.fz,
970930075922a,50721.3328935185,none,20,313.129443935186,-21.7785596457041,970930075922a,NEAT-GEODSS-Maui,https://sbnarchive.psi.edu/pds3/neat/geodss/data/g19970930/obsdata/970930075922a.fit.fz,
970930081335a,50721.3427662037,none,20,313.128831828704,-21.7788835246269,970930081335a,NEAT-GEODSS-Maui,https://sbnarchive.psi.edu/pds3/neat/geodss/data/g19970930/obsdata/970930081335a.fit.fz,
rings.v3.skycell.1451.047.wrp.y.55194_51611,55194.5166800111,y,30,156.913180933779,5.74984276317783,1451.047,Pan-STARRS1,,
rings.v3.skycell.1451.047.wrp.y.55194_52396,55194.5245324111,y,30,156.915855330348,5.75130527267885,1451.047,Pan-STARRS1,,
rings.v3.skycell.1716.011.wrp.i.55231_57096,55231.5717058223,i,60,160.635660325158,16.4394713284642,1716.011,Pan-STARRS1,,
rings.v3.skycell.1716.042.wrp.g.55235_53196,55235.5327013223,g,60,160.147541324719,17.7034808536731,1716.042,Pan-STARRS1,,
rings.v3.skycell.1716.042.wrp.g.55235_54163,55235.5423754223,g,60,160.146228468732,17.7064951419986,1716.042,Pan-STARRS1,,
rings.v3.skycell.1716.042.wrp.z.55236_39884,55236.3994602074,z,38,160.027734534055,17.9717065208888,1716.042,Pan-STARRS1,,
rings.v3.skycell.1716.042.wrp.z.55236_40815,55236.4087682074,z,38,160.026420554722,17.9745638183334,1716.042,Pan-STARRS1,,
rings.v3.skycell.1716.084.wrp.g.55241_51231,55241.5130208259,g,52,159.25251920692,19.4728043237414,1716.084,Pan-STARRS1,,
rings.v3.skycell.1716.084.wrp.g.55241_52269,55241.5233861259,g,52,159.250859463258,19.4756890443155,1716.084,Pan-STARRS1,,
rings.v3.skycell.1716.084.wrp.g.55241_52343,55241.5241292259,g,52,159.25074047437,19.4758958531752,1716.084,Pan-STARRS1,,
rings.v3.skycell.1716.094.wrp.g.55242_36343,55242.3641214259,g,52,159.115447793589,19.7072226439165,1716.094,Pan-STARRS1,,
rings.v3.skycell.1716.094.wrp.g.55242_37267,55242.373376826,g,52,159.113945719281,19.7097362563276,1716.094,Pan-STARRS1,,
