Image,MJD,Filter,Exptime,Object_RA,Object_Dec,Image_target,Telescope/Instrument,MetaData,Datalink
U5FZ0701R_C0M,51557.4372068634,F675W,80,49.3363763388366,21.5527620620971,WISEMAN,HST/WFPC2,https://www.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/HST/product/u5fz0701r_c0m.fits,
U5FZ0702R_C0M,51557.439290162,F675W,80,49.3373847421654,21.5521704631628,WISEMAN,HST/WFPC2,https://www.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/HST/product/u5fz0702r_c0m.fits,
U5FZ0703R_C0M,51557.4420679398,F555W,80,49.338729302362,21.5513816514277,WISEMAN,HST/WFPC2,https://www.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/HST/product/u5fz0703r_c0m.fits,
U5FZ0704R_C0M,51557.4441513079,F555W,80,49.3397377393281,21.5507900327594,WISEMAN,HST/WFPC2,https://www.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/HST/product/u5fz0704r_c0m.fits,
U5FZ0705R_C0M,51557.4469290509,F814W,80,49.3410822826796,21.5500012309068,WISEMAN,HST/WFPC2,https://www.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/HST/product/u5fz0705r_c0m.fits,
U5FZ0706R_C0M,51557.449012419,F814W,80,49.3420907196458,21.5494096122385,WISEMAN,HST/WFPC2,https://www.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/HST/product/u5fz0706r_c0m.fits,
U5FZ0707R_C0M,51557.4563055208,F439W,350,49.3456208847964,21.5473385739133,WISEMAN,HST/WFPC2,https://www.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/HST/product/u5fz0707r_c0m.fits,
U5FZ0708R_C0M,51557.4625555208,F439W,350,49.3486461452123,21.5455637475249,WISEMAN,HST/WFPC2,https://www.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/HST/product/u5fz0708r_c0m.fits,
793243p,53502.5681828704,G.MP9401,240,321.989926233606,-2.66510342463718,CDE2143I1,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/793243p.fits.fz,
793611p,53505.589050926,R.MP9601,480,322.254116683069,-2.3486420492465,CDE2143I1,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/793611p.fits.fz,
200507040045870401,53556.0060185185,r,90,321.597023263891,1.98141251285903,114P r,INT/WFC,http://casu.ast.cam.ac.uk/casuadc/ingarch/displayResults?objname=&amp;coordinates=&amp;radius=&amp;nightobs=20050704&amp;telescope=&amp;instrument=&amp;waveband=&amp;pattref=&amp;runno=0458704,
200507040045870501,53556.0075694444,r,90,321.596835989588,1.98149733988966,114P r,INT/WFC,http://casu.ast.cam.ac.uk/casuadc/ingarch/displayResults?objname=&amp;coordinates=&amp;radius=&amp;nightobs=20050704&amp;telescope=&amp;instrument=&amp;waveband=&amp;pattref=&amp;runno=0458705,
