Image,MJD,Filter,Exptime,Object_RA,Object_Dec,Image_target,Telescope/Instrument,MetaData,Datalink
960522120621a,50225.5044097222,none,20,235.538509914645,-12.7456502826012,960522120621a,NEAT-GEODSS-Maui,https://sbnarchive.psi.edu/pds3/neat/geodss/data/g19960522/obsdata/960522120621a.fit.fz,
960522123520a,50225.524537037,none,20,235.535607388122,-12.7448781764416,960522123520a,NEAT-GEODSS-Maui,https://sbnarchive.psi.edu/pds3/neat/geodss/data/g19960522/obsdata/960522123520a.fit.fz,
960522124835a,50225.5337384259,none,20,235.534280471166,-12.7445252009399,960522124835a,NEAT-GEODSS-Maui,https://sbnarchive.psi.edu/pds3/neat/geodss/data/g19960522/obsdata/960522124835a.fit.fz,
960522130239a,50225.5435069444,none,20,235.532871769393,-12.7441504697162,960522130239a,NEAT-GEODSS-Maui,https://sbnarchive.psi.edu/pds3/neat/geodss/data/g19960522/obsdata/960522130239a.fit.fz,
960522131830a,50225.5545138889,none,20,235.531284476272,-12.7437282310953,960522131830a,NEAT-GEODSS-Maui,https://sbnarchive.psi.edu/pds3/neat/geodss/data/g19960522/obsdata/960522131830a.fit.fz,
960522134618a,50225.5738194444,none,20,235.528500454289,-12.7429876485357,960522134618a,NEAT-GEODSS-Maui,https://sbnarchive.psi.edu/pds3/neat/geodss/data/g19960522/obsdata/960522134618a.fit.fz,
970802082402a,50662.3500231482,none,20,250.753150867088,-12.9782114943425,970802082402a,NEAT-GEODSS-Maui,https://sbnarchive.psi.edu/pds3/neat/geodss/data/g19970802/obsdata/970802082402a.fit.fz,
970802084749a,50662.3665393519,none,20,250.752283078219,-12.9784849292703,970802084749a,NEAT-GEODSS-Maui,https://sbnarchive.psi.edu/pds3/neat/geodss/data/g19970802/obsdata/970802084749a.fit.fz,
970802091934a,50662.388587963,none,20,250.751124607444,-12.9788499562764,970802091934a,NEAT-GEODSS-Maui,https://sbnarchive.psi.edu/pds3/neat/geodss/data/g19970802/obsdata/970802091934a.fit.fz,
ONTT.1998-06-21T04:06:41.250,50985.1817274306,R,1800,305.492324240447,-6.73485064018989,FAYE-21JUNE-4UT,ESO-NTT/EMMI,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ONTT.1998-06-21T04:06:41.250&amp;eso_download=file,
ONTT.1998-06-21T04:43:15.620,50985.2019081597,R,898,305.490134631339,-6.73437134787373,FAYE-21JUNE-4UT,ESO-NTT/EMMI,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ONTT.1998-06-21T04:43:15.620&amp;eso_download=file,
200104010025392701,52001.105943287,V,749,188.517526573115,-5.58669192162053,F789-N02 V,INT/WFC,http://casu.ast.cam.ac.uk/casuadc/ingarch/displayResults?objname=&amp;coordinates=&amp;radius=&amp;nightobs=20010401&amp;telescope=&amp;instrument=&amp;waveband=&amp;pattref=&amp;runno=0253927,
200104010025392801,52001.1157349537,B,749,188.516046399499,-5.58591892393271,F789-N02 B,INT/WFC,http://casu.ast.cam.ac.uk/casuadc/ingarch/displayResults?objname=&amp;coordinates=&amp;radius=&amp;nightobs=20010401&amp;telescope=&amp;instrument=&amp;waveband=&amp;pattref=&amp;runno=0253928,
EMMI.2006-10-23T02:23:56.589,54031.1000183622,R,10,32.2637083486352,8.3005624454005,4P_23_0200UT,ESO-NTT/EMMI,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?EMMI.2006-10-23T02:23:56.589&amp;eso_download=file,
EMMI.2006-10-23T02:24:34.203,54031.1004537153,R,10,32.2637087114294,8.30046236256083,4P_23_0200UT,ESO-NTT/EMMI,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?EMMI.2006-10-23T02:24:34.203&amp;eso_download=file,
EMMI.2006-10-23T02:25:11.316,54031.1008832581,R,10,32.2637090693817,8.30036361544364,4P_23_0200UT,ESO-NTT/EMMI,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?EMMI.2006-10-23T02:25:11.316&amp;eso_download=file,
EMMI.2006-10-23T02:25:48.080,54031.1013087731,R,10,32.2637094239776,8.30026579427357,4P_23_0200UT,ESO-NTT/EMMI,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?EMMI.2006-10-23T02:25:48.080&amp;eso_download=file,
EMMI.2006-10-23T02:26:46.357,54031.1019832754,V,10,32.2637099860628,8.30011073368797,4P_23_0200UT,ESO-NTT/EMMI,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?EMMI.2006-10-23T02:26:46.357&amp;eso_download=file,
EMMI.2006-10-23T02:27:23.671,54031.1024151504,V,10,32.2637103459587,8.30001145042413,4P_23_0200UT,ESO-NTT/EMMI,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?EMMI.2006-10-23T02:27:23.671&amp;eso_download=file,
EMMI.2006-10-23T02:28:01.364,54031.102851412,V,10,32.26371070951,8.29991115873089,4P_23_0200UT,ESO-NTT/EMMI,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?EMMI.2006-10-23T02:28:01.364&amp;eso_download=file,
EMMI.2006-10-23T02:28:38.399,54031.1032800579,V,10,32.2637110667149,8.29981261780106,4P_23_0200UT,ESO-NTT/EMMI,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?EMMI.2006-10-23T02:28:38.399&amp;eso_download=file,
EMMI.2006-10-23T02:29:36.725,54031.1039551273,I,10,32.2637116292727,8.29965742684653,4P_23_0200UT,ESO-NTT/EMMI,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?EMMI.2006-10-23T02:29:36.725&amp;eso_download=file,
EMMI.2006-10-23T02:30:16.139,54031.1044113079,I,10,32.2637120094232,8.29955255599569,4P_23_0200UT,ESO-NTT/EMMI,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?EMMI.2006-10-23T02:30:16.139&amp;eso_download=file,
EMMI.2006-10-23T02:30:53.043,54031.1048384375,I,10,32.2637123653646,8.29945436364523,4P_23_0200UT,ESO-NTT/EMMI,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?EMMI.2006-10-23T02:30:53.043&amp;eso_download=file,
EMMI.2006-10-23T02:31:30.527,54031.1052722801,I,10,32.2637127269001,8.29935462805183,4P_23_0200UT,ESO-NTT/EMMI,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?EMMI.2006-10-23T02:31:30.527&amp;eso_download=file,
