Image,MJD,Filter,Exptime,Object_RA,Object_Dec,Image_target,Telescope/Instrument,MetaData,Datalink
980507121231a,50940.5086921296,none,20,247.731443127416,-23.0807594277264,980507121231a,NEAT-GEODSS-Maui,https://sbnarchive.psi.edu/pds3/neat/geodss/data/g19980507/obsdata/980507121231a.fit.fz,
980507124144a,50940.5289814815,none,20,247.728246709103,-23.0807165946501,980507124144a,NEAT-GEODSS-Maui,https://sbnarchive.psi.edu/pds3/neat/geodss/data/g19980507/obsdata/980507124144a.fit.fz,
980507131327a,50940.5510069444,none,20,247.724776780968,-23.0806700964507,980507131327a,NEAT-GEODSS-Maui,https://sbnarchive.psi.edu/pds3/neat/geodss/data/g19980507/obsdata/980507131327a.fit.fz,
765954p,53296.4358564815,G.MP9401,60,48.2453350733001,9.49429946630701,32PCOMASSOLA,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/765954p.fits.fz,
765955p,53296.4371643518,G.MP9401,60,48.2451430343436,9.49433470614579,32PCOMASSOLA,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/765955p.fits.fz,
765956p,53296.4384490741,G.MP9401,60,48.2449543942864,9.49436932227434,32PCOMASSOLA,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/765956p.fits.fz,
765957p,53296.4397569444,G.MP9401,60,48.244762355331,9.49440456211292,32PCOMASSOLA,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/765957p.fits.fz,
765958p,53296.4410532407,G.MP9401,60,48.2445720158241,9.49443949009659,32PCOMASSOLA,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/765958p.fits.fz,
765959p,53296.442349537,G.MP9401,60,48.2443816763173,9.49447441808025,32PCOMASSOLA,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/765959p.fits.fz,
765960p,53296.4436458333,G.MP9401,60,48.2441913368104,9.49450934606392,32PCOMASSOLA,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/765960p.fits.fz,
765961p,53296.4449305555,G.MP9401,60,48.244002696767,9.49454396218993,32PCOMASSOLA,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/765961p.fits.fz,
765962p,53296.4462268518,G.MP9401,60,48.2438123572612,9.4945788901734,32PCOMASSOLA,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/765962p.fits.fz,
765963p,53296.4475231481,G.MP9401,60,48.2436220177543,9.49461381815706,32PCOMASSOLA,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/765963p.fits.fz,
765964p,53296.4488194444,G.MP9401,60,48.2434316782475,9.49464874614073,32PCOMASSOLA,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/765964p.fits.fz,
765965p,53296.4501157407,G.MP9401,60,48.2432413387406,9.4946836741244,32PCOMASSOLA,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/765965p.fits.fz,
765966p,53296.451412037,G.MP9401,60,48.2430509992338,9.49471860210806,32PCOMASSOLA,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/765966p.fits.fz,
765967p,53296.4527314815,G.MP9401,60,48.2428572607999,9.49475415380704,32PCOMASSOLA,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/765967p.fits.fz,
765968p,53296.4540277778,G.MP9401,60,48.2426669212931,9.49478908179071,32PCOMASSOLA,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/765968p.fits.fz,
765969p,53296.455324074,G.MP9401,60,48.2424765818012,9.49482400977163,32PCOMASSOLA,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/765969p.fits.fz,
765970p,53296.4566435185,G.MP9401,60,48.2422828433673,9.49485956147061,32PCOMASSOLA,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/765970p.fits.fz,
765971p,53296.4579398148,G.MP9401,60,48.2420925038605,9.49489448945428,32PCOMASSOLA,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/765971p.fits.fz,
765972p,53296.4592361111,G.MP9401,60,48.2419021643536,9.49492941743794,32PCOMASSOLA,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/765972p.fits.fz,
765973p,53296.4605208333,G.MP9401,60,48.2417135243102,9.49496403356395,32PCOMASSOLA,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/765973p.fits.fz,
765974p,53296.4618171296,G.MP9401,60,48.2415231848034,9.49499896154762,32PCOMASSOLA,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/765974p.fits.fz,
765975p,53296.4631481481,G.MP9401,60,48.241327746921,9.49503482510151,32PCOMASSOLA,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/765975p.fits.fz,
765976p,53296.4644444444,G.MP9401,60,48.2411374074142,9.49506975308518,32PCOMASSOLA,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/765976p.fits.fz,
765977p,53296.4657523148,G.MP9401,60,48.2409453684438,9.4951049929265,32PCOMASSOLA,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/765977p.fits.fz,
765978p,53296.4670486111,G.MP9401,60,48.2407550289369,9.49513992091016,32PCOMASSOLA,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/765978p.fits.fz,
765980p,53296.4724074074,G.MP9401,60,48.2399681790139,9.49528431069929,32PCOMASSOLA,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/765980p.fits.fz,
765981p,53296.4736921296,G.MP9401,60,48.2397795389705,9.4953189268253,32PCOMASSOLA,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/765981p.fits.fz,
765982p,53296.475,G.MP9401,60,48.2395875000002,9.49535416666662,32PCOMASSOLA,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/765982p.fits.fz,
765983p,53296.4762962963,G.MP9401,60,48.2393971604933,9.49538909465029,32PCOMASSOLA,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/765983p.fits.fz,
765984p,53296.4775925926,G.MP9401,60,48.2392068209865,9.49542402263396,32PCOMASSOLA,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/765984p.fits.fz,
765985p,53296.4788888889,G.MP9401,60,48.2390164814796,9.49545895061762,32PCOMASSOLA,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/765985p.fits.fz,
765986p,53296.4801967592,G.MP9401,60,48.2388244425242,9.4954941904562,32PCOMASSOLA,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/765986p.fits.fz,
765987p,53296.4814930555,G.MP9401,60,48.2386341030174,9.49552911843987,32PCOMASSOLA,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/765987p.fits.fz,
765988p,53296.4827777778,G.MP9401,60,48.2384454629601,9.49556373456842,32PCOMASSOLA,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/765988p.fits.fz,
765989p,53296.4840740741,G.MP9401,60,48.2382551234532,9.49559866255209,32PCOMASSOLA,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/765989p.fits.fz,
765990p,53296.4853703703,G.MP9401,60,48.2380647839613,9.49563359053301,32PCOMASSOLA,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/765990p.fits.fz,
765991p,53296.4866782407,G.MP9401,60,48.237872744991,9.49566883037433,32PCOMASSOLA,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/765991p.fits.fz,
765992p,53296.487974537,G.MP9401,60,48.2376824054841,9.495703758358,32PCOMASSOLA,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/765992p.fits.fz,
765993p,53296.4892708333,G.MP9401,60,48.2374920659772,9.49573868634167,32PCOMASSOLA,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/765993p.fits.fz,
765994p,53296.4905671296,G.MP9401,60,48.2373017264704,9.49577361432533,32PCOMASSOLA,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/765994p.fits.fz,
765995p,53296.4918634259,G.MP9401,60,48.2371113869635,9.495808542309,32PCOMASSOLA,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/765995p.fits.fz,
776477p,53376.3620717592,R.MP9601,60,36.9124033521339,16.6345679934955,32P C-S,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/776477p.fits.fz,
776478p,53376.3633912037,R.MP9601,60,36.9125615205431,16.6347874977483,32P C-S,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/776478p.fits.fz,
776479p,53376.3647106481,R.MP9601,60,36.912719688941,16.6350070019853,32P C-S,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/776479p.fits.fz,
