Image,MJD,Filter,Exptime,Object_RA,Object_Dec,Image_target,Telescope/Instrument,MetaData,Datalink
frame-r-001992-3-0106,51901.4829721,r,54,165.740140221733,2.24043515841951,frame-r-001992-3-0106,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/1992/3/frame-r-001992-3-0106.fits.bz2,
frame-i-001992-3-0106,51901.4838014,i,54,165.740143538933,2.24039164320567,frame-i-001992-3-0106,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/1992/3/frame-i-001992-3-0106.fits.bz2,
frame-u-001992-3-0106,51901.4846307,u,54,165.740146856133,2.24034812799182,frame-u-001992-3-0106,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/1992/3/frame-u-001992-3-0106.fits.bz2,
frame-z-001992-3-0106,51901.4854599,z,54,165.740150172933,2.24030461802486,frame-z-001992-3-0106,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/1992/3/frame-z-001992-3-0106.fits.bz2,
frame-g-001992-3-0106,51901.4862892,g,54,165.740153490133,2.24026110281101,frame-g-001992-3-0106,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/1992/3/frame-g-001992-3-0106.fits.bz2,
U65Z6501R_C0M,51969.5184414005,F675W,1100,155.100467306909,3.75519635279529,SWIFT,HST/WFPC2,https://www.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/HST/product/u65z6501r_c0m.fits,
U65Z6502R_C0M,51969.5330247338,F675W,1100,155.097311230527,3.75619733658936,SWIFT,HST/WFPC2,https://www.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/HST/product/u65z6502r_c0m.fits,
U65Z6601R_C0M,51969.5858025116,F675W,1100,155.085889239781,3.75981994461587,SWIFT,HST/WFPC2,https://www.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/HST/product/u65z6601r_c0m.fits,
U65Z6602R_C0M,51969.6003858449,F675W,1100,155.0827331634,3.76082092840943,SWIFT,HST/WFPC2,https://www.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/HST/product/u65z6602r_c0m.fits,
U65Z6701R_C0M,51969.6524691782,F675W,1100,155.071461462017,3.76439587053723,SWIFT,HST/WFPC2,https://www.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/HST/product/u65z6701r_c0m.fits,
U65Z6702R_C0M,51969.6670525116,F675W,1100,155.068305385615,3.76539685433779,SWIFT,HST/WFPC2,https://www.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/HST/product/u65z6702r_c0m.fits,
U65Z6801R_C0M,51969.7198302894,F675W,1100,155.056883394868,3.7690194623643,SWIFT,HST/WFPC2,https://www.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/HST/product/u65z6801r_c0m.fits,
U65Z6802R_C0M,51969.7344136227,F675W,1100,155.053727318488,3.77002044615787,SWIFT,HST/WFPC2,https://www.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/HST/product/u65z6802r_c0m.fits,
U65Z6901R_C0M,51969.786496956,F675W,1100,155.042455617105,3.77359538828567,SWIFT,HST/WFPC2,https://www.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/HST/product/u65z6901r_c0m.fits,
U65Z6902R_C0M,51969.8010802894,F675W,1100,155.039299540703,3.77459637208623,SWIFT,HST/WFPC2,https://www.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/HST/product/u65z6902r_c0m.fits,
U65Z7001R_C0M,51969.8531636227,F675W,1100,155.028027839321,3.77817131421352,SWIFT,HST/WFPC2,https://www.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/HST/product/u65z7001r_c0m.fits,
U65Z7002R_C0M,51969.867746956,F675W,1100,155.024871762939,3.77917229800759,SWIFT,HST/WFPC2,https://www.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/HST/product/u65z7002r_c0m.fits,
U65Z7101R_C0M,51969.9205247338,F675W,1100,155.013449772193,3.7827949060341,SWIFT,HST/WFPC2,https://www.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/HST/product/u65z7101r_c0m.fits,
U65Z7102R_C0M,51969.9351080671,F675W,1100,155.010293695812,3.78379588982767,SWIFT,HST/WFPC2,https://www.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/HST/product/u65z7102r_c0m.fits,
U65Z7201R_C0M,51969.9871914005,F675W,1100,154.999021994409,3.78737083196196,SWIFT,HST/WFPC2,https://www.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/HST/product/u65z7201r_c0m.fits,
U65Z7202R_C0M,51970.0017747338,F675W,1100,154.995870206967,3.78837156926522,SWIFT,HST/WFPC2,https://www.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/HST/product/u65z7202r_c0m.fits,
rings.v3.skycell.1450.095.wrp.y.55195_45865,55195.4592169111,y,30,153.523798571919,7.75819363012253,1450.095,Pan-STARRS1,,
rings.v3.skycell.1450.095.wrp.y.55195_46554,55195.4661129111,y,30,153.523025932586,7.75802467812256,1450.095,Pan-STARRS1,,
rings.v3.skycell.1449.097.wrp.r.55220_40814,55220.4088775222,r,60,148.833158731604,7.91941332386676,1449.097,Pan-STARRS1,,
rings.v3.skycell.1538.008.wrp.r.55223_37706,55223.3778076223,r,60,148.089797046633,8.02511718430367,1538.008,Pan-STARRS1,,
rings.v3.skycell.1538.009.wrp.r.55224_39051,55224.3910862111,r,30,147.831573968033,8.0641822290928,1538.009,Pan-STARRS1,,
rings.v3.skycell.1538.009.wrp.r.55224_39598,55224.3965589111,r,30,147.830172728803,8.06439779266512,1538.009,Pan-STARRS1,,
rings.v3.skycell.1537.018.wrp.g.55238_38616,55238.3869065223,g,60,144.193617110184,8.71283259634486,1537.018,Pan-STARRS1,,
rings.v3.skycell.1537.018.wrp.g.55238_39681,55238.3975523222,g,60,144.190899769758,8.71337523642342,1537.018,Pan-STARRS1,,
rings.v3.skycell.1535.040.wrp.i.55259_49649,55259.4970829852,i,32,139.558749295699,9.74072397834703,1535.040,Pan-STARRS1,,
rings.v3.skycell.1536.049.wrp.i.55259_49649,55259.4970829852,i,32,139.558749295699,9.74072397834703,1536.049,Pan-STARRS1,,
rings.v3.skycell.1535.040.wrp.i.55259_50498,55259.5055669852,i,32,139.5572971177,9.74108242734696,1535.040,Pan-STARRS1,,
rings.v3.skycell.1536.049.wrp.i.55259_50498,55259.5055669852,i,32,139.5572971177,9.74108242734696,1536.049,Pan-STARRS1,,
rings.v3.skycell.1535.041.wrp.r.55264_29278,55264.2933869334,r,36,138.801383995157,9.93220644104697,1535.041,Pan-STARRS1,,
rings.v3.skycell.1535.052.wrp.r.55267_33902,55267.3396272333,r,36,138.388709328817,10.0412412458849,1535.052,Pan-STARRS1,,
rings.v3.skycell.1535.052.wrp.r.55267_34750,55267.3481098334,r,36,138.387643702179,10.0415289474051,1535.052,Pan-STARRS1,,
rings.v3.skycell.1535.066.wrp.z.55288_29940,55288.2999700111,z,30,137.023733480779,10.4804664534123,1535.066,Pan-STARRS1,,
rings.v3.skycell.1535.066.wrp.z.55288_30946,55288.3100236111,z,30,137.023684050579,10.4805379456789,1535.066,Pan-STARRS1,,
rings.v3.skycell.1535.066.wrp.z.55289_31773,55289.3183005111,z,30,137.020411029359,10.4873011974258,1535.066,Pan-STARRS1,,
rings.v3.skycell.1535.066.wrp.z.55289_32655,55289.3271282111,z,30,137.020414339746,10.4873526923425,1535.066,Pan-STARRS1,,
04234a144-w1-int-1b,55319.6328318963,w1,8,139.104571144185,10.091823836095,04234a144,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/4a/04234a/144/04234a144-w1-int-1b.fits,
04234a144-w2-int-1b,55319.6328318963,w2,8,139.104571144185,10.091823836095,04234a144,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/4a/04234a/144/04234a144-w2-int-1b.fits,
04234a144-w3-int-1b,55319.6328376833,w3,9,139.104571877928,10.0918236571803,04234a144,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/4a/04234a/144/04234a144-w3-int-1b.fits,
04234a144-w4-int-1b,55319.6328376833,w4,9,139.104571877928,10.0918236571803,04234a144,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/4a/04234a/144/04234a144-w4-int-1b.fits,
04238a144-w1-int-1b,55319.7651361563,w1,8,139.121346221817,10.08773342939,04238a144,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/8a/04238a/144/04238a144-w1-int-1b.fits,
04238a144-w2-int-1b,55319.7651361563,w2,8,139.121346221817,10.08773342939,04238a144,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/8a/04238a/144/04238a144-w2-int-1b.fits,
04238a144-w3-int-1b,55319.7651419433,w3,9,139.121346955561,10.0877332504751,04238a144,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/8a/04238a/144/04238a144-w3-int-1b.fits,
04238a144-w4-int-1b,55319.7651419433,w4,9,139.121346955561,10.0877332504751,04238a144,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/8a/04238a/144/04238a144-w4-int-1b.fits,
04242a144-w1-int-1b,55319.8974403863,w1,8,139.138121295647,10.0836430236123,04242a144,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/2a/04242a/144/04242a144-w1-int-1b.fits,
04242a144-w2-int-1b,55319.8974403863,w2,8,139.138121295647,10.0836430236123,04242a144,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/2a/04242a/144/04242a144-w2-int-1b.fits,
04242a144-w3-int-1b,55319.8974461733,w3,9,139.13812202939,10.0836428446976,04242a144,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/2a/04242a/144/04242a144-w3-int-1b.fits,
