Image,MJD,Filter,Exptime,Object_RA,Object_Dec,Image_target,Telescope/Instrument,MetaData,Datalink
frame-r-001033-5-0085,51464.2024258,r,54,329.772062279958,0.678084737238792,frame-r-001033-5-0085,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/1033/5/frame-r-001033-5-0085.fits.bz2,
frame-i-001033-5-0085,51464.2032551,i,54,329.772012349187,0.678043433491611,frame-i-001033-5-0085,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/1033/5/frame-i-001033-5-0085.fits.bz2,
frame-u-001033-5-0085,51464.2040843,u,54,329.771962424438,0.678002134725024,frame-u-001033-5-0085,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/1033/5/frame-u-001033-5-0085.fits.bz2,
frame-z-001033-5-0085,51464.2049136,z,54,329.771912493667,0.677960830977843,frame-z-001033-5-0085,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/1033/5/frame-z-001033-5-0085.fits.bz2,
frame-g-001033-5-0085,51464.2057428,g,54,329.771862568917,0.677919532211256,frame-g-001033-5-0085,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/1033/5/frame-g-001033-5-0085.fits.bz2,
frame-r-001055-5-0034,51467.2541562,r,54,329.605588506225,0.530042386011254,frame-r-001055-5-0034,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/1055/5/frame-r-001055-5-0034.fits.bz2,
frame-i-001055-5-0034,51467.2549855,i,54,329.605550047437,0.530003731416509,frame-i-001055-5-0034,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/1055/5/frame-i-001055-5-0034.fits.bz2,
frame-u-001055-5-0034,51467.2558147,u,54,329.605511593287,0.52996508148325,frame-u-001055-5-0034,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/1055/5/frame-u-001055-5-0034.fits.bz2,
frame-z-001055-5-0034,51467.256644,z,54,329.6054731345,0.529926426888844,frame-z-001055-5-0034,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/1055/5/frame-z-001055-5-0034.fits.bz2,
frame-g-001055-5-0034,51467.2574733,g,54,329.605434675713,0.529887772294439,frame-g-001055-5-0034,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/1055/5/frame-g-001055-5-0034.fits.bz2,
frame-r-001056-5-0036,51467.2928898,r,54,329.603792235525,0.52823696987765,frame-r-001056-5-0036,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/1056/5/frame-r-001056-5-0036.fits.bz2,
frame-i-001056-5-0036,51467.2937191,i,54,329.603753776737,0.528198315283244,frame-i-001056-5-0036,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/1056/5/frame-i-001056-5-0036.fits.bz2,
frame-u-001056-5-0036,51467.2945484,u,54,329.60371531795,0.528159660688839,frame-u-001056-5-0036,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/1056/5/frame-u-001056-5-0036.fits.bz2,
frame-z-001056-5-0036,51467.2953776,z,54,329.6036768638,0.52812101075558,frame-z-001056-5-0036,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/1056/5/frame-z-001056-5-0036.fits.bz2,
frame-g-001056-5-0036,51467.2962069,g,54,329.603638405013,0.528082356161174,frame-g-001056-5-0036,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/1056/5/frame-g-001056-5-0036.fits.bz2,
frame-r-005415-2-0084,53532.3360158,r,54,309.999032467184,-15.56677850735,frame-r-005415-2-0084,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/5415/2/frame-r-005415-2-0084.fits.bz2,
frame-r-005415-2-0085,53532.3364304,r,54,309.999000992134,-15.5667743268,frame-r-005415-2-0085,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/5415/2/frame-r-005415-2-0085.fits.bz2,
frame-i-005415-2-0084,53532.336845,i,54,309.998969517084,-15.56677014625,frame-i-005415-2-0084,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/5415/2/frame-i-005415-2-0084.fits.bz2,
frame-i-005415-2-0085,53532.3372597,i,54,309.998938034442,-15.5667659646917,frame-i-005415-2-0085,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/5415/2/frame-i-005415-2-0085.fits.bz2,
frame-u-005415-2-0084,53532.3376743,u,54,309.998906559392,-15.5667617841417,frame-u-005415-2-0084,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/5415/2/frame-u-005415-2-0084.fits.bz2,
frame-u-005415-2-0085,53532.3380889,u,54,309.998875084342,-15.5667576035917,frame-u-005415-2-0085,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/5415/2/frame-u-005415-2-0085.fits.bz2,
frame-z-005415-2-0084,53532.3385036,z,54,309.9988436017,-15.5667534220333,frame-z-005415-2-0084,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/5415/2/frame-z-005415-2-0084.fits.bz2,
frame-z-005415-2-0085,53532.3389182,z,54,309.99881212665,-15.5667492414833,frame-z-005415-2-0085,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/5415/2/frame-z-005415-2-0085.fits.bz2,
frame-g-005415-2-0084,53532.3393328,g,54,309.9987806516,-15.5667450609333,frame-g-005415-2-0084,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/5415/2/frame-g-005415-2-0084.fits.bz2,
frame-g-005415-2-0085,53532.3397475,g,54,309.998749168958,-15.566740879375,frame-g-005415-2-0085,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/5415/2/frame-g-005415-2-0085.fits.bz2,
frame-r-005421-2-0242,53535.4058483,r,54,309.750843391013,-15.5394058128445,frame-r-005421-2-0242,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/5421/2/frame-r-005421-2-0242.fits.bz2,
frame-i-005421-2-0242,53535.4066776,i,54,309.7507715529,-15.5393995470222,frame-i-005421-2-0242,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/5421/2/frame-i-005421-2-0242.fits.bz2,
frame-u-005421-2-0242,53535.4075068,u,54,309.75069972345,-15.5393932819555,frame-u-005421-2-0242,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/5421/2/frame-u-005421-2-0242.fits.bz2,
frame-z-005421-2-0242,53535.4083361,z,54,309.750627885337,-15.5393870161333,frame-z-005421-2-0242,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/5421/2/frame-z-005421-2-0242.fits.bz2,
frame-g-005421-2-0242,53535.4091654,g,54,309.750556047225,-15.5393807503111,frame-g-005421-2-0242,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/5421/2/frame-g-005421-2-0242.fits.bz2,
870733p,53996.4076517593,R.MP9601,110,339.640263954646,6.32689808426449,P8,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/870733p.fits.fz,
