Image,MJD,Filter,Exptime,Object_RA,Object_Dec,Image_target,Telescope/Instrument,MetaData,Datalink
WFI.2006-02-17T06:53:18.863,53783.2887595081,R,300,180.17789197341,0.016449442313159,TEST_N_30,ESO-LaSilla_2.2m/WFI,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?WFI.2006-02-17T06:53:18.863&amp;eso_download=file,
WFI.2006-02-17T06:59:54.872,53783.2933429456,R,300,180.177487485051,0.0166660097352732,TEST_N_30,ESO-LaSilla_2.2m/WFI,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?WFI.2006-02-17T06:59:54.872&amp;eso_download=file,
WFI.2006-02-17T07:06:33.721,53783.2979592535,R,300,180.177080095879,0.0168841302833143,TEST_N_30,ESO-LaSilla_2.2m/WFI,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?WFI.2006-02-17T07:06:33.721&amp;eso_download=file,
WFI.2006-02-17T07:13:07.609,53783.3025181424,R,300,180.176677773933,0.0170995377840417,TEST_N_30,ESO-LaSilla_2.2m/WFI,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?WFI.2006-02-17T07:13:07.609&amp;eso_download=file,
WFI.2006-02-17T07:19:51.828,53783.3071966088,R,300,180.176264899273,0.0173205953214864,TEST_N_30,ESO-LaSilla_2.2m/WFI,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?WFI.2006-02-17T07:19:51.828&amp;eso_download=file,
885643p,54095.6390490072,G.MP9401,240,198.214726166281,-4.92613616748855,CDE1303C0,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/885643p.fits.fz,
885645p,54095.6509920613,R.MP9601,480,198.215883647274,-4.92639360665475,CDE1303C0,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/885645p.fits.fz,
885647p,54095.6622441764,Z.MP9801,360,198.216974164762,-4.92663615224679,CDE1303C0,CFHT/MegaCam,https://ws.cadc-ccda.hia-iha.nrc-cnrc.gc.ca/data/pub/CFHT/885647p.fits.fz,
EMMI.2007-05-14T00:03:52.812,54234.0028681828,R,30,190.135033410708,0.955339499029926,68P_KLEMOLA,ESO-NTT/EMMI,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?EMMI.2007-05-14T00:03:52.812&amp;eso_download=file,
EMMI.2007-05-14T00:05:02.429,54234.0087086689,R,900,190.134507523605,0.955578310017319,68P_KLEMOLA,ESO-NTT/EMMI,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?EMMI.2007-05-14T00:05:02.429&amp;eso_download=file,
EMMI.2007-05-14T03:33:42.477,54234.1484950868,R,15,190.121920921559,0.961294021327074,68P_KLEMOLA,ESO-NTT/EMMI,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?EMMI.2007-05-14T03:33:42.477&amp;eso_download=file,
EMMI.2007-05-14T03:35:33.049,54234.1503246238,R,110,190.121756186999,0.961368829062001,68P_KLEMOLA,ESO-NTT/EMMI,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?EMMI.2007-05-14T03:35:33.049&amp;eso_download=file,
EMMI.2007-05-14T03:37:52.894,54234.151943206,R,110,190.12161044716,0.961435011089831,68P_KLEMOLA,ESO-NTT/EMMI,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?EMMI.2007-05-14T03:37:52.894&amp;eso_download=file,
EMMI.2007-05-14T03:40:13.319,54234.1535684954,R,110,190.121464103394,0.961501467367453,68P_KLEMOLA,ESO-NTT/EMMI,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?EMMI.2007-05-14T03:40:13.319&amp;eso_download=file,
EMMI.2007-05-14T03:42:33.934,54234.1551959838,R,110,190.121317561625,0.961568013559962,68P_KLEMOLA,ESO-NTT/EMMI,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?EMMI.2007-05-14T03:42:33.934&amp;eso_download=file,
EMMI.2007-05-14T03:44:54.768,54234.1568260011,R,110,190.121170792151,0.961634663155975,68P_KLEMOLA,ESO-NTT/EMMI,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?EMMI.2007-05-14T03:44:54.768&amp;eso_download=file,
EMMI.2007-05-14T03:47:16.054,54234.1584612558,R,110,190.121023551093,0.961701526903819,68P_KLEMOLA,ESO-NTT/EMMI,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?EMMI.2007-05-14T03:47:16.054&amp;eso_download=file,
EMMI.2007-05-14T03:49:36.309,54234.1600845833,R,110,190.120877383979,0.961767902961673,68P_KLEMOLA,ESO-NTT/EMMI,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?EMMI.2007-05-14T03:49:36.309&amp;eso_download=file,
EMMI.2007-05-14T03:51:57.034,54234.1617133449,R,110,190.12073072757,0.961834501213834,68P_KLEMOLA,ESO-NTT/EMMI,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?EMMI.2007-05-14T03:51:57.034&amp;eso_download=file,
EMMI.2007-05-14T23:19:31.801,54234.9719826447,R,15,190.047772729366,0.994965512583433,68P_KLEMOLA,ESO-NTT/EMMI,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?EMMI.2007-05-14T23:19:31.801&amp;eso_download=file,
