Image,MJD,Filter,Exptime,Object_RA,Object_Dec,Image_target,Telescope/Instrument,MetaData,Datalink
frame-r-005391-1-0266,53527.3364619,r,54,264.438879218417,2.7876275360861,frame-r-005391-1-0266,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/5391/1/frame-r-005391-1-0266.fits.bz2,
frame-i-005391-1-0266,53527.3372912,i,54,264.438850884,2.7876318899111,frame-i-005391-1-0266,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/5391/1/frame-i-005391-1-0266.fits.bz2,
frame-u-005391-1-0266,53527.3381205,u,54,264.438822549583,2.78763624373609,frame-u-005391-1-0266,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/5391/1/frame-u-005391-1-0266.fits.bz2,
frame-z-005391-1-0266,53527.3389497,z,54,264.438794218583,2.78764059703612,frame-z-005391-1-0266,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/5391/1/frame-z-005391-1-0266.fits.bz2,
frame-g-005391-1-0266,53527.339779,g,54,264.438765884167,2.78764495086112,frame-g-005391-1-0266,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/5391/1/frame-g-005391-1-0266.fits.bz2,
frame-r-005398-1-0102,53528.3724614,r,54,264.403467049608,2.79297341811112,frame-r-005398-1-0102,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/5398/1/frame-r-005398-1-0102.fits.bz2,
frame-r-005398-1-0103,53528.3728761,r,54,264.403452863412,2.79297549161112,frame-r-005398-1-0103,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/5398/1/frame-r-005398-1-0103.fits.bz2,
frame-i-005398-1-0102,53528.3732907,i,54,264.403438680637,2.79297756461112,frame-i-005398-1-0102,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/5398/1/frame-i-005398-1-0102.fits.bz2,
frame-i-005398-1-0103,53528.3737053,i,54,264.403424497862,2.79297963761111,frame-i-005398-1-0103,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/5398/1/frame-i-005398-1-0103.fits.bz2,
frame-u-005398-1-0102,53528.37412,u,54,264.403410311666,2.79298171111111,frame-u-005398-1-0102,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/5398/1/frame-u-005398-1-0102.fits.bz2,
frame-u-005398-1-0103,53528.3745346,u,54,264.403396128891,2.79298378411111,frame-u-005398-1-0103,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/5398/1/frame-u-005398-1-0103.fits.bz2,
frame-z-005398-1-0102,53528.3749492,z,54,264.403381946116,2.7929858571111,frame-z-005398-1-0102,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/5398/1/frame-z-005398-1-0102.fits.bz2,
frame-z-005398-1-0103,53528.3753639,z,54,264.403367759921,2.7929879306111,frame-z-005398-1-0103,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/5398/1/frame-z-005398-1-0103.fits.bz2,
frame-g-005398-1-0102,53528.3757785,g,54,264.403353577146,2.7929900036111,frame-g-005398-1-0102,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/5398/1/frame-g-005398-1-0102.fits.bz2,
frame-g-005398-1-0103,53528.3761931,g,54,264.403339394371,2.7929920766111,frame-g-005398-1-0103,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/5398/1/frame-g-005398-1-0103.fits.bz2,
02817b106-w1-int-1b,55272.7560186263,w1,8,267.420169541133,4.63238660199178,02817b106,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/7b/02817b/106/02817b106-w1-int-1b.fits,
02817b106-w2-int-1b,55272.7560186263,w2,8,267.420169541133,4.63238660199178,02817b106,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/7b/02817b/106/02817b106-w2-int-1b.fits,
02817b106-w3-int-1b,55272.7560244133,w3,9,267.420169553912,4.63238671998225,02817b106,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/7b/02817b/106/02817b106-w3-int-1b.fits,
02817b106-w4-int-1b,55272.7560244133,w4,9,267.420169553912,4.63238671998225,02817b106,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/7b/02817b/106/02817b106-w4-int-1b.fits,
02821b106-w1-int-1b,55272.8883226463,w1,8,267.42046171251,4.63508413395512,02821b106,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/1b/02821b/106/02821b106-w1-int-1b.fits,
02821b106-w2-int-1b,55272.8883226463,w2,8,267.42046171251,4.63508413395512,02821b106,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/1b/02821b/106/02821b106-w2-int-1b.fits,
02821b106-w3-int-1b,55272.8883284333,w3,9,267.42046172529,4.63508425194559,02821b106,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/1b/02821b/106/02821b106-w3-int-1b.fits,
02821b106-w4-int-1b,55272.8883284333,w4,9,267.42046172529,4.63508425194559,02821b106,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/1b/02821b/106/02821b106-w4-int-1b.fits,
02825b106-w1-int-1b,55273.0206266863,w1,8,267.420739273362,4.63778223928978,02825b106,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/5b/02825b/106/02825b106-w1-int-1b.fits,
02825b106-w2-int-1b,55273.0206266863,w2,8,267.420739273362,4.63778223928978,02825b106,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/5b/02825b/106/02825b106-w2-int-1b.fits,
02825b106-w3-int-1b,55273.0206324733,w3,9,267.420739282043,4.637782357441,02825b106,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/5b/02825b/106/02825b106-w3-int-1b.fits,
