Image,MJD,Filter,Exptime,Object_RA,Object_Dec,Image_target,Telescope/Instrument,MetaData,Datalink
frame-r-002582-3-0084,52172.118507,r,54,255.553997913458,76.0543045964722,frame-r-002582-3-0084,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/2582/3/frame-r-002582-3-0084.fits.bz2,
frame-r-002582-4-0085,52172.1189216,r,54,255.554006360933,76.0542946806223,frame-r-002582-4-0085,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/2582/4/frame-r-002582-4-0085.fits.bz2,
frame-i-002582-3-0084,52172.1193363,i,54,255.554014810445,76.0542847623806,frame-i-002582-3-0084,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/2582/3/frame-i-002582-3-0084.fits.bz2,
frame-r-002582-5-0086,52172.1193363,r,54,255.554014810445,76.0542847623806,frame-r-002582-5-0086,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/2582/5/frame-r-002582-5-0086.fits.bz2,
frame-i-002582-4-0085,52172.1197509,i,54,255.55402325792,76.0542748465306,frame-i-002582-4-0085,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/2582/4/frame-i-002582-4-0085.fits.bz2,
frame-i-002582-5-0086,52172.1201655,i,54,255.554031705395,76.0542649306806,frame-i-002582-5-0086,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/2582/5/frame-i-002582-5-0086.fits.bz2,
frame-u-002582-3-0084,52172.1201655,u,54,255.554031705395,76.0542649306806,frame-u-002582-3-0084,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/2582/3/frame-u-002582-3-0084.fits.bz2,
frame-u-002582-4-0085,52172.1205802,u,54,255.554040154908,76.054255012439,frame-u-002582-4-0085,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/2582/4/frame-u-002582-4-0085.fits.bz2,
frame-u-002582-5-0086,52172.1209948,u,54,255.554048602383,76.0542450965888,frame-u-002582-5-0086,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/2582/5/frame-u-002582-5-0086.fits.bz2,
frame-z-002582-3-0084,52172.1209948,z,54,255.554048602383,76.0542450965888,frame-z-002582-3-0084,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/2582/3/frame-z-002582-3-0084.fits.bz2,
frame-z-002582-4-0085,52172.1214094,z,54,255.554057049858,76.0542351807388,frame-z-002582-4-0085,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/2582/4/frame-z-002582-4-0085.fits.bz2,
frame-g-002582-3-0084,52172.1218241,g,54,255.554065499371,76.0542252624972,frame-g-002582-3-0084,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/2582/3/frame-g-002582-3-0084.fits.bz2,
frame-z-002582-5-0086,52172.1218241,z,54,255.554065499371,76.0542252624972,frame-z-002582-5-0086,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/2582/5/frame-z-002582-5-0086.fits.bz2,
frame-g-002582-4-0085,52172.1222387,g,54,255.554073946846,76.0542153466472,frame-g-002582-4-0085,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/2582/4/frame-g-002582-4-0085.fits.bz2,
frame-g-002582-5-0086,52172.1226533,g,54,255.554082394321,76.0542054307972,frame-g-002582-5-0086,SDSS,http://data.sdss3.org/sas/dr9/boss/photoObj/frames/301/2582/5/frame-g-002582-5-0086.fits.bz2,
02690b285-w2-int-1b,55268.5755179263,w2,8,269.073577323178,71.3845774545632,02690b285,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/0b/02690b/285/02690b285-w2-int-1b.fits,
02690b285-w3-int-1b,55268.5755237133,w3,9,269.073577407331,71.3845776371752,02690b285,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/0b/02690b/285/02690b285-w3-int-1b.fits,
02694a285-w1-int-1b,55268.7078219063,w1,8,269.075501243554,71.3887523801542,02694a285,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/4a/02694a/285/02694a285-w1-int-1b.fits,
02694a285-w2-int-1b,55268.7078219063,w2,8,269.075501243554,71.3887523801542,02694a285,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/4a/02694a/285/02694a285-w2-int-1b.fits,
02694a285-w3-int-1b,55268.7078276933,w3,9,269.075501327707,71.3887525627664,02694a285,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/4a/02694a/285/02694a285-w3-int-1b.fits,
02694a285-w4-int-1b,55268.7078276933,w4,9,269.075501327707,71.3887525627664,02694a285,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/4a/02694a/285/02694a285-w4-int-1b.fits,
02698a285-w1-int-1b,55268.8401259463,w1,8,269.077425164802,71.3929273076387,02698a285,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/8a/02698a/285/02698a285-w1-int-1b.fits,
02698a285-w2-int-1b,55268.8401259463,w2,8,269.077425164802,71.3929273076387,02698a285,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/8a/02698a/285/02698a285-w2-int-1b.fits,
02698a285-w3-int-1b,55268.8401317333,w3,9,269.077425248955,71.3929274902507,02698a285,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/8a/02698a/285/02698a285-w3-int-1b.fits,
02698a285-w4-int-1b,55268.8401317333,w4,9,269.077425248955,71.3929274902507,02698a285,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/8a/02698a/285/02698a285-w4-int-1b.fits,
02702a285-w1-int-1b,55268.9724299463,w1,8,269.079349085469,71.3971022338609,02702a285,WISE,http://irsa.ipac.caltech.edu/ibe/data/wise/merge/merge_p1bm_frm/2a/02702a/285/02702a285-w1-int-1b.fits,
