Date,RA,DEC,Dobs,Dhelio,VMag,Phase,Elong.,dRAcosDEC,dDEC,RV
2450335.907616,+20:27:15.5744,-17:24:16.402,44.19132405092739,44.94280462238005,38.90667099371766,0.8619924188858431,137.82823513073282,-0.03932187230059988,-0.012850374760716744,14.298718134540996
2450335.916042,+20:27:15.5411,-17:24:16.558,44.191393643741726,44.94277604130873,38.90667645207938,0.8621293176746692,137.81991464789417,-0.039316521706593645,-0.012849197021045542,14.301945676212146
2450335.9264,+20:27:15.5001,-17:24:16.750,44.19147921503565,44.94274090686021,38.906683164088946,0.8622975808184602,137.80968632733186,-0.039309943005042536,-0.012847748910436595,14.305912690112708
2450342.774549,+20:26:49.9810,-17:26:18.473,44.25305541019562,44.91950851284871,38.91160759408706,0.9671750776883561,131.04052669868457,-0.03466819656248888,-0.011815088297802508,16.77917022429498
2450342.782963,+20:26:49.9517,-17:26:18.616,44.253136956932494,44.919479964116974,38.91161421689783,0.9672957797478707,131.03220258725344,-0.034662156084008446,-0.011813732382324832,16.782011978316614
2450342.798218,+20:26:49.8985,-17:26:18.876,44.25328484043657,44.91942820381916,38.91162622779785,0.9675145655647364,131.01711052123576,-0.03465120244971668,-0.011811273533120137,16.787162912278188
2450374.72625,+20:25:39.8658,-17:33:05.562,44.6389344714273,44.811022122910586,38.944062445327376,1.2570331569133129,99.31838124883626,-0.007792156097726631,-0.005543337531892331,23.69733602749029
2450374.734699,+20:25:39.8592,-17:33:05.630,44.63905011139598,44.81099341612414,38.94407230489799,1.2570611875190603,99.30996354543457,-0.007784332866189882,-0.005541457006739817,23.69802028844553
2450374.743194,+20:25:39.8525,-17:33:05.697,44.639166384315324,44.81096455303701,38.944082218444244,1.2570893433390802,99.30150000567633,-0.007776466963696062,-0.005539566191971071,23.698707608008817
2450689.919919,+20:27:55.6821,-17:39:35.897,42.86541030183525,43.73247288193486,38.71509002845536,0.685059653587077,148.81670679013806,-0.046978679870252955,-0.01451118883685454,9.629435908505142
2450689.930058,+20:27:55.6341,-17:39:36.109,42.865466703735244,43.73243794368387,38.715094008048375,0.6852559761882497,148.80671811155796,-0.04697359112122637,-0.01451008224571613,9.633905894457397
2450689.941215,+20:27:55.5813,-17:39:36.342,42.86552879888022,43.73239949746192,38.71509839026332,0.6854719862025285,148.7957264848097,-0.04696798959775426,-0.014508864090560005,9.63882416116342
2450718.852141,+20:26:05.2978,-17:48:15.096,43.119794886423094,43.632710208182345,38.73582781144151,1.1374158923100497,120.21105128302564,-0.027146587543666542,-0.010000523252613747,19.95155303605599
2450718.86728,+20:26:05.2564,-17:48:15.314,43.119969353716144,43.632657972780095,38.73584278381951,1.1375861065440311,120.19602674699745,-0.027133881459125552,-0.009997552422237911,19.95551766441024
2450718.87728,+20:26:05.2290,-17:48:15.458,43.120084616331695,43.63262346889412,38.735852675631094,1.1376984975003792,120.18610232105772,-0.02712548735254808,-0.009995589752210201,19.95813549956201
2450723.783252,+20:25:52.8464,-17:49:22.605,43.178363874163104,43.61569408619095,38.74087575955183,1.188610104843398,115.31418235729484,-0.022903488021516635,-0.009005489148251996,21.144890126630415
2450723.793738,+20:25:52.8222,-17:49:22.741,43.178491940832444,43.615657897402755,38.74088683895749,1.188709741656076,115.30376330606747,-0.02289425861390849,-0.009003318456269992,21.147211792849795
2450723.804109,+20:25:52.7982,-17:49:22.876,43.17861861681951,43.61562210548094,38.74089779820598,1.1888082466527499,115.29345849909703,-0.0228851296394196,-0.009001171358233948,21.149507071737894
2451769.75282,+20:28:54.8759,-18:37:47.661,38.94160168078203,39.917258076100175,38.09994161160566,0.3964104635582439,164.180434136842,-0.05833119238390436,-0.01721703319386955,2.036257633783338
2451769.754456,+20:28:54.8662,-18:37:47.701,38.9416036051974,39.91725215038159,38.09994150387003,0.3964497079129877,164.17882471155545,-0.05833072790296354,-0.017216915653947885,2.037058598919987
2451769.75921,+20:28:54.8381,-18:37:47.819,38.94160920158947,39.917234931022435,38.099941191283015,0.39656374505902353,164.17414793041095,-0.05832937792703785,-0.017216574033851923,2.0393860622550766
2451771.56848,+20:28:44.1951,-18:38:32.499,38.94420173201487,39.91068134735857,38.09987377231872,0.43976596929133993,162.39387667788088,-0.05778809994446781,-0.017079619573341673,2.9212681965144562
2451771.577441,+20:28:44.1426,-18:38:32.719,38.94421686234561,39.91064888727476,38.09987369351038,0.4399789251949179,162.38505733557838,-0.057785282998969824,-0.017078906977526197,2.9256164446326154
2451771.580211,+20:28:44.1264,-18:38:32.787,38.944221543946036,39.910638853298664,38.09987366965658,0.4400447514503944,162.3823311202823,-0.05778441196173017,-0.017078686633781853,2.9269605239708576
2451771.581085,+20:28:44.1213,-18:38:32.809,38.94422302154724,39.910635687343145,38.09987366217985,0.4400655209756714,162.38147093489985,-0.05778413710248615,-0.017078617103483244,2.9273846087264754
2451771.584572,+20:28:44.1009,-18:38:32.895,38.94422891886603,39.910623056124,38.09987363258731,0.44014838419877017,162.37803904999174,-0.05778304036945439,-0.017078339666492977,2.929076561939599
2451771.590525,+20:28:44.0660,-18:38:33.041,38.94423899463251,39.91060149212413,38.099873582944085,0.440289844523896,162.3721801351366,-0.057781167560695006,-0.017077865908872742,2.9319649933902014
2451771.607507,+20:28:43.9666,-18:38:33.459,38.94426779213588,39.91053997691426,38.099873447406765,0.4406933603023298,162.35546648129355,-0.05777582179392399,-0.017076513614741346,2.94020429013754
